"date","home","hscore","road","rscore","line","lineavg","linesag","linesage","linesagp","linepom","linemoore","linegreen","lineopen","lineargh","linerpi","lineash"
"01/31/2005","George Mason",82,"Delaware",68.0,11.5,10.86,9.58,8.01,11.25,11.02,14.77,8.12,11.50,12.00,5.90,"."
"01/31/2005","Old Dominion",86,"Drexel",72.0,5.0,6.92,7.85,11.39,4.69,4.98,6.10,4.36,0.06,10.00,6.08,"."
"01/31/2005","Ball St.",96,"Eastern Michigan",86.0,9.5,10.98,10.12,11.52,8.86,10.35,13.07,8.09,0.12,14.00,11.62,"."
"01/31/2005","St. Peter's",71,"Marist",57.0,6.0,5.31,4.70,3.78,5.57,5.79,6.54,4.16,0.06,6.00,4.20,"."
"01/31/2005","Kansas",73,"Missouri",61.0,18.0,19.23,19.56,22.81,17.69,17.16,21.33,14.61,18.50,25.00,18.57,16.00
"01/31/2005","Elon",54,"NC Greensboro",50.0,-3.0,-7.16,-8.64,-15.98,-2.02,-7.05,-1.25,-6.66,-2.50,-10.00,-8.11,"."
"01/31/2005","Towson",57,"NC Wilmington",61.0,-7.0,-5.87,-5.98,-8.05,-4.05,-5.13,-6.71,-4.27,-0.08,-7.00,-2.63,"."
"01/31/2005","Pittsburgh",86,"Providence",66.0,9.0,9.81,9.80,10.61,8.93,8.53,10.66,6.93,9.50,13.00,5.87,10.00
"01/31/2005","New Mexico",88,"San Diego St.",71.0,10.0,9.50,10.32,9.36,11.29,10.04,10.52,8.29,10.50,12.00,7.62,5.00
"01/31/2005","Air Force",64,"UNLV",48.0,6.5,5.39,4.42,5.17,3.56,5.65,6.44,4.88,5.50,7.00,3.53,5.00
"01/31/2005","BYU",58,"Utah",72.0,-7.0,-7.73,-9.05,-10.86,-7.30,-6.75,-6.15,-7.08,-0.07,-8.00,-6.00,-8.00
"01/31/2005","James Madison",43,"VA Commonwealth",70.0,-10.0,-7.86,-8.00,-6.48,-9.62,-6.11,-10.93,-6.02,-9.50,-8.00,-3.41,"."
"01/31/2005","Furman",73,"Western Carolina",66.0,14.5,14.50,14.52,14.74,14.35,15.01,15.22,11.68,0.15,16.00,10.29,"."
"01/31/2005","Toledo",83,"Western Michigan",77.0,1.5,-0.87,-1.48,-1.53,-1.46,0.55,-1.47,-0.33,2.50,-1.00,1.39,"."
"01/31/2005","Hofstra",72,"William & Mary",51.0,17.0,17.33,17.38,16.21,18.69,16.56,16.85,13.65,0.16,22.00,".","."
"01/31/2005","Citadel",63,"Wofford",73.0,2.5,3.08,4.47,8.29,-0.07,1.61,1.21,2.42,2.50,5.00,6.31,"."
"02/01/2005","Iowa St.",77,"Baylor",51.0,12.5,11.57,10.65,10.43,10.89,11.69,16.70,9.28,13.50,11.00,9.09,11.00
"02/01/2005","Richmond",72,"Duquesne",71.0,12.5,13.58,14.46,16.46,12.58,12.66,15.85,11.51,0.13,17.00,11.93,9.00
"02/01/2005","Mississippi St.",71,"Florida",57.0,2.5,3.28,4.46,7.92,-2.72,4.86,1.47,3.45,2.50,4.00,7.07,4.00
"02/01/2005","Michigan St.",68,"Illinois",81.0,1.0,-3.78,-2.90,-10.72,0.63,-6.37,1.24,-5.23,0.00,-5.00,0.03,-1.00
"02/01/2005","Drake",58,"Illinois St.",59.0,2.0,-1.15,-1.78,-1.84,-1.80,-1.76,0.64,-1.16,0.00,-1.00,1.30,"."
"02/01/2005","Marshall",63,"Kent St.",70.0,-3.5,-6.09,-6.84,-9.72,-4.26,-6.32,-3.34,-5.88,-3.50,-7.00,-5.52,"."
"02/01/2005","Siena",68,"Manhattan",66.0,-7.0,-7.99,-7.26,-7.06,-7.45,-7.23,-10.33,-6.85,-8.50,-9.00,-3.73,"."
"02/01/2005","Clemson",88,"Maryland",73.0,-3.5,-2.25,-1.43,-1.35,-1.90,-1.26,-6.25,-1.75,-3.50,-0.25,0.14,-3.00
"02/01/2005","Eastern Kentucky",83,"Morehead St.",69.0,13.5,14.29,14.97,15.16,14.90,15.39,12.89,12.41,0.14,15.00,10.02,"."
"02/01/2005","DePaul",64,"TCU",62.0,9.0,9.12,8.51,7.29,9.66,7.87,13.56,6.49,10.50,10.00,7.36,9.00
"02/01/2005","Boston College",62,"West Virginia",50.0,9.5,13.10,10.66,21.81,7.88,10.27,12.39,9.32,0.10,17.00,13.09,13.00
"02/01/2005","Creighton",73,"Wichita St.",69.0,1.0,-0.71,0.11,-3.46,2.38,-0.12,-0.02,-1.04,-0.01,-2.00,-1.18,"."
"02/02/2005","South Carolina",64,"Arkansas",52.0,3.0,2.05,1.57,2.62,-0.69,1.47,2.78,0.18,0.03,3.00,4.73,5.00
"02/02/2005","Mississippi",70,"Auburn",55.0,6.5,6.06,6.36,5.61,7.18,6.41,7.03,5.16,6.50,7.00,6.01,4.00
"02/02/2005","Louisville",77,"Cincinnati",70.0,9.5,7.46,5.63,4.24,10.84,5.03,12.10,3.98,8.50,7.00,4.41,9.00
"02/02/2005","Texas Tech",97,"Colorado",90.0,16.0,13.98,12.85,8.10,20.01,13.02,20.44,10.29,0.16,16.00,5.70,10.00
"02/02/2005","James Madison",69,"Delaware",70.0,-4.0,-1.44,-1.93,0.20,-4.22,0.98,-3.42,-0.19,-6.50,-2.00,1.91,"."
"02/02/2005","William & Mary",48,"Drexel",60.0,-9.0,-10.15,-9.76,-9.05,-10.54,-10.79,-11.61,-8.94,-0.09,-10.00,".","."
"02/02/2005","Wake Forest",92,"Duke",89.0,3.0,2.18,1.72,4.65,-1.35,5.22,0.64,3.35,4.50,-0.25,4.95,3.00
"02/02/2005","Memphis",72,"East Carolina",66.0,14.0,13.04,12.90,10.25,15.78,12.31,19.18,8.74,14.50,13.00,7.35,12.00
"02/02/2005","Northern Iowa",79,"Evansville",61.0,12.0,10.10,9.53,8.28,10.81,9.20,12.59,7.71,0.12,12.00,7.31,"."
"02/02/2005","Georgia Tech",64,"Florida St.",61.0,12.0,10.72,10.27,8.85,12.96,8.96,15.17,7.12,0.10,12.00,8.65,10.00
"02/02/2005","Dayton",65,"Fordham",47.0,9.5,8.25,8.89,8.31,9.50,6.08,9.40,5.44,8.50,9.00,6.67,10.00
"02/02/2005","NC Wilmington",71,"George Mason",67.0,2.5,3.61,4.90,9.18,0.59,3.37,-0.36,2.88,0.02,6.00,8.15,"."
"02/02/2005","Oklahoma St.",77,"Kansas St.",57.0,16.0,16.00,15.59,14.00,17.56,13.85,19.13,12.46,17.50,19.00,14.14,16.00
"02/02/2005","Georgia",79,"LSU",95.0,-6.0,-4.81,-4.84,-4.64,-5.17,-6.31,-5.38,-5.18,-0.05,-6.00,-2.09,-1.00
"02/02/2005","Xavier",62,"La Salle",50.0,12.5,14.70,12.82,13.77,12.11,14.87,19.42,11.73,0.12,15.00,7.56,16.00
"02/02/2005","Michigan",54,"Minnesota",71.0,2.0,0.63,0.06,-0.15,0.27,-2.02,4.15,-1.61,1.50,-0.25,0.49,4.00
"02/02/2005","Wisconsin",73,"Northwestern",58.0,15.0,15.31,16.52,15.03,18.11,13.18,18.66,11.19,0.16,16.00,12.79,15.00
"02/02/2005","Buffalo",90,"Ohio",92.0,6.0,5.05,5.51,8.02,3.22,2.71,6.57,2.77,0.06,7.00,6.64,"."
"02/02/2005","Indiana",68,"Penn St.",63.0,15.0,13.05,13.52,13.42,13.65,12.37,16.58,10.32,0.15,13.00,9.09,12.00
"02/02/2005","Ohio St.",75,"Purdue",65.0,9.5,10.81,12.46,13.50,11.53,11.69,7.67,10.27,8.50,14.00,11.00,7.00
"02/02/2005","Temple",74,"Rhode Island",54.0,15.0,17.07,18.38,19.87,17.40,18.61,17.62,15.00,0.17,19.00,14.49,12.00
"02/02/2005","St. John's",53,"Rutgers",52.0,2.0,2.24,1.55,1.04,2.07,3.98,0.81,2.55,0.03,3.00,2.43,"."
"02/02/2005","Houston",63,"Saint Louis",43.0,6.5,8.30,11.17,13.64,8.83,8.59,4.89,8.12,5.50,12.00,10.38,2.00
"02/02/2005","Georgetown",61,"Seton Hall",51.0,5.0,6.52,8.03,11.23,5.53,6.57,3.76,5.58,0.05,8.00,7.87,5.00
"02/02/2005","Southern Miss",61,"South Florida",72.0,-1.0,2.45,2.86,4.62,1.14,2.41,-0.07,2.04,0.00,3.00,3.08,4.00
"02/02/2005","Bradley",73,"Southern Illinois",89.0,-3.0,-1.71,-1.19,-1.15,-1.24,-1.97,-2.26,-1.66,-3.50,-2.00,-1.42,"."
"02/02/2005","St. Bonaventure",62,"St. Joseph's PA",95.0,-13.0,-15.69,-14.82,-18.11,-12.93,-13.61,-17.82,-12.67,-0.12,-19.00,-9.99,"."
"02/02/2005","Vanderbilt",67,"Tennessee",62.0,9.0,8.79,7.90,6.58,9.79,8.29,11.61,6.27,10.50,10.00,6.58,9.00
"02/02/2005","Oklahoma",69,"Texas A&M",65.0,13.5,12.30,11.73,11.04,12.85,10.35,17.13,8.76,13.50,13.00,10.23,13.00
"02/02/2005","Old Dominion",70,"Towson",59.0,19.0,21.56,21.23,24.68,18.40,20.07,23.70,16.51,0.20,26.00,15.77,"."
"02/02/2005","Marquette",63,"UAB",86.0,-2.5,2.79,2.83,5.51,0.40,2.23,1.82,2.56,-2.50,4.00,4.78,3.00
"02/02/2005","Hofstra",60,"VA Commonwealth",58.0,4.0,4.97,5.17,4.86,5.54,5.87,2.50,4.08,0.04,7.00,3.25,"."
"02/02/2005","Connecticut",81,"Villanova",76.0,4.0,2.48,4.13,3.48,4.97,-0.40,3.23,0.11,0.05,3.00,2.67,3.00
"02/02/2005","Providence",98,"Virginia",79.0,6.0,4.34,2.53,0.70,4.39,4.56,6.76,3.99,0.05,3.00,3.20,7.00
"02/02/2005","Miami-Florida",63,"Virginia Tech",73.0,9.0,8.18,8.68,8.16,9.22,6.94,7.90,6.03,0.07,10.00,8.44,9.00
"02/02/2005","Wright St.",70,"Wisconsin-Milwaukee",79.0,-2.5,-3.23,-3.13,-2.65,-3.79,-2.66,-5.51,-1.78,-3.50,-3.00,1.32,"."
"02/03/2005","Bowling Green",69,"Akron",71.0,3.5,1.87,2.44,5.13,-0.35,-0.11,1.08,1.47,0.03,4.00,3.68,"."
"02/03/2005","New Orleans",72,"Arkansas St.",56.0,-1.0,-0.12,-1.45,-0.17,-2.80,-0.22,3.54,-0.85,0.00,-0.25,1.43,"."
"02/03/2005","South Alabama",54,"Arkansas-Little Rock",58.0,1.5,-1.06,-2.05,-4.34,0.17,-1.64,1.81,-1.38,0.02,-1.00,-1.05,"."
"02/03/2005","Jacksonville St.",69,"Austin Peay",80.0,-4.0,-3.98,-4.11,-6.33,-2.82,-2.88,-5.80,-3.03,-4.50,-3.00,-1.44,"."
"02/03/2005","Central Michigan",56,"Ball St.",69.0,-9.5,-5.70,-5.06,-5.63,-4.68,-4.59,-8.51,-3.77,-0.10,-7.00,-3.85,"."
"02/03/2005","Rice",68,"Boise St.",52.0,11.5,12.12,12.28,12.32,12.31,12.33,12.62,9.24,13.50,17.00,12.37,9.00
"02/03/2005","Cal Riverside",55,"Cal St. Fullerton",76.0,-2.0,-0.66,-1.15,-0.90,-1.41,-1.76,0.35,-0.50,-1.50,0.25,-0.26,"."
"02/03/2005","Arizona",97,"California",76.0,13.5,12.68,13.39,14.26,12.75,10.48,14.36,9.93,14.50,15.00,12.46,12.00
"02/03/2005","Appalachian St.",84,"Citadel",66.0,9.5,8.13,6.33,3.55,9.90,7.32,14.53,5.34,9.50,".",4.84,"."
"02/03/2005","Youngstown St.",59,"Detroit",55.0,-11.5,-11.83,-11.70,-12.32,-11.29,-13.19,-14.31,-9.86,-10.50,-10.00,-5.74,"."
"02/03/2005","Murray St.",73,"Eastern Illinois",69.0,14.0,13.25,12.65,9.24,16.45,12.61,18.57,9.65,0.16,13.00,13.00,"."
"02/03/2005","Tennessee St.",75,"Eastern Kentucky",63.0,2.5,0.88,2.06,-1.22,5.27,0.28,-0.30,0.98,0.02,0.25,3.70,"."
"02/03/2005","Western Michigan",82,"Eastern Michigan",71.0,12.5,14.54,14.24,13.07,15.54,13.30,18.51,10.85,0.14,16.00,11.94,"."
"02/03/2005","CS Sacramento",83,"Eastern Washington",72.0,0.0,1.73,2.55,2.77,2.31,0.87,0.14,1.29,0.00,3.00,1.32,"."
"02/03/2005","Loyola-Maryland",35,"Fairfield",56.0,-9.0,-9.15,-8.33,-10.26,-7.23,-8.75,-12.02,-7.66,-0.10,-9.00,-4.24,"."
"02/03/2005","UC Santa Barbara",54,"Idaho",40.0,6.0,5.47,5.68,6.86,4.60,5.26,5.26,3.81,0.05,7.00,6.17,"."
"02/03/2005","Montana St.",71,"Idaho St.",54.0,8.0,7.59,8.37,9.24,7.47,7.28,7.15,6.43,0.07,8.00,8.12,"."
"02/03/2005","SW Missouri St.",58,"Indiana St.",34.0,12.0,11.85,11.88,10.90,13.08,11.33,13.97,8.82,0.12,13.00,11.46,"."
"02/03/2005","CS Northridge",68,"Long Beach St.",66.0,15.5,14.05,12.86,12.43,13.57,13.63,17.72,10.94,0.15,16.00,10.95,"."
"02/03/2005","Fresno St.",72,"Louisiana Tech",79.0,4.0,4.58,5.28,7.32,3.54,3.47,3.99,3.76,3.50,5.00,5.37,5.00
"02/03/2005","North Texas",79,"Louisiana-Lafayette",86.0,-3.0,-1.77,-0.78,-1.34,-0.35,-2.50,-5.51,-1.14,-0.03,0.25,-0.17,"."
"02/03/2005","San Diego",77,"Loyola Marymount",70.0,6.0,5.00,4.28,4.93,3.61,5.54,5.71,4.19,7.50,6.00,4.33,"."
"02/03/2005","Butler",79,"Loyola-Chicago",51.0,7.0,6.24,7.17,8.15,6.48,4.39,7.55,4.62,6.50,".",6.45,"."
"02/03/2005","Northern Illinois",77,"Marshall",66.0,8.0,11.11,12.26,12.17,12.46,11.59,8.25,9.19,0.09,13.00,9.18,"."
"02/03/2005","Toledo",64,"Miami-Ohio",76.0,4.5,1.41,0.70,-0.26,1.66,1.89,2.81,1.35,4.50,1.00,1.76,"."
"02/03/2005","Denver",75,"New Mexico St.",73.0,14.5,15.80,15.45,15.23,15.70,16.94,14.54,13.39,0.15,19.00,11.65,"."
"02/03/2005","North Carolina",95,"North Carolina St.",71.0,16.0,17.38,16.54,16.50,20.02,15.49,18.96,13.66,-0.01,22.00,12.56,15.00
"02/03/2005","San Francisco",68,"Pepperdine",85.0,5.0,8.59,8.59,10.26,7.24,8.47,8.80,6.77,0.09,10.00,9.67,"."
"02/03/2005","Northern Arizona",81,"Portland St.",84.0,1.0,1.74,2.25,0.14,4.17,1.23,1.12,1.77,0.03,2.00,1.59,"."
"02/03/2005","Tennessee-Martin",68,"SE Missouri St.",75.0,-5.0,-6.17,-6.44,-3.88,-8.83,-7.82,-7.04,-6.46,-4.50,-3.00,2.90,"."
"02/03/2005","Nevada",73,"SMU",59.0,10.0,8.51,7.24,9.68,4.93,7.32,10.69,5.93,10.50,10.00,8.42,11.00
"02/03/2005","Portland",75,"Santa Clara",62.0,2.5,4.01,4.74,5.37,4.12,3.25,2.55,2.78,0.02,6.00,5.38,"."
"02/03/2005","Gonzaga",68,"St. Mary's",63.0,10.0,9.09,8.77,9.73,8.33,10.32,8.40,7.73,0.09,10.00,8.08,"."
"02/03/2005","Arizona St.",74,"Stanford",67.0,3.0,3.34,3.62,3.98,3.32,2.55,2.64,2.89,1.50,6.00,4.25,2.00
"02/03/2005","Samford",64,"Tennessee Tech",57.0,1.0,1.67,2.10,2.69,1.52,1.00,0.35,1.49,1.50,3.00,2.02,"."
"02/03/2005","Pacific",71,"UC Irvine",61.0,12.5,13.57,12.70,17.63,10.23,12.36,14.78,10.41,13.50,16.00,12.80,"."
"02/03/2005","Washington St.",56,"UCLA",58.0,3.0,4.00,3.46,0.98,5.13,5.91,6.00,3.99,0.03,".",4.50,2.00
"02/03/2005","Washington",99,"USC",69.0,16.0,18.47,18.92,18.25,19.58,15.05,21.33,13.10,15.50,24.00,14.16,18.00
"02/03/2005","Tulsa",65,"UTEP",54.0,-5.5,-7.38,-8.68,-11.63,-6.03,-6.17,-7.46,-5.38,-0.06,-9.00,-5.05,-6.00
"02/03/2005","Cal Poly SLO",57,"Utah St.",81.0,-16.5,-15.13,-12.72,-9.38,-16.91,-16.41,-18.49,-12.60,-16.50,-17.00,-4.20,"."
"02/03/2005","Montana",80,"Weber St.",72.0,8.0,8.81,9.27,9.86,8.74,8.65,7.96,7.66,8.50,10.00,8.75,"."
"02/03/2005","Charleston",77,"Western Carolina",68.0,15.0,15.04,15.40,15.53,15.29,14.92,17.73,11.75,0.15,".",12.76,"."
"02/03/2005","Middle Tenn St.",56,"Western Kentucky",61.0,2.0,0.10,-0.75,-0.26,-1.27,-0.96,2.91,-0.80,3.50,1.00,1.96,"."
"02/03/2005","Cleveland St.",62,"Wisconsin-Green Bay",69.0,2.0,-0.44,-2.44,-5.01,-0.03,2.32,-0.34,0.19,2.50,0.25,-0.89,"."
"02/04/2005","Cornell",76,"Brown",75.0,1.5,-0.29,-0.66,-3.15,1.72,1.68,-0.70,-0.27,0.01,-1.00,2.31,"."
"02/04/2005","Iona",55,"Manhattan",53.0,2.0,0.40,0.83,-0.33,1.86,0.63,-1.29,0.50,0.00,1.00,0.25,"."
"02/04/2005","Harvard",57,"Pennsylvania",70.0,-7.0,-6.87,-5.66,-4.35,-7.27,-6.00,-13.65,-4.95,-0.09,-5.00,0.02,"."
"02/04/2005","Dartmouth",50,"Princeton",42.0,-10.0,-11.34,-11.38,-15.03,-8.33,-11.56,-14.36,-9.74,-11.50,-9.00,-7.52,"."
"02/04/2005","Columbia",67,"Yale",77.0,3.0,4.96,5.79,6.22,5.36,3.39,4.17,3.61,3.50,7.00,2.51,"."
"02/05/2005","Wyoming",67,"Air Force",63.0,-1.0,-0.63,1.11,3.02,-0.73,-1.19,-2.24,-0.62,-0.01,".",4.49,-2.00
"02/05/2005","Florida",85,"Alabama",54.0,-3.5,1.80,-0.53,-4.44,6.15,0.72,6.86,0.49,".",".",-0.74,1.00
"02/05/2005","Mississippi",65,"Arkansas",66.0,-2.5,-1.41,-0.79,0.45,-3.43,-1.06,-1.85,-1.57,-2.50,".",2.70,-1.00
"02/05/2005","Western Kentucky",76,"Arkansas St.",72.0,8.0,9.07,9.38,9.36,9.41,9.90,9.57,7.10,0.07,".",8.29,"."
"02/05/2005","Samford",73,"Austin Peay",71.0,3.5,4.68,5.66,6.91,4.42,5.39,1.96,4.71,0.04,".",6.59,"."
"02/05/2005","UNLV",72,"BYU",82.0,3.0,8.42,10.62,11.33,10.09,7.11,7.09,5.91,".",".",9.59,9.00
"02/05/2005","Tulsa",76,"Boise St.",63.0,7.0,5.98,6.14,3.54,8.69,7.60,7.71,5.34,0.08,".",5.75,3.00
"02/05/2005","Seton Hall",52,"Boston College",60.0,-2.5,-6.55,-6.44,-17.80,-3.38,-4.80,-3.46,-4.84,-2.50,".",-5.42,-5.00
"02/05/2005","Illinois St.",69,"Bradley",62.0,6.5,6.22,6.77,7.41,6.27,5.99,6.67,4.77,0.08,".",4.79,"."
"02/05/2005","Columbia",52,"Brown",54.0,0.0,1.61,2.61,2.37,2.85,2.63,0.63,2.21,0.01,-1.00,3.38,"."
"02/05/2005","Miami-Ohio",77,"Buffalo",74.0,6.5,8.08,8.73,7.77,9.61,7.84,8.89,6.29,7.50,".",7.62,"."
"02/05/2005","Arizona St.",82,"California",84.0,8.0,7.89,8.74,9.41,8.25,7.19,8.41,7.05,0.09,".",7.84,7.00
"02/05/2005","NC Charlotte",91,"Cincinnati",90.0,-3.0,-2.78,-1.60,2.04,-5.07,-3.94,-4.30,-2.41,-0.03,".",2.60,-3.00
"02/05/2005","Kansas St.",60,"Colorado",70.0,8.5,6.63,6.20,4.87,7.37,7.10,8.90,5.51,0.08,".",2.72,6.00
"02/05/2005","NC Greensboro",69,"Davidson",78.0,-3.0,-0.77,0.27,2.64,-2.49,0.07,-4.40,0.32,-0.03,".",3.94,"."
"02/05/2005","Richmond",61,"Dayton",58.0,4.5,3.26,4.49,4.96,4.04,2.15,3.96,2.43,0.04,".",4.76,2.00
"02/05/2005","Cleveland St.",69,"Detroit",62.0,-1.5,0.06,0.66,1.31,0.01,1.41,-3.30,0.86,0.00,".",2.95,"."
"02/05/2005","Evansville",72,"Drake",76.0,5.0,5.45,6.31,6.57,6.06,6.41,3.51,4.69,0.04,".",5.88,"."
"02/05/2005","St. Joseph's PA",83,"Duquesne",60.0,13.5,15.41,14.77,15.87,13.79,13.78,21.69,11.93,0.14,".",12.92,"."
"02/05/2005","TCU",71,"East Carolina",59.0,6.0,9.87,10.90,10.96,10.88,10.34,9.34,7.68,".",".",8.58,10.00
"02/05/2005","Wofford",68,"East Tennessee St.",64.0,5.0,7.27,10.28,9.69,10.89,7.28,2.47,6.02,0.05,".",7.44,"."
"02/05/2005","Tennessee-Martin",91,"Eastern Illinois",96.0,1.5,-2.32,-3.42,-5.60,-1.17,-1.68,-0.67,-2.48,0.00,".",2.48,"."
"02/05/2005","Northern Arizona",77,"Eastern Washington",64.0,6.0,6.61,7.12,4.55,9.40,7.69,5.85,5.54,6.50,".",4.19,"."
"02/05/2005","Chattanooga",59,"Elon",62.0,14.5,16.36,17.74,19.26,16.32,16.24,16.66,13.34,0.15,".",13.56,"."
"02/05/2005","Middle Tenn St.",82,"Florida International",69.0,12.0,8.88,7.93,8.63,7.25,8.31,13.87,6.35,0.12,".",7.73,"."
"02/05/2005","Georgia Southern",81,"Furman",63.0,5.0,3.65,3.73,3.57,3.88,3.88,4.51,2.43,5.50,".",5.66,"."
"02/05/2005","Temple",58,"George Washington",74.0,3.5,4.20,4.74,5.11,4.25,4.51,5.45,2.86,3.50,".",4.66,3.00
"02/05/2005","Rutgers",56,"Georgetown",61.0,1.0,-0.38,-0.92,-4.47,2.00,-0.90,0.84,-0.75,0.00,".",-0.37,1.00
"02/05/2005","Duke",82,"Georgia Tech",65.0,10.5,10.49,11.73,12.22,11.32,10.16,11.90,9.36,0.11,".",9.09,8.00
"02/05/2005","San Jose St.",73,"Hawaii",84.0,-4.5,-4.57,-3.90,-3.97,-4.10,-5.01,-6.33,-4.03,-3.50,".",-1.62,-4.00
"02/05/2005","Drexel",70,"Hofstra",52.0,6.5,5.33,4.49,4.84,4.13,5.70,7.61,4.36,6.50,".",6.62,"."
"02/05/2005","Cal Poly SLO",63,"Idaho",75.0,-3.0,-2.91,-2.76,-0.02,-5.63,-3.27,-2.48,-3.17,-0.02,".",3.85,"."
"02/05/2005","Montana",80,"Idaho St.",63.0,10.0,9.84,10.78,10.94,10.63,8.63,11.32,7.68,9.50,".",10.79,"."
"02/05/2005","Wisconsin-Milwaukee",85,"Illinois-Chicago",75.0,9.0,9.34,10.50,9.24,11.86,8.46,10.30,6.83,0.10,".",6.05,"."
"02/05/2005","Wichita St.",67,"Indiana St.",57.0,14.5,14.21,14.58,17.41,12.49,13.78,15.91,11.48,14.50,".",14.64,"."
"02/05/2005","Texas",80,"Iowa St.",92.0,11.5,12.62,13.80,12.72,15.32,12.74,13.07,10.90,10.50,".",11.22,11.00
"02/05/2005","George Mason",89,"James Madison",67.0,19.0,16.25,16.17,13.35,19.04,14.44,22.70,11.70,0.20,".",9.24,"."
"02/05/2005","Nebraska",65,"Kansas",78.0,-7.0,-7.00,-7.89,-12.83,-4.04,-5.87,-6.42,-5.86,-0.06,".",-9.11,-7.00
"02/05/2005","Vanderbilt",70,"Kentucky",84.0,3.0,-4.56,-6.31,-7.83,-4.49,-4.34,-1.97,-4.73,".",".",-1.07,-4.00
"02/05/2005","Tennessee",77,"LSU",55.0,1.5,1.18,0.89,-0.30,2.10,0.88,2.43,-0.04,0.02,".",0.49,2.00
"02/05/2005","Pacific",87,"Long Beach St.",58.0,17.5,19.90,19.95,27.58,15.04,18.37,22.81,15.68,18.50,".",18.21,"."
"02/05/2005","Nevada",76,"Louisiana Tech",58.0,7.0,8.22,8.07,8.36,7.85,7.74,10.02,6.32,0.07,".",7.28,9.00
"02/05/2005","Denver",79,"Louisiana-Lafayette",72.0,2.5,2.03,2.01,0.41,3.49,2.78,1.19,2.26,2.50,".",0.38,"."
"02/05/2005","UAB",73,"Louisville",77.0,-7.0,-6.62,-3.02,-1.26,-8.50,-5.72,-10.27,-4.96,-6.50,".",2.60,-9.00
"02/05/2005","San Francisco",49,"Loyola Marymount",50.0,8.5,7.92,8.01,10.52,5.71,7.75,9.29,6.35,9.50,".",9.33,"."
"02/05/2005","Wright St.",57,"Loyola-Chicago",74.0,9.5,8.72,10.13,11.51,8.99,7.50,9.06,6.55,9.50,".",11.19,"."
"02/05/2005","Niagara",79,"Marist",68.0,11.5,10.60,9.67,8.61,10.92,10.65,15.07,7.73,13.50,".",7.40,"."
"02/05/2005","Miami-Florida",75,"Maryland",73.0,".",-1.09,0.01,0.85,-1.45,-1.57,-3.94,-1.42,".",".",1.49,1.00
"02/05/2005","Houston",66,"Memphis",53.0,1.0,0.87,2.70,4.85,0.58,2.51,-4.43,2.69,".",".",5.37,-1.00
"02/05/2005","Ohio St.",72,"Michigan",46.0,11.0,8.31,8.54,8.17,9.03,10.33,9.42,7.94,10.50,".",8.14,5.00
"02/05/2005","Iowa",64,"Michigan St.",75.0,-4.5,1.35,2.23,2.95,1.20,2.11,-0.80,1.65,-2.50,".",4.10,1.00
"02/05/2005","Auburn",90,"Mississippi St.",76.0,-7.0,-6.90,-6.22,-6.32,-6.14,-7.87,-10.36,-5.74,-7.50,".",-3.55,-5.00
"02/05/2005","Texas A&M",91,"Missouri",63.0,5.5,7.33,9.41,8.98,9.93,9.47,5.20,7.43,0.07,".",5.58,3.00
"02/05/2005","Tennessee St.",100,"Morehead St.",65.0,12.5,12.04,13.01,11.07,15.02,13.05,9.96,11.09,12.50,".",10.10,"."
"02/05/2005","Colorado St.",47,"New Mexico",55.0,-1.0,-1.47,-1.61,-2.98,-0.22,-2.15,-2.34,-2.16,-0.02,".",-1.02,1.00
"02/05/2005","North Texas",79,"New Mexico St.",67.0,7.0,8.88,10.24,12.10,8.43,8.76,7.24,7.85,0.08,".",9.84,"."
"02/05/2005","Arkansas-Little Rock",66,"New Orleans",49.0,6.5,6.90,9.08,9.65,8.57,6.60,3.57,6.13,6.50,".",9.04,"."
"02/05/2005","Syracuse",60,"Notre Dame",57.0,8.0,9.04,10.10,11.06,9.64,8.77,9.71,7.09,0.07,".",8.51,8.00
"02/05/2005","Baylor",63,"Oklahoma St.",81.0,-18.0,-17.17,-17.07,-15.25,-19.45,-16.98,-21.85,-14.48,-0.17,".",-10.94,-15.00
"02/05/2005","NC Wilmington",63,"Old Dominion",74.0,-3.0,-2.28,-2.01,-3.33,-1.22,-2.48,-1.76,-2.62,-0.01,".",1.01,"."
"02/05/2005","Oregon St.",76,"Oregon",72.0,3.0,0.20,-0.35,-0.11,-0.71,1.19,0.79,0.03,3.50,".",-0.38,0.25
"02/05/2005","Dartmouth",44,"Pennsylvania",68.0,-12.0,-11.27,-11.27,-10.41,-12.44,-12.50,-17.08,-10.18,-0.11,-5.00,-4.64,"."
"02/05/2005","San Diego",92,"Pepperdine",88.0,2.5,3.41,3.89,3.02,4.72,3.56,3.08,2.69,0.02,".",3.19,"."
"02/05/2005","West Virginia",83,"Pittsburgh",78.0,-4.0,-1.71,-0.07,0.99,-1.10,-1.58,-3.36,-1.21,-3.50,".",2.70,-4.00
"02/05/2005","CS Sacramento",66,"Portland St.",71.0,-2.0,-2.92,-2.55,-2.38,-2.76,-4.81,-2.11,-2.55,-0.02,".",-1.49,"."
"02/05/2005","Harvard",61,"Princeton",57.0,-6.5,-4.82,-4.34,-5.38,-3.35,-2.62,-6.30,-2.29,-7.50,-9.00,-1.59,"."
"02/05/2005","Villanova",89,"Providence",81.0,10.0,10.92,10.95,11.08,10.89,12.75,12.15,9.62,8.50,".",8.39,9.00
