date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,lineashby,lineespn,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey,linedunk,lineround,lineteamrnks
11/14/2016,UC Irvine,73,South Dakota St.,58,2,3.37,3.65,1.8,4.07,2.96,-0.84,3.5,4.57,6,1.81,3.82,2.8,0,,5.77,,,,,,,2.51,,,
11/14/2016,Xavier,86,Buffalo,53,15,14.93,14.36,15.4,13.69,15.91,16.12,15,14.75,15,0.8,14.43,16,0,,14.29,,,,,,,14.33,,,
11/15/2016,Alabama,72,Dayton,77,1,-0.76,-0.44,0.15,-0.71,-0.02,-8.24,1,-1.1,2,2.8,-1.49,-2.6,0,,1.26,,,,,,,2.78,,,
11/15/2016,Arizona,78,CS Bakersfield,66,17.5,19.38,23.23,24.28,22.77,24.12,17.43,18,18.25,16,3.32,21.18,16.1,0,,12.91,,,,,,,16.89,,,
11/15/2016,Ball St.,74,Indiana St.,80,7.5,7.33,6.55,7.91,6.63,6.45,10.86,7,9.17,12,2.8,9.77,2.1,0,,5.99,,,,,,,3.24,,,
11/15/2016,Baylor,66,Oregon,49,2,0.21,2.24,1.37,2.65,1.28,-6.69,-2,-2.2,-1,3.14,3.98,-1.8,0,,0.81,,,,,,,1.67,,,
11/15/2016,Cleveland St.,67,Canisius,64,3,1.97,2.43,1.84,2.57,2.2,1.71,4,2.75,0.01,1.6,-1.14,-0.4,0,,7.19,,,,,,,2.5,,,
11/15/2016,Creighton,79,Wisconsin,67,-2,-2.01,-6.03,-4.14,-6.87,-4.27,-2.11,-1,-1.86,3,2.88,-3.9,-0.8,0,,3.75,,,,,,,1.14,,,
11/15/2016,Dartmouth,62,Fairfield,79,-2,0.29,0.07,0.38,-0.38,0.8,-0.71,1,-0.1,4,2.51,-5.84,2.1,0,,0.76,,,,,,,2.15,,,
11/15/2016,Duke,75,Kansas,77,2,1.65,4.48,5.02,4.71,4.19,-2.22,2.5,1.9,-6,3.78,2.09,-2.8,1,,10.68,,,,,,,-3.94,,,
11/15/2016,Florida St.,99,Iona,78,15,10.83,14.06,14.29,13.86,14.4,7.44,12.5,8.18,7,2.97,9.88,11.4,0,,8.93,,,,,,,9.66,,,
11/15/2016,George Washington,77,Siena,75,2,7.1,4.85,5.98,4.08,6.23,4.28,2.5,9.86,13,3.4,6,11.1,0,,1.1,,,,,,,11.63,,,
11/15/2016,Georgetown,75,Maryland,76,6.5,4.7,6.54,3.49,8.34,3.51,9.19,5.5,6.08,2,3.2,5.34,-1.8,0,,8.79,,,,,,,0.27,,,
11/15/2016,Hartford,82,Niagara,78,2.5,0.54,-1.27,-1.38,-1.08,-1.57,-0.22,1,0.5,3,2.53,-4.66,4.3,0,,5.84,,,,,,,2.45,,,
11/15/2016,Kansas St.,81,Nebraska Omaha,68,13,12.16,10.56,10.03,10.09,11.31,14.65,13,13.47,14,1.67,12.85,11.4,0,,12.04,,,,,,,13.41,,,
11/15/2016,Kentucky,69,Michigan St.,48,6.5,3.14,3.29,4.63,2.8,4.06,3.54,4.5,4.92,0.01,1.55,4.66,1.8,1,,3.68,,,,,,,1.11,,,
11/15/2016,LSU,78,Southern Miss,61,18.5,18.99,19.62,19.18,19.98,19.06,16.73,15.5,19.15,21,2.63,25.47,19.5,0,,6.77,,,,,,,22.48,,,
11/15/2016,La Salle,74,Delaware,68,16,8.39,7.09,5.05,7.27,6.81,12.5,13,14.99,9,3.44,5.53,7.1,0,,10.57,,,,,,,6.42,,,
11/15/2016,Manhattan,81,Winthrop,94,-3.5,-1.34,-0.93,-1.69,-0.85,-1.05,-2.5,0,3.65,-3,2.53,-6.08,-3.4,0,,2.26,,,,,,,-1.15,,,
11/15/2016,Middle Tenn St.,87,Murray St.,81,8.5,4.93,3.16,1.97,3.43,2.71,3.18,7,7.52,8,2.56,3.21,8.6,0,,6.22,,,,,,,6.23,,,
11/15/2016,North Carolina,93,Long Beach St.,67,22,24.3,21.77,19.36,23.43,19.09,30.44,22.5,21.52,26,5.69,37.43,21.4,0,,23.68,,,,,,,23.13,,,
11/15/2016,Pepperdine,69,Weber St.,68,2,5.06,7.92,8.98,7.36,8.89,4.09,4.5,1.47,2,2.74,5.72,3.7,0,,1,,,,,,,4.55,,,
11/15/2016,San Jose St.,66,Portland,79,-1.5,-2.55,-5.64,-5.72,-5.86,-5.28,-1.55,-1.5,-2.51,2,3.05,-6.61,0.7,0,,1.96,,,,,,,0.45,,,
11/15/2016,South Carolina,70,Monmouth,69,5.5,8.36,9.89,8.83,10.54,8.87,4.66,6,5.61,9,2.72,13.86,7.1,0,,5.27,,,,,,,8.31,,,
11/15/2016,Stanford,96,CS Northridge,69,11.5,13.89,10.14,11.88,9.49,11.21,18.5,12,15.18,15,2.77,14.4,14.6,0,,16.25,,,,,,,16.15,,,
11/15/2016,Stephen F. Austin,66,Longwood,60,18,23.32,21,22.66,21.15,20.8,29.83,18,23.27,31,4.35,28.16,21.8,0,,10.5,,,,,,,26.34,,,
11/15/2016,Tennessee,103,Appalachian St.,94,12.5,11.41,9.43,8.8,8.9,10.34,11.65,13,12.81,14,2.33,7.49,13.8,0,,13.76,,,,,,,14.52,,,
11/15/2016,Texas Tech,70,North Texas,43,20,20.11,20.07,19.56,20.31,19.72,20.91,18,20.18,21,1.5,23.82,19.5,0,,14.39,,,,,,,21.75,,,
11/15/2016,Toledo,103,Youngstown St.,98,11,11.71,8.64,5.72,9.43,7.39,14.56,9.5,16.95,13,3.57,14.13,12.4,0,,15.29,,,,,,,11.27,,,
11/15/2016,Vanderbilt,80,Belmont,66,5,9.07,7.93,7.55,7.23,9.18,14.53,7,4.89,13,3.16,6.37,12,0,,4.67,,,,,,,12.38,,,
11/15/2016,Wright St.,89,Miami-Ohio,87,8,10.12,10.62,12.07,10.26,11.23,10.19,9,10.23,13,1.17,9.69,10.2,0,,5.58,,,,,,,8.24,,,
11/16/2016,Butler,70,Northwestern,68,7.5,8.66,6.66,5.4,7.43,5.54,11.07,7,11.52,9,2.45,11.72,10.1,0,,7.57,,,,,,,9.26,,,
11/16/2016,California,75,UC Irvine,65,16,14.99,14.25,13.65,15.34,12.6,20.3,14,15.21,11,4.14,24.35,11.3,0,,15.85,,,,,,,11.03,,,
11/16/2016,Illinois St.,75,IPFW,57,6,6.17,5.91,5.5,5.76,6.14,11.48,7.5,6.28,5,1.98,4.66,5.1,0,,6.17,,,,,,,5.84,,,
11/16/2016,Illinois-Chicago,86,Texas San Antonio,78,7.5,5.2,8.18,8.81,7.73,9.13,1.26,6.5,5.51,5,3.31,-0.97,4.3,0,,3.37,,,,,,,4.85,,,
11/16/2016,Indiana,100,Umass Lowell,78,28.5,29.14,27.23,28.27,26.16,29.21,36.49,27,27.64,32,4.31,36.11,23.1,0,,23.64,,,,,,,30.64,,,
11/16/2016,Marshall,85,Morehead St.,77,3,3.26,4.3,4.4,4.18,4.48,4.88,4.5,0.66,-2,2.29,1.17,3.6,0,,8.04,,,,,,,2.1,,,
11/16/2016,Memphis,68,Wisconsin-Milwaukee,54,17,13.15,18.9,19.33,18.51,19.57,16.47,16,9.38,6,5.33,9.82,7.7,0,,12.83,,,,,,,6.15,,,
11/16/2016,Northern Illinois,63,Idaho,49,5.5,7.93,7.83,9.03,7.34,8.63,8.5,6,8.64,7,0.95,8.11,7.1,0,,7.73,,,,,,,7.28,,,
11/16/2016,Oregon St.,60,Lamar,63,19.5,22.42,25.23,25.77,24.78,26.02,22.66,21,20.58,20,2.24,21.83,22.9,0,,12.48,,,,,,,24.38,,,
11/16/2016,Rhode Island,79,Brown,72,24.5,20.56,23.23,21.54,23.99,22.17,25.48,22,19.91,20,2.83,22.13,15.1,0,,16.17,,,,,,,16.44,,,
11/16/2016,UC Santa Barbara,63,San Francisco,75,6,7.11,4.42,1.68,4.89,3.66,15.03,8,8.25,10,3.91,5.01,9.6,0,,8.96,,,,,,,6.67,,,
11/16/2016,UNLV,74,Cal Riverside,62,6.5,7.99,7.11,5.91,7.37,6.68,2.36,7,9.86,6,2.89,10.36,12.9,0,,9.29,,,,,,,10.02,,,
11/16/2016,Western Illinois,71,SE Missouri St.,74,11,8.02,6.15,6.95,5.6,7.03,7.91,9.5,11.03,11,2.17,6.44,11,0,,6.62,,,,,,,8.53,,,
11/16/2016,Western Kentucky,74,Jacksonville St.,67,12.5,11.34,11.09,10.74,10.19,12.57,10.13,11.5,11.65,12,1.25,9.81,13.9,0,,11.88,,,,,,,10.8,,,
11/16/2016,Wichita St.,80,Tulsa,53,22.5,21.59,25.58,26.48,26.96,24.34,26.07,18.5,18.83,22,5.62,30.13,10.8,0,,12.68,,,,,,,13.64,,,
11/17/2016,Arizona St.,63,Northern Iowa,82,3.5,-1.08,0.08,-0.05,0.39,-0.43,-3.61,1.5,0.44,-4,1.92,1.67,-0.9,1,,-2.91,,,,,,,-2.58,,,
11/17/2016,Auburn,85,Eastern Kentucky,64,16,9.59,12.66,12.63,12.91,12.3,7.15,12,12.6,3,3.73,8.06,4.9,0,,12.43,,,,,,,6.8,,,
11/17/2016,Central Florida,86,Mississippi St.,61,-4,-3.72,-1.84,-3.82,-0.6,-3.99,-2.07,-4.5,-4.75,-11,2.95,-5.06,-7.1,1,,4.86,,,,,,,-5.56,,,
11/17/2016,Charleston,60,Boise St.,47,6.5,0.72,1.56,2.6,1.68,1.38,11.93,6.5,-0.7,-1,5.64,-7.27,-6.6,0,,4.76,,,,,,,-0.45,,,
11/17/2016,Colorado,89,Louisiana-Monroe,70,19.5,17,17.93,17.79,17.97,17.85,25.46,16.5,15.66,11,4.11,19.99,11.5,0,,20.37,,,,,,,11.49,,,
11/17/2016,Davidson,78,Clemson,95,-4,-4.94,-4.25,-4.63,-4.39,-4,-6.78,-4,-3.97,-6,1.39,-8.04,-5.3,1,,-1.35,,,,,,,-5.63,,,
11/17/2016,DePaul,59,Rutgers,66,2.5,5.12,1.82,3.29,0.6,3.8,14.88,4,3.83,6,4.88,-1.54,11.1,0,,5.36,,,,,,,7.22,,,
11/17/2016,Florida,73,St. Bonaventure,66,13,11.11,11.72,10,12.73,9.99,14.25,12,15.38,10,2.83,12.59,5.2,1,,10.34,,,,,,,9.96,,,
11/17/2016,Georgetown,72,Arkansas St.,78,23.5,22.11,21.96,21.32,21.96,22.04,29.69,22.5,21.6,19,2.9,22.48,19.4,0,,24.36,,,,,,,19.45,,,
11/17/2016,Georgia,84,Furman,78,14.5,14.49,16.35,15.34,15.54,17.72,12.12,14,16.12,12,2.24,17.33,11.7,0,,10.01,,,,,,,15.16,,,
11/17/2016,Iowa,83,Seton Hall,91,2,1.87,1.23,1.7,0.96,1.71,-1.26,2.5,3.09,4,1.6,4.13,2.9,0,,0.35,,,,,,,1.77,,,
11/17/2016,Louisville,88,Long Beach St.,56,21.5,21.59,20.21,17.85,21.87,17.6,28.26,20,21.54,21,5.37,33.91,16.2,0,,20.3,,,,,,,18.76,,,
11/17/2016,Loyola Marymount,62,Connecticut,65,-6.5,-5.93,-3.53,-2.37,-2.09,-6.23,-8.15,-5,-5.34,-8,2.91,-4.97,-11.6,0,,-2.36,,,,,,,-10.56,,,
11/17/2016,Marquette,61,Michigan,79,0,0.71,1.55,0.16,3.72,-1.54,-0.57,-1.5,1.22,0.01,3.9,10.41,-3.9,1,,-3.17,,,,,,,-0.11,,,
11/17/2016,Massachusetts,70,Temple,67,3.5,1.56,2.98,2.43,3.9,1.45,2.63,3.5,5.18,2,2.75,-1.04,-4.4,0,,3.46,,,,,,,-1.42,,,
11/17/2016,Missouri,82,Xavier,83,-14.5,-12.93,-10.72,-13.6,-8.6,-13.74,-18.87,-13.5,-9.98,-14,3.66,-6.42,-16,1,,-14.66,,,,,,,-15.69,,,
11/17/2016,NC Charlotte,76,East Carolina,64,5.5,4.78,3.13,3.22,3.44,2.63,7.09,4.5,9.72,7,2.3,3.71,5.5,0,,2.08,,,,,,,5.09,,,
11/17/2016,Ohio St.,72,Providence,67,6.5,2.12,3.08,4.66,1.88,5.22,-3.95,6.5,5.35,-1,3.52,-0.66,-1.2,0,,10.99,,,,,,,-1.02,,,
11/17/2016,Oklahoma,89,Tulane,70,14,16.84,17.45,17.11,17.24,17.9,18.97,16.5,14.78,17,1.07,16.69,17.5,1,,10.09,,,,,,,20.52,,,
11/17/2016,Oregon,76,Valparaiso,54,13,12.12,9.15,8.85,8.81,10.15,16.39,11,16.34,12,2.82,10.34,10.6,0,,19.69,,,,,,,10.97,,,
11/17/2016,SMU,76,Pittsburgh,67,4,5.44,6.77,4.74,8.06,4.84,11.83,1.5,3.96,6,4.01,13.56,1.3,1,,-2.87,,,,,,,1.63,,,
11/17/2016,Saint Louis,74,Eastern Illinois,69,4,3.92,1.74,3.28,0.42,3.82,8.57,5.5,2.64,2,2.67,1.57,7.4,0,,6.53,,,,,,,5.11,,,
11/17/2016,San Jose St.,69,Denver,74,2.5,1.59,2.13,3.55,1.76,2.81,0.06,2,0.63,2,1.56,4.12,-1,0,,2.24,,,,,,,-0.81,,,
11/17/2016,South Florida,61,Elon,74,-5,1.12,3.69,6.26,2.57,5.48,-4.05,-2.5,-1.76,0.01,3.59,-1.26,-1.9,0,,3,,,,,,,0.31,,,
11/17/2016,Stanford,67,Weber St.,49,12.5,10.99,12.01,12.99,12.16,11.94,15.98,10.5,8.49,7,2.62,12.35,8.6,0,,8.66,,,,,,,10.67,,,
11/17/2016,Texas,85,Eastern Washington,52,20.5,17.82,20.05,22.62,18.64,22.78,9.22,19.5,19.53,17,4.09,14.12,16,0,,16.54,,,,,,,19.5,,,
11/17/2016,UAB,74,Troy St.,51,12,11.44,8.92,6.61,8.5,9.64,15.52,10.5,11.19,12,3.23,15.5,15.7,0,,10.12,,,,,,,12.1,,,
11/17/2016,UCLA,88,San Diego,68,27.5,23.76,27.14,27.6,27.8,26.17,28.27,26,23.28,20,3.74,21.88,17.4,0,,24,,,,,,,17.83,,,
11/17/2016,UTEP,81,Wake Forest,103,-9.5,-8.87,-9.38,-9,-9.91,-8.6,-11.18,-9,-5.32,-7,2.48,-14.31,-7,1,,-7.56,,,,,,,-8.31,,,
11/17/2016,Villanova,76,Western Michigan,65,23,24.96,24.86,25.07,25.15,24.43,28.83,21.5,20.16,27,3.04,26.64,19.5,1,,24.59,,,,,,,28.34,,,
11/17/2016,Washington,104,Cal St. Fullerton,88,15.5,14.66,11.91,8.79,12.81,10.47,16.26,13,15.95,19,3.15,14.85,16.9,0,,15.56,,,,,,,18.76,,,
11/18/2016,Alabama,77,Ball St.,59,8.5,9.63,10.46,10.48,10.03,11.16,4.79,8,10.62,8,2.02,11.46,9,0,,8.9,,,,,,,11.04,,,
11/18/2016,Arizona,95,Sacred Heart,65,28.5,28.96,28.51,28.7,27.92,29.66,31.13,29.5,28,32,1.76,30.34,25.9,0,,25.82,,,,,,,30.57,,,
11/18/2016,Arkansas,71,Texas Arlington,67,12,12.61,14.35,14.71,15.01,13.27,11.66,10,14.65,10,3.09,18.46,8,0,,7.72,,,,,,,10.84,,,
11/18/2016,Arkansas-Little Rock,57,Idaho,65,8.5,11.24,6.74,7.43,6.57,7.03,16.27,8.5,11.47,17,4.3,16.08,13.1,0,,4.94,,,,,,,16.99,,,
11/18/2016,Boise St.,68,Mississippi St.,80,-1,0.72,1.46,-0.44,3.19,-1.42,-7.49,0,4.32,2,3.39,2.9,2.6,1,,0.6,,,,,,,0.22,,,
11/18/2016,Bradley,84,SE Missouri St.,78,5.5,4.67,4.95,2.5,5.03,4.79,7.01,7,5.83,2,2.47,-0.18,7.3,0,,7.74,,,,,,,4.44,,,
11/18/2016,Charleston,40,Central Florida,60,5.5,0.18,-1.92,-0.86,-2.76,-0.75,-1.83,8,8.73,4,4.89,-6.41,3.3,1,,-1.95,,,,,,,2.38,,,
11/18/2016,Creighton,103,Washington St.,77,14.5,13.31,12.34,12.78,12.72,11.8,18.5,13,11.06,17,2.45,14.24,11.3,1,,11.92,,,,,,,12.79,,,
11/18/2016,Duquesne,77,Canisius,78,7,6.41,5.67,7.11,5.14,6.55,9.04,5.5,4.62,6,1.66,4.63,9.2,0,,5.44,,,,,,,7.1,,,
11/18/2016,Georgia Tech,61,Ohio,67,-3.5,6.84,4.82,4.68,4.52,5.3,1.5,3,6.35,12,3.65,7.72,12.8,0,,1.99,,,,,,,13.56,,,
11/18/2016,Hawaii,68,North Carolina,83,-23,-20.21,-23.1,-21.55,-24,-21.72,-26.4,-20.5,-18.57,-17,5.05,-25,-8.8,0,,,,,,,,,-15.92,,,
11/18/2016,Illinois,89,Detroit,69,19.5,12.94,12.98,12.71,13.6,12.01,10.15,16.5,20.18,11,3.59,17.02,8.1,0,,14.16,,,,,,,10.44,,,
11/18/2016,Kansas,86,Siena,65,23,22.2,22.48,22.41,22.16,23.07,21.24,20,21.08,24,1.24,22.76,20.5,0,,19.41,,,,,,,25.13,,,
11/18/2016,Manhattan,80,Hofstra,68,-2.5,-1.07,1.18,0.17,1.75,0.33,-0.98,0,0.25,-3,2.81,1.24,-7.7,0,,1.04,,,,,,,-6.05,,,
11/18/2016,Marquette,75,Pittsburgh,78,2,0.5,3.25,2.43,4.36,1.58,5.77,2,0.29,-4,3.6,2.82,-5.8,1,,-1.62,,,,,,,-3.62,,,
11/18/2016,Miami-Ohio,66,Delaware,68,3.5,4.52,1.37,0.37,1.36,1.34,6.36,4.5,6.61,10,3.18,5.01,7,0,,3.98,,,,,,,6.3,,,
11/18/2016,Minnesota,92,St. John's,86,7,6.87,3.41,4.93,2.71,4.32,20.04,8,6.67,5,5.04,6,3.5,0,,13.6,,,,,,,5.36,,,
11/18/2016,Mississippi,95,Oral Roberts,88,8,7.19,6.33,9.26,4.78,9.01,4.93,8.5,7.14,11,2.52,2.63,8.2,1,,8.35,,,,,,,7.46,,,
11/18/2016,Missouri,55,Davidson,70,-6,-1.6,1.49,-1.55,4.08,-2.28,-4.37,-3,1.58,0.01,3.53,3.83,-6.7,1,,-10.93,,,,,,,-2.72,,,
11/18/2016,Montana St.,80,James Madison,73,2.5,-0.26,1.77,2.93,3.19,-0.46,-6.52,0,2.51,-2,4.14,6.33,-6.3,0,,-0.2,,,,,,,-4.14,,,
11/18/2016,Nevada,83,Oregon St.,58,7.5,5.27,6.82,6.85,7.62,5.44,8.48,6.5,5.34,4,3.03,5.79,-2.4,0,,9.15,,,,,,,0.85,,,
11/18/2016,New Mexico,72,New Mexico St.,59,8,3.31,4.4,5.42,4.04,5.01,2.71,7,1.95,-2,2.59,0.7,3.9,0,,7.08,,,,,,,3.19,,,
11/18/2016,North Carolina St.,85,Montana,72,8.5,10.83,13.13,14.96,12.45,14.44,9.35,8.5,7.39,7,2.93,8.94,9.2,1,,12.18,,,,,,,10.13,,,
11/18/2016,Northern Kentucky,69,Austin Peay,77,2,-0.47,1.25,0.39,1.67,0.56,-2.44,2.5,1,-2,1.98,2.47,-2.8,1,,-2.38,,,,,,,-2.87,,,
11/18/2016,Oklahoma,67,Northern Iowa,73,5.5,4.79,4.06,2.6,4.53,3.32,8.41,6,2.26,6,2.09,4.15,7.8,1,,1.46,,,,,,,8.07,,,
11/18/2016,Purdue,64,Georgia St.,56,18,22.96,22.28,21.19,22.53,21.9,38.31,18,19.16,25,5.8,23.56,18.6,0,,19.95,,,,,,,20.09,,,
11/18/2016,SIU Edwardsville,83,Southern Illinois,101,-3,-4.62,-5.02,-4.12,-4.46,-5.92,-7.01,-3,-1.87,-5,2.15,-0.48,-7.2,0,,-3.75,,,,,,,-6,,,
11/18/2016,SMU,54,Michigan,76,1.5,2.1,0.98,-0.63,1.76,-0.16,3.18,1,2.05,6,2.6,7.38,4,1,,-5.16,,,,,,,3.68,,,
11/18/2016,South Alabama,69,Florida International,64,8,9.55,12.19,15.64,11.23,13.79,4.53,8,12.8,8,5.05,14.85,-0.4,0,,7.24,,,,,,,5.14,,,
11/18/2016,St. Joseph's PA,71,Loyola-Chicago,57,5.5,6.38,4.64,5.65,4.32,5.15,10.48,6,3.44,6,2.64,9.43,10.7,1,,0.95,,,,,,,9.39,,,
11/18/2016,Syracuse,71,Monmouth,50,13,14.54,15.99,15.31,16.34,15.6,14.74,12,15.31,17,2.1,11.05,11.8,0,,13.77,,,,,,,13.06,,,
11/18/2016,TCU,79,Jacksonville St.,60,20.5,16.16,16.14,13.8,16.49,15.7,19.27,15.5,15.97,15,2.35,21.44,14,0,,14.26,,,,,,,15.66,,,
11/18/2016,Tennessee-Martin,85,Cleveland St.,74,3,4.01,2.46,2.21,2.72,2.03,1.42,3,4.39,10,3.09,3.09,9.5,0,,-0.58,,,,,,,6.86,,,
11/18/2016,Texas A&M,63,USC,65,6.5,7.87,9.08,7.97,9.42,8.53,1.32,7.5,7.72,13,2.91,6.32,7.9,0,,5.85,,,,,,,9.41,,,
11/18/2016,Tulane,71,Arizona St.,80,-10,-6.15,-6.9,-7.19,-6.16,-8.15,-2.86,-9.5,-7.37,-5,2.5,-2.58,-10,1,,-4.3,,,,,,,-7.14,,,
11/18/2016,UTEP,85,Western Michigan,75,-4,-2.61,-2.31,-1.42,-2.82,-1.5,-6.6,-3.5,-0.45,-3,1.91,-5.33,-1.4,1,,,,,,,,,-1.3,,,
11/18/2016,Utah,94,Coppin St.,51,31.5,28.35,26.69,26.52,26.74,26.63,30.31,26.5,28.73,30,3.7,37.39,23.9,0,,23.16,,,,,,,31.83,,,
11/18/2016,Wake Forest,77,Villanova,96,-12.5,-13.48,-11.79,-12.77,-10.85,-13.22,-16.6,-13,-10.78,-19,3.5,-7.1,-17,1,,-13.19,,,,,,,-15.96,,,
11/18/2016,Xavier,83,Clemson,77,2.5,2.62,3.38,3.38,2.49,4.85,0.15,2.5,2.5,4,2.34,-1.73,6.7,1,,-0.04,,,,,,,3.12,,,
11/19/2016,Albany-NY,77,Grand Canyon,82,-2,3.38,2.51,3.62,3.07,1.61,4.88,0,3.03,7,3.1,9.7,-0.6,1,,0.01,,,,,,,2.4,,,
11/19/2016,BYU,81,Coastal Carolina,65,18,16.93,15.35,16.48,15.42,15.26,25.62,17,17.23,18,3.23,16.99,13.8,0,,16.77,,,,,,,15.3,,,
11/19/2016,Belmont,90,Western Kentucky,69,8,5.21,4.8,2.26,5.79,3.22,8.48,5,7.99,5,2.3,1.49,6.7,0,,6.51,,,,,,,5.11,,,
11/19/2016,Bowling Green,69,Mo Kansas City,71,4.5,5.2,5.38,5.14,4.69,6.58,2.63,5,4.94,6,2.79,-0.78,10.2,0,,5.8,,,,,,,6.65,,,
11/19/2016,Brown,79,Marist,87,2,4.23,4.18,2.74,5.59,2.02,4.52,2,3.49,6,2.24,9.32,3,1,,2.77,,,,,,,2.9,,,
11/19/2016,CS Northridge,84,Northern Illinois,82,2.5,-1.4,0.41,-0.2,-0.2,1.39,-4.6,0,-0.11,-3,2.61,-6.93,-2.3,0,,2.18,,,,,,,-2,,,
11/19/2016,Dayton,57,St. Mary's,61,-2.5,2.54,3.37,4.35,2.84,4.07,-1.03,1,2.5,2,1.86,-0.88,2.3,0,,4.96,,,,,,,3.49,,,
11/19/2016,Delaware,53,Northern Kentucky,74,2,1.55,4.55,5.97,5.42,3.11,1.19,3,-0.85,-4,3.29,1.12,-2,1,,1.84,,,,,,,0.7,,,
11/19/2016,Duke,78,Penn St.,68,19,17.74,19.96,18.24,20.6,18.93,19.98,18,17.45,15,2.26,16.88,13.5,1,,22.55,,,,,,,12.08,,,
11/19/2016,Eastern Illinois,73,Western Illinois,64,4,5.25,7.44,6.78,7.75,6.96,2.27,3,4.46,6,2.29,2.32,2.4,0,,6.5,,,,,,,4.82,,,
11/19/2016,Evansville,69,Morehead St.,56,1,4.49,1.79,2.15,1.84,1.71,5.73,3,5.16,4,2.62,5.51,10,0,,2.64,,,,,,,8.85,,,
11/19/2016,Fordham,63,St. Peter's,41,3.5,4.15,3.55,5.09,2.67,4.9,0.92,3,3.59,4,2.07,2.28,8.6,0,,4.23,,,,,,,5.78,,,
11/19/2016,Marshall,98,Western Carolina,63,16,13.63,15.61,15.96,16.76,14.01,17.84,15.5,12.48,10,2.94,15.73,8.9,0,,15.07,,,,,,,7.53,,,
11/19/2016,Miami-Florida,74,Pennsylvania,62,20,20.82,18.81,15.96,20.85,16.6,20.77,19,23.52,26,3.58,26.17,22.9,0,,11.2,,,,,,,26.19,,,
11/19/2016,Miami-Ohio,76,Austin Peay,70,5,3.19,3.89,1.42,4.28,3.23,0.47,5,3.02,2,2.27,8.61,2.3,0,,3.32,,,,,,,2.55,,,
11/19/2016,Middle Tenn St.,63,Tennessee St.,74,8,8.2,6.21,6.34,4.98,8.33,7.67,7,9.85,10,1.85,9.62,10.1,0,,8.24,,,,,,,8.89,,,
11/19/2016,NC Greensboro,65,North Dakota St.,54,-3.5,-4.71,-6.75,-8.1,-6.52,-7.12,-0.51,-4,-5.08,-3,2.33,-2.93,-4.9,1,,-2.57,,,,,,,-4.29,,,
11/19/2016,Nebraska,65,Louisiana Tech,54,8.5,7.09,4.97,6.59,3.98,6.48,11.68,7,7.08,9,2.3,4.51,8.3,0,,5.56,,,,,,,9.88,,,
11/19/2016,Nebraska Omaha,87,Rice,100,5,6.47,5.95,6.25,5.56,6.65,4.25,3.5,6.37,7,1.58,4.94,9.2,0,,7.2,,,,,,,7.79,,,
11/19/2016,Oral Roberts,53,Loyola-Chicago,78,-1.5,-1.54,-0.72,-1.1,-0.47,-1.11,3.32,0,-2.58,-7,2.55,-0.69,-1.7,1,,-2.65,,,,,,,-2.23,,,
11/19/2016,Providence,71,Grambling St.,54,25.5,30.29,30.32,29.33,30.31,30.81,32.09,25.5,29.35,33,2.26,31.94,27.4,0,,20.51,,,,,,,38.15,,,
11/19/2016,Rhode Island,76,Cincinnati,71,-2,-4.84,-6.56,-6.16,-6.65,-6.42,0.36,-2,-3.95,-6,2.47,-7.42,-5.9,1,,-0.38,,,,,,,-4.16,,,
11/19/2016,Santa Clara,88,Northern Colorado,72,10.5,10.43,12.39,10.46,12.17,12.81,11.22,11,8.79,7,1.76,11.11,10,0,,12.4,,,,,,,6.4,,,
11/19/2016,South Alabama,84,Youngstown St.,75,4.5,8.23,9.24,10.87,9.42,8.94,5.8,5,10.94,10,2.55,6.92,3.7,0,,8.24,,,,,,,6.48,,,
11/19/2016,South Florida,70,Rider,65,-3.5,-1.1,-1.79,-2.3,-3.14,0.33,-4.07,-1.5,-2.6,0.01,2.37,-3.85,3.8,0,,0.5,,,,,,,0.96,,,
11/19/2016,Texas Tech,90,Eastern Kentucky,71,22,17.37,18.46,17.35,18.92,17.78,22.57,20.5,17.66,15,2.46,19.93,14.3,0,,13.33,,,,,,,15.73,,,
11/19/2016,UC Irvine,72,Pacific,65,3,8.41,7.71,5.63,7.71,7.74,1.2,7,9.02,13,3.74,12.91,13,0,,3.82,,,,,,,10.79,,,
11/19/2016,UNLV,77,Cal St. Fullerton,68,7.5,8.56,6.29,5.35,6.09,6.64,5.25,7.5,8.27,10,2.91,9.15,14.9,0,,9.94,,,,,,,12.28,,,
11/19/2016,Utah St.,85,Idaho St.,51,11.5,15.8,15.37,17.78,15.54,15.15,12.94,12.5,17.99,18,2.87,22.1,14.2,0,,8.77,,,,,,,15.93,,,
11/19/2016,Virginia Tech,88,VMI,72,21.5,21.27,19.66,21.82,18.42,22.01,25.21,21,19.25,22,1.95,22.76,21.9,0,,18.79,,,,,,,22.16,,,
11/19/2016,Washington St.,87,Montana,63,-3,-1.11,1.12,3.32,0.3,2.44,-4.33,-1,-3.29,-6,3.01,0.71,-1.8,1,,-3.16,,,,,,,-1.54,,,
