"date","home","hscore","road","rscore","line","lineavg","linesag","linesage","linesagp","linepom","linemoore","linemass","linegreen","linedunk","lineargh","linesauce","linemarkov","linerpi"
"02/08/2004","Maryland",73,"Florida St.",62,7.5,4.99,4.80,3.87,6.20,3.61,7.11,5.38,3.35,5.5,4.00,4.56,6.32,"."
"02/08/2004","Minnesota",69,"Illinois",79,-6.0,-7.06,-6.98,-7.45,-6.66,-5.50,-10.50,-7.55,-5.06,-6.4,-7.00,-7.41,-7.07,"."
"02/08/2004","Rider",58,"Loyola-Maryland",51,17.5,19.11,19.79,22.30,18.03,16.89,19.11,19.91,14.91,18.5,22.00,20.57,18.85,"."
"02/08/2004","St. Peter's",73,"Manhattan",77,-4.5,-2.78,-1.58,0.93,-4.10,-0.84,-7.23,-2.92,-1.16,-5.6,-1.00,-1.63,-4.27,"."
"02/08/2004","Texas",66,"Oklahoma",37,8.5,9.95,9.71,8.26,11.15,10.52,11.62,11.86,7.80,10.3,9.00,10.05,8.95,"."
"02/09/2004","Charleston",65,"Appalachian St.",63,13.0,13.29,13.22,14.56,12.02,12.84,13.30,15.15,10.67,12.1,16.00,14.20,12.11,"."
"02/09/2004","Elon",73,"Citadel",59,13.0,15.73,14.18,14.64,13.90,14.36,15.36,19.58,14.02,19.0,13.00,16.09,17.33,"."
"02/09/2004","Air Force",52,"Colorado St.",44,14.5,14.24,12.67,11.87,13.44,15.09,13.63,18.00,11.49,12.4,15.00,14.24,17.29,"."
"02/09/2004","Notre Dame",80,"Connecticut",74,-10.0,-9.65,-9.34,-7.38,-12.36,-7.64,-10.37,-10.75,-6.27,-8.9,-11.00,-9.68,-12.17,"."
"02/09/2004","Chattanooga",80,"East Tennessee St.",82,-1.5,-2.03,-2.10,-2.99,-1.35,-2.91,-0.34,-3.68,-2.24,0.2,-2.00,-3.22,-1.81,"."
"02/09/2004","Oklahoma St.",80,"Kansas",60,4.5,5.96,7.31,7.68,6.86,4.42,2.09,6.63,4.58,5.5,9.00,6.23,6.66,"."
"02/09/2004","Wofford",80,"NC Greensboro",85,1.0,-0.66,0.36,1.96,-1.44,-2.12,0.58,-2.71,-2.02,-1.1,3.00,-1.16,-1.55,"."
"02/09/2004","Central Michigan",83,"Northern Illinois",74,-2.5,-0.96,-0.98,0.04,-1.90,-1.81,1.61,-1.76,-1.68,-0.3,-1.00,-1.40,-1.40,"."
"02/09/2004","Seton Hall",68,"Pittsburgh",67,2.0,-0.12,0.06,-4.06,3.42,0.22,1.76,-0.49,-1.38,-0.7,-1.00,-0.87,1.93,"."
"02/09/2004","BYU",83,"San Diego St.",69,10.5,10.60,9.60,8.99,10.43,10.65,12.73,13.30,8.50,8.3,11.00,10.81,11.32,"."
"02/09/2004","South Florida",51,"TCU",54,0.0,0.57,1.77,2.03,1.47,0.75,0.57,1.02,1.28,-4.3,1.00,1.97,-0.11,"."
"02/09/2004","Eastern Kentucky",68,"Tennessee St.",65,11.0,9.03,8.09,7.79,8.38,8.21,10.10,10.54,5.93,8.2,13.00,8.04,10.12,"."
"02/09/2004","Utah",70,"UNLV",56,7.5,6.48,7.61,9.07,6.14,4.57,6.90,5.95,4.38,4.7,9.00,6.53,7.59,"."
"02/09/2004","Georgia Southern",68,"Western Carolina",65,13.0,13.00,12.46,13.20,12.00,13.46,13.91,15.25,10.77,12.2,13.00,13.95,12.24,"."
"02/09/2004","New Mexico",87,"Wyoming",75,6.0,4.98,3.90,4.22,3.53,6.02,6.60,6.65,3.93,6.9,5.00,4.34,2.59,"."
"02/10/2004","Kentucky",66,"Alabama",55,9.0,9.78,9.45,11.88,7.61,8.55,13.33,10.50,7.12,10.2,11.00,10.14,7.43,"."
"02/10/2004","Missouri",77,"Colorado",65,5.5,3.16,2.58,1.85,3.37,3.50,4.77,3.33,2.63,2.0,4.00,2.67,3.44,"."
"02/10/2004","Furman",73,"Davidson",83,2.5,3.76,3.45,1.97,4.89,3.36,4.57,3.10,2.07,4.5,5.00,2.81,5.29,"."
"02/10/2004","SE Missouri St.",85,"Eastern Illinois",89,9.5,11.32,12.53,13.92,11.55,10.17,8.83,12.55,9.18,8.0,14.00,13.10,11.86,"."
"02/10/2004","North Carolina St.",75,"Florida St.",59,7.0,8.93,7.84,8.15,7.48,9.35,12.02,11.68,7.40,8.0,8.00,9.14,8.11,"."
"02/10/2004","Illinois",75,"Michigan St.",51,6.0,6.19,7.20,6.25,8.32,4.57,6.89,6.04,4.03,3.0,9.00,6.17,7.66,"."
"02/10/2004","Georgia Tech",88,"North Carolina",77,4.5,6.25,5.91,5.93,6.12,5.43,4.38,7.52,5.14,4.0,9.00,6.63,8.35,"."
"02/10/2004","Princeton",52,"Pennsylvania",67,2.5,2.69,2.82,3.88,1.58,3.40,0.35,3.11,2.92,2.1,4.00,3.23,2.30,"."
"02/10/2004","Syracuse",63,"Rutgers",61,8.5,7.54,5.67,5.20,6.06,8.41,12.72,8.47,5.90,8.2,7.00,6.66,6.79,"."
"02/10/2004","Baylor",58,"Texas",84,-16.0,-17.63,-17.69,-17.77,-17.79,-17.73,-17.95,-20.08,-13.77,-15.7,-18.00,-19.13,-18.36,"."
"02/10/2004","Richmond",51,"Xavier",62,4.0,5.96,6.23,7.12,5.32,6.27,4.20,7.24,5.14,6.3,6.00,6.51,5.55,"."
"02/11/2004","Tennessee",69,"Arkansas",65,7.5,6.85,6.65,6.20,7.07,5.97,8.90,8.24,5.48,6.7,7.00,6.92,6.00,"."
"02/11/2004","Miami-Florida",72,"Boston College",74,2.0,-1.78,-2.51,-4.65,-0.42,0.30,-1.78,-0.98,-0.71,-3.2,-3.00,-2.26,-1.08,"."
"02/11/2004","Creighton",74,"Bradley",56,14.0,15.70,14.33,13.94,14.72,15.03,17.49,18.20,11.69,14.5,19.00,15.42,17.02,"."
"02/11/2004","Kent St.",79,"Buffalo",75,15.0,14.79,14.77,15.34,14.20,13.10,17.66,14.84,10.21,13.2,19.00,14.53,15.79,"."
"02/11/2004","Wofford",85,"Charleston",76,-7.0,-10.78,-10.83,-11.77,-10.19,-10.79,-9.43,-13.56,-9.43,-9.6,-10.00,-12.58,-10.41,"."
"02/11/2004","St. Joseph's PA",81,"Dayton",67,15.0,17.52,16.98,15.60,18.15,17.99,16.34,19.66,14.01,15.3,21.00,17.23,19.91,"."
"02/11/2004","Saint Louis",68,"DePaul",70,5.0,5.66,5.51,3.15,7.76,5.78,5.34,5.76,3.91,5.3,6.00,4.71,8.92,"."
"02/11/2004","William & Mary",68,"Delaware",73,1.0,-1.93,-1.74,-3.14,-0.46,-1.86,-1.47,-2.65,-1.84,-3.6,-2.00,-2.64,0.36,"."
"02/11/2004","Wright St.",60,"Detroit",74,-1.0,1.39,2.38,4.71,-0.01,0.70,0.70,0.66,1.47,2.9,2.00,1.92,-1.10,"."
"02/11/2004","Southern Illinois",96,"Drake",76,16.0,17.39,17.35,19.74,15.53,16.15,17.78,19.72,13.75,15.1,21.00,18.39,16.76,"."
"02/11/2004","La Salle",71,"Duquesne",55,3.5,2.63,3.07,4.10,2.03,2.18,2.35,2.66,2.67,1.6,4.00,3.06,1.70,"."
"02/11/2004","Marshall",75,"Eastern Michigan",68,5.0,4.12,4.54,5.52,3.58,4.58,4.07,5.52,4.08,0.5,4.00,5.62,3.73,"."
"02/11/2004","Rider",40,"Fairfield",65,0.0,-1.45,-0.60,-1.14,-0.12,-1.82,-1.38,-3.54,-1.69,-2.7,-0.25,-1.60,-0.25,"."
"02/11/2004","Fordham",66,"George Washington",77,-11.0,-12.74,-10.26,-8.50,-12.20,-12.44,-15.63,-16.57,-10.32,-16.3,-10.00,-12.13,-13.32,"."
"02/11/2004","Virginia Tech",80,"Georgetown",65,1.0,-0.25,-1.43,-2.25,-0.63,1.13,-0.03,0.15,-0.06,0.4,0.25,-0.99,-0.44,"."
"02/11/2004","Vanderbilt",61,"Georgia",39,10.5,10.15,10.30,8.73,11.99,10.12,8.88,11.66,7.53,6.7,12.00,10.99,12.92,"."
"02/11/2004","Drexel",92,"Hofstra",69,7.5,7.66,6.51,7.29,5.72,8.67,10.27,8.77,6.05,7.6,8.00,7.57,6.67,"."
"02/11/2004","Tulane",77,"Houston",63,2.5,0.65,1.07,1.57,0.51,0.50,1.27,-0.55,0.16,-1.0,3.00,0.64,0.43,"."
"02/11/2004","Evansville",79,"Illinois St.",48,2.0,1.24,1.32,2.34,0.35,0.71,2.94,0.06,0.75,3.3,1.00,0.83,0.11,"."
"02/11/2004","Penn St.",56,"Indiana",75,-3.5,-2.82,-1.77,-1.41,-2.37,-2.39,-6.31,-3.84,-2.23,-4.1,-0.25,-2.55,-2.70,"."
"02/11/2004","Kansas St.",90,"Iowa St.",59,5.0,3.96,1.93,-0.79,5.08,3.93,5.08,5.32,2.79,6.9,4.00,2.23,5.04,"."
"02/11/2004","Old Dominion",71,"James Madison",57,14.0,14.69,14.08,13.28,14.94,14.62,14.42,17.62,11.53,12.0,17.00,15.45,16.01,"."
"02/11/2004","East Carolina",73,"Memphis",79,-4.0,-5.60,-5.31,-8.79,-2.12,-6.30,-6.33,-7.07,-4.98,-6.0,-5.00,-6.95,-2.48,"."
"02/11/2004","Akron",48,"Miami-Ohio",44,1.0,-0.02,0.26,-0.50,1.02,-0.02,-0.52,0.51,0.04,-2.5,1.00,-0.07,0.82,"."
"02/11/2004","Minnesota",81,"Michigan",78,-2.0,-3.09,-3.84,-5.82,-1.89,-2.19,-3.00,-3.73,-2.77,-1.4,-3.00,-4.41,-2.66,"."
"02/11/2004","South Carolina",75,"Mississippi St.",79,2.0,-0.13,1.19,-1.34,2.31,-1.30,0.76,-1.02,-0.80,-2.1,-0.25,-0.22,2.70,"."
"02/11/2004","Texas A&M",77,"Nebraska",83,-3.0,-5.35,-4.51,-4.02,-5.90,-4.23,-6.64,-5.04,-3.60,-4.8,-5.00,-5.47,-8.75,"."
"02/11/2004","Toledo",69,"Northern Illinois",61,12.0,13.97,14.66,18.38,11.42,12.83,11.95,16.02,11.57,11.4,18.00,16.09,12.04,"."
"02/11/2004","Purdue",39,"Northwestern",40,12.0,10.53,10.73,9.93,11.55,9.36,14.04,12.27,8.31,6.7,10.00,11.35,11.81,"."
"02/11/2004","Bowling Green",81,"Ohio",71,7.0,4.94,4.76,4.35,5.13,4.43,5.51,5.40,3.24,6.7,6.00,4.21,4.39,"."
"02/11/2004","Villanova",74,"Providence",100,2.0,0.32,0.52,-0.08,1.14,1.15,-0.12,-1.17,0.75,1.4,-1.00,0.24,0.85,"."
"02/11/2004","Northern Iowa",64,"SW Missouri St.",59,4.0,3.60,3.27,2.27,4.34,3.97,3.90,4.10,3.10,3.7,3.00,3.55,4.05,"."
"02/11/2004","Cincinnati",80,"South Florida",67,27.0,24.57,22.02,19.41,26.76,22.33,26.81,28.23,18.42,23.9,27.00,24.02,28.84,"."
"02/11/2004","West Virginia",86,"St. John's",52,17.5,9.47,10.77,14.44,7.41,8.34,6.89,10.59,8.32,6.7,12.00,11.59,8.38,"."
"02/11/2004","Rhode Island",53,"Temple",69,3.0,3.50,4.75,4.11,5.41,2.73,1.93,1.88,2.38,0.5,6.00,4.23,5.81,"."
"02/11/2004","Oklahoma",63,"Texas Tech",48,2.0,-0.42,0.25,1.84,-1.28,-2.10,0.93,-1.66,-1.14,0.2,1.00,-0.93,-1.08,"."
"02/11/2004","NC Wilmington",64,"Towson",51,16.0,15.46,14.22,12.29,16.21,15.35,21.29,17.27,11.64,14.4,13.00,15.26,17.88,"."
"02/11/2004","Southern Miss",65,"UAB",69,-3.5,-4.26,-3.34,0.86,-7.17,-3.54,-6.40,-5.10,-3.07,-4.2,-2.00,-3.65,-8.34,"."
"02/11/2004","George Mason",69,"VA Commonwealth",57,2.5,1.19,1.90,1.90,1.91,1.57,-1.33,2.04,1.83,-1.8,2.00,2.27,1.52,"."
"02/11/2004","Duke",93,"Virginia",75,22.0,22.54,21.04,19.54,22.85,20.93,25.23,26.81,18.00,18.8,26.00,22.68,24.52,"."
"02/11/2004","Ball St.",61,"Western Michigan",72,-5.0,-5.76,-6.06,-6.51,-5.59,-3.82,-5.25,-6.36,-4.35,-5.8,-8.00,-6.16,-5.73,"."
"02/11/2004","Indiana St.",53,"Wichita St.",67,-4.5,-5.53,-4.09,-3.00,-5.45,-3.83,-6.56,-7.90,-4.68,-6.1,-5.00,-5.77,-7.01,"."
"02/11/2004","Iowa",52,"Wisconsin",54,-2.5,-3.57,-2.13,-1.11,-3.65,-2.56,-5.81,-4.01,-2.53,-3.4,-3.00,-3.66,-5.92,"."
"02/12/2004","Nevada",92,"Boise St.",78,12.0,10.26,8.32,6.65,10.52,10.66,12.74,12.24,7.77,10.1,11.00,9.32,11.59,"."
"02/12/2004","Cleveland St.",56,"Butler",57,-4.5,-4.82,-4.82,-6.44,-3.66,-3.83,-7.83,-4.25,-2.77,-7.1,-4.00,-4.29,-4.00,"."
"02/12/2004","Eastern Washington",83,"CS Sacramento",57,9.5,7.92,8.16,9.04,7.30,6.47,10.89,8.43,5.93,7.3,9.00,8.01,6.86,"."
"02/12/2004","Tennessee St.",75,"Eastern Illinois",68,2.5,3.39,4.11,4.51,3.79,4.18,0.61,3.54,3.94,2.2,3.00,4.95,3.20,"."
"02/12/2004","San Francisco",48,"Gonzaga",71,-13.0,-13.99,-12.82,-10.62,-14.93,-13.75,-16.32,-17.03,-11.65,-13.6,-12.00,-14.18,-15.81,"."
"02/12/2004","Pacific",62,"Idaho",56,10.0,10.17,9.93,10.91,8.98,11.38,9.94,12.27,8.01,8.5,11.00,10.75,10.00,"."
"02/12/2004","Youngstown St.",58,"Illinois-Chicago",62,-7.5,-7.31,-6.29,-6.08,-6.60,-7.48,-9.46,-8.96,-5.75,-8.0,-6.00,-7.29,-7.46,"."
"02/12/2004","Morehead St.",81,"Jacksonville St.",73,7.0,7.29,7.28,7.72,6.84,6.62,9.06,7.76,5.35,6.9,8.00,7.19,7.46,"."
"02/12/2004","Cal Riverside",77,"Long Beach St.",75,10.5,9.23,8.70,6.85,10.76,9.14,9.98,11.00,6.95,7.0,10.00,8.83,11.80,"."
"02/12/2004","Hawaii",61,"Louisiana Tech",62,8.5,8.88,8.81,9.87,7.82,7.43,12.53,8.69,5.74,8.7,11.00,8.86,8.13,"."
"02/12/2004","South Alabama",73,"Louisiana-Lafayette",79,-6.0,-7.38,-6.17,-5.48,-6.89,-7.60,-10.00,-9.58,-6.43,-8.6,-5.00,-7.59,-6.69,"."
"02/12/2004","NC Charlotte",77,"Louisville",71,-3.5,-3.31,-0.86,1.47,-4.45,-2.03,-6.47,-4.02,-2.25,-5.5,-2.00,-2.86,-5.00,"."
"02/12/2004","Wisconsin-Milwaukee",77,"Loyola-Chicago",71,16.5,17.71,16.02,16.18,15.98,18.08,18.38,21.08,14.02,17.0,22.00,17.96,16.44,"."
"02/12/2004","Siena",77,"Loyola-Maryland",67,17.0,17.41,17.66,19.88,16.33,15.56,18.95,18.19,13.35,16.5,20.00,18.07,17.32,"."
"02/12/2004","North Texas",69,"Middle Tenn St.",64,2.5,0.46,0.08,0.49,-0.40,0.39,-0.50,0.77,0.39,2.8,1.00,-0.21,-0.10,"."
"02/12/2004","Weber St.",55,"Montana",58,7.5,9.63,9.28,9.65,9.00,8.61,12.63,10.43,7.40,9.4,11.00,9.65,8.53,"."
"02/12/2004","Idaho St.",71,"Montana St.",76,1.0,1.06,1.75,4.63,-1.47,0.49,0.42,0.37,0.71,2.0,3.00,1.29,-0.86,"."
"02/12/2004","Tennessee Tech",78,"Murray St.",90,-5.5,-4.60,-5.99,-6.40,-5.62,-4.26,-0.15,-7.04,-5.01,-2.5,-4.00,-6.70,-4.36,"."
"02/12/2004","New Orleans",51,"New Mexico St.",37,5.5,5.69,6.38,8.17,4.62,5.88,4.01,7.41,5.49,3.6,6.00,7.16,4.56,"."
"02/12/2004","Portland St.",85,"Northern Arizona",78,2.5,1.66,2.07,0.21,3.81,2.25,0.77,1.05,1.14,0.4,2.00,1.42,3.52,"."
"02/12/2004","Washington",83,"Oregon",74,1.5,0.12,0.23,0.77,-0.45,0.40,1.24,-0.72,-0.19,0.6,1.00,-0.70,-0.75,"."
"02/12/2004","Washington St.",58,"Oregon St.",65,7.0,7.57,7.37,8.18,6.56,7.20,9.13,8.30,5.94,9.3,7.00,8.01,6.08,"."
"02/12/2004","St. Mary's",82,"Portland",63,12.0,10.33,8.70,6.06,11.84,9.62,13.65,11.82,7.00,12.2,11.00,8.79,11.34,"."
"02/12/2004","San Jose St.",55,"SMU",62,-2.5,-2.94,-2.39,-3.57,-1.32,-2.29,-5.68,-4.45,-2.48,-2.8,-2.00,-3.37,-1.43,"."
"02/12/2004","Eastern Kentucky",63,"Samford",43,2.0,2.17,1.29,1.00,1.57,2.85,1.81,2.40,1.96,2.7,2.00,1.92,3.45,"."
"02/12/2004","Pepperdine",91,"San Diego",73,13.5,13.14,12.98,12.86,13.13,13.19,10.89,15.19,10.33,10.5,18.00,13.82,13.45,"."
"02/12/2004","Loyola Marymount",66,"Santa Clara",48,1.5,1.23,1.24,1.48,0.97,1.29,1.32,0.23,0.25,1.6,3.00,0.67,1.51,"."
"02/12/2004","Austin Peay",79,"Tennessee-Martin",55,14.0,12.51,12.84,15.30,10.57,11.03,15.42,13.73,9.43,13.5,13.00,12.87,10.30,"."
"02/12/2004","Cal St. Fullerton",70,"UC Irvine",63,2.0,2.51,2.15,1.58,2.71,3.24,1.28,3.64,2.63,2.8,2.00,2.37,2.81,"."
"02/12/2004","Arizona St.",74,"UCLA",62,4.5,4.44,2.59,0.74,4.46,6.12,4.80,6.04,4.16,4.8,4.00,3.68,5.59,"."
"02/12/2004","Arizona",97,"USC",70,15.5,15.55,14.21,12.38,16.33,14.72,16.79,17.53,11.77,14.6,20.00,15.45,15.95,"."
"02/12/2004","Fresno St.",55,"UTEP",58,1.0,-0.37,-0.79,-0.03,-1.70,0.80,1.08,0.34,0.27,-2.2,-2.00,-0.51,0.21,"."
"02/12/2004","CS Northridge",47,"Utah St.",69,-5.0,-8.86,-8.08,-10.78,-6.11,-7.23,-8.63,-9.90,-6.44,-9.8,-12.00,-9.21,-8.55,"."
"02/12/2004","Clemson",67,"Wake Forest",82,-6.5,-5.44,-4.63,-2.15,-7.70,-5.61,-5.62,-7.71,-4.62,-3.0,-4.00,-6.30,-7.72,"."
"02/12/2004","Denver",65,"Western Kentucky",78,3.0,3.63,4.45,5.48,3.42,3.36,1.46,3.29,2.43,3.8,6.00,3.73,3.30,"."
"02/13/2004","Harvard",67,"Brown",91,-4.5,-5.00,-4.88,-8.04,-2.79,-3.63,-6.29,-5.60,-3.98,-4.5,-6.00,-5.65,-3.50,"."
"02/13/2004","Manhattan",88,"Iona",69,14.5,15.69,16.23,16.34,16.12,13.24,17.20,16.83,11.65,14.3,19.00,16.22,15.98,"."
"02/13/2004","Columbia",76,"Pennsylvania",91,-9.0,-10.15,-9.10,-8.78,-9.82,-9.36,-15.07,-12.40,-7.41,-9.7,-8.00,-10.32,-10.61,"."
"02/13/2004","Cornell",64,"Princeton",69,-1.0,-0.85,-0.77,-1.14,-0.49,0.28,-2.83,-0.91,0.12,-1.3,0.25,-0.94,-1.50,"."
"02/13/2004","Marist",67,"Rider",74,-1.0,-1.74,-2.75,-4.46,-1.10,-0.78,0.65,-0.68,-0.72,-1.8,-4.00,-2.55,-1.95,"."
"02/13/2004","South Florida",68,"Southern Miss",60,-2.0,-1.32,-1.64,-4.59,1.03,-1.37,1.28,-2.02,-1.68,-2.7,-2.00,-2.10,0.98,"."
"02/13/2004","Appalachian St.",62,"Western Carolina",64,5.5,4.89,4.35,3.31,5.44,5.32,7.97,4.88,3.66,4.8,3.00,4.57,5.96,"."
"02/13/2004","Dartmouth",40,"Yale",78,-5.5,-7.87,-7.36,-10.36,-6.10,-7.53,-7.31,-10.01,-6.42,-8.0,-5.00,-9.28,-8.72,"."
"02/14/2004","Ohio",83,"Akron",79,3.0,1.61,0.00,-0.45,0.42,2.07,4.34,1.39,0.78,5.5,1.00,-0.02,1.01,"."
"02/14/2004","Mississippi",72,"Auburn",68,1.0,1.04,1.07,3.19,-1.08,1.31,0.64,1.31,0.90,2.9,2.00,0.54,-1.32,"."
"02/14/2004","Wyoming",53,"BYU",67,-2.0,-3.06,-2.93,-3.47,-2.49,-3.86,-3.21,-4.66,-3.18,-1.5,-2.00,-4.23,-2.00,"."
"02/14/2004","Northern Illinois",62,"Ball St.",67,0.0,-2.30,-2.07,-3.55,-0.84,-3.14,-0.15,-3.87,-2.79,-1.6,-2.00,-3.55,-1.53,"."
"02/14/2004","Oklahoma St.",91,"Baylor",58,25.0,26.65,26.53,26.62,26.54,25.91,26.24,31.55,21.19,23.0,29.00,28.29,28.13,"."
"02/14/2004","Fresno St.",44,"Boise St.",55,5.0,4.22,3.51,3.12,3.91,5.22,4.79,4.97,3.46,3.5,4.00,3.97,5.30,"."
"02/14/2004","Kent St.",80,"Bowling Green",72,12.0,14.02,14.88,16.23,13.59,12.75,12.75,14.64,10.30,10.7,19.00,15.06,15.16,"."
"02/14/2004","Dartmouth",64,"Brown",84,-4.5,-7.60,-6.05,-9.40,-4.20,-6.91,-9.14,-10.00,-6.61,-6.5,-7.00,-8.65,-7.59,"."
"02/14/2004","Detroit",54,"Butler",48,7.0,8.16,7.92,7.15,8.77,9.05,8.74,9.79,6.50,5.9,8.00,8.48,9.23,"."
"02/14/2004","Portland St.",69,"CS Sacramento",65,5.0,2.88,3.87,3.02,4.66,3.28,3.45,2.95,2.17,-2.2,4.00,3.34,4.08,"."
"02/14/2004","UC Santa Barbara",73,"Cal Poly SLO",57,9.5,9.37,8.34,8.24,8.44,8.50,11.89,11.40,6.77,9.5,11.00,8.77,9.15,"."
"02/14/2004","Fairfield",61,"Canisius",65,11.0,12.76,12.38,13.82,11.00,13.04,13.05,15.03,10.74,11.6,14.00,13.68,11.65,"."
"02/14/2004","Buffalo",75,"Central Michigan",66,11.0,12.07,11.70,11.16,12.23,12.93,7.52,14.11,10.12,11.7,16.00,12.75,12.16,"."
"02/14/2004","NC Greensboro",74,"Chattanooga",87,1.0,0.44,0.50,0.27,0.74,2.13,-0.77,1.26,1.45,-1.9,-1.00,0.92,1.28,"."
"02/14/2004","Charleston",59,"Citadel",39,24.0,27.14,25.95,26.05,26.47,24.48,26.28,32.24,22.27,28.6,27.00,28.49,29.53,"."
"02/14/2004","Florida St.",65,"Clemson",52,11.5,10.75,9.99,8.58,11.44,11.46,9.77,13.47,8.89,10.2,10.00,11.18,12.48,"."
"02/14/2004","Drake",78,"Creighton",73,-7.0,-7.24,-6.78,-6.73,-6.86,-5.61,-8.64,-8.54,-5.41,-6.4,-9.00,-7.49,-7.72,"."
"02/14/2004","Houston",54,"DePaul",66,-5.0,-3.23,-3.68,-5.27,-2.36,-3.07,-3.58,-4.12,-2.84,-0.6,-3.00,-4.02,-3.42,"."
"02/14/2004","Old Dominion",85,"Delaware",74,9.0,8.01,7.24,6.37,8.15,7.30,10.21,9.71,6.15,6.7,8.00,7.78,9.76,"."
"02/14/2004","Middle Tenn St.",65,"Denver",48,2.5,1.83,1.46,1.59,1.32,2.08,3.55,2.05,1.57,0.4,3.00,1.57,1.16,"."
"02/14/2004","George Mason",75,"Drexel",72,4.5,1.95,3.62,4.19,3.02,0.72,-0.14,2.32,1.96,-1.8,4.00,3.09,2.19,"."
"02/14/2004","UAB",72,"East Carolina",69,12.0,13.16,12.77,14.42,11.07,13.88,13.95,15.67,10.62,12.9,14.00,14.14,10.93,"."
"02/14/2004","Toledo",79,"Eastern Michigan",84,10.0,11.28,12.08,15.13,9.36,10.55,11.08,12.76,9.57,7.1,14.00,13.65,9.62,"."
"02/14/2004","East Tennessee St.",73,"Elon",58,17.0,16.98,16.97,16.90,17.60,16.16,18.01,18.62,12.49,14.8,20.00,17.76,17.43,"."
"02/14/2004","Wichita St.",90,"Evansville",73,15.0,15.49,14.46,14.13,15.14,14.04,15.49,18.03,12.28,15.3,19.00,15.96,15.49,"."
"02/14/2004","Arkansas-Little Rock",62,"Florida International",46,8.0,16.66,15.97,15.99,16.22,15.64,18.15,18.94,12.76,16.4,17.00,16.72,18.79,"."
"02/14/2004","Richmond",74,"Fordham",53,20.0,20.56,18.66,17.73,19.70,18.83,24.12,23.94,16.32,24.7,18.00,20.45,21.80,"."
"02/14/2004","Wofford",73,"Furman",77,-1.0,-3.60,-2.13,0.61,-5.05,-4.26,-3.06,-4.78,-2.66,-7.8,-1.00,-3.00,-5.00,"."
"02/14/2004","Temple",59,"Georgetown",53,7.5,5.53,4.78,4.78,4.78,7.68,6.78,8.10,5.45,2.7,4.00,5.87,5.18,"."
"02/14/2004","Davidson",82,"Georgia Southern",72,2.0,1.02,-0.14,-1.65,1.15,2.27,4.68,1.13,0.90,2.4,-2.00,-0.16,1.51,"."
"02/14/2004","Virginia",82,"Georgia Tech",80,-6.0,-7.43,-6.44,-4.16,-9.90,-6.80,-6.79,-9.76,-6.24,-5.0,-7.00,-7.94,-10.76,"."
"02/14/2004","St. Mary's",60,"Gonzaga",79,-6.5,-8.09,-8.69,-10.80,-6.09,-7.55,-7.11,-9.97,-7.94,-6.9,-8.00,-9.75,-6.79,"."
"02/14/2004","William & Mary",69,"Hofstra",78,1.0,-2.00,-1.90,-2.34,-1.63,-0.58,-1.54,-1.84,-1.21,-5.2,-2.00,-2.08,-1.57,"."
"02/14/2004","CS Northridge",56,"Idaho",60,3.0,3.32,3.52,4.06,2.98,4.30,3.44,3.43,2.61,2.0,4.00,3.49,2.87,"."
"02/14/2004","Cleveland St.",56,"Illinois-Chicago",67,-10.0,-10.11,-9.92,-11.78,-8.79,-9.23,-10.80,-10.86,-7.01,-12.1,-11.00,-10.07,-9.48,"."
"02/14/2004","Purdue",71,"Indiana",56,7.0,7.01,6.09,3.75,8.33,6.91,7.53,7.35,5.19,6.3,8.00,6.53,10.18,"."
"02/14/2004","Illinois St.",63,"Indiana St.",37,5.5,3.84,3.27,1.91,4.53,3.08,4.70,4.71,3.08,3.5,4.00,3.64,5.26,"."
"02/14/2004","Eastern Kentucky",82,"Jacksonville St.",75,7.5,6.46,5.49,4.11,6.97,7.33,6.74,8.25,5.01,4.3,8.00,6.06,7.80,"."
"02/14/2004","Texas Tech",82,"Kansas St.",71,10.0,10.11,10.78,12.73,8.28,10.12,8.68,11.84,7.73,9.0,12.00,11.27,9.44,"."
"02/14/2004","Georgia",74,"Kentucky",68,-6.0,-4.96,-5.85,-7.11,-5.16,-3.86,-5.10,-5.20,-3.24,-0.9,-7.00,-5.92,-6.13,"."
"02/14/2004","Florida",70,"LSU",73,10.0,7.40,6.76,3.84,9.79,6.71,10.89,8.57,5.17,6.7,6.00,6.84,9.47,"."
"02/14/2004","Cal St. Fullerton",77,"Long Beach St.",76,9.5,9.26,8.71,7.42,10.13,8.93,11.60,10.70,6.81,7.3,10.00,8.97,10.78,"."
"02/14/2004","San Jose St.",56,"Louisiana Tech",53,-3.5,-5.12,-5.26,-6.79,-3.87,-4.90,-4.44,-6.07,-4.18,-5.6,-5.00,-5.68,-4.64,"."
"02/14/2004","New Orleans",68,"Louisiana-Lafayette",54,-4.5,-4.10,-2.77,-1.27,-4.25,-4.55,-4.87,-5.71,-3.75,-6.5,-2.00,-3.92,-4.18,"."
"02/14/2004","Wisconsin-Green Bay",80,"Loyola-Chicago",73,8.0,9.60,10.33,11.99,8.85,9.82,7.48,10.99,7.74,7.8,12.00,10.60,8.77,"."
"02/14/2004","Xavier",64,"Massachusetts",44,15.0,13.90,12.88,12.08,13.70,12.96,18.66,15.59,10.52,13.2,13.00,13.69,15.58,"."
"02/14/2004","Marquette",71,"Memphis",89,1.0,-1.55,-1.62,-2.68,-0.89,-2.15,1.23,-2.75,-2.06,-0.5,-2.00,-2.46,-1.27,"."
