date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,linetalis,lineespn,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey,linedunk,lineround,lineteamrnks
1/20/2018,Seton Hall,64,Xavier,73,3,0.08,-0.33,-12.28,0.48,0.88,1.41,1.5,0.94,1,3.35,-0.04,3,0,1.5,0.43,0.4,,,-6,2.03,-1.6,3.03,1.13,-2,1.5
1/20/2018,South Alabama,83,Appalachian St.,77,3,3.44,4.28,-0.39,4.39,4.57,-0.15,3.5,-0.1,5,2.16,4.68,2.8,0,2,4.3,,,,3,2.99,4.42,4.36,8.13,4,3.2
1/20/2018,South Carolina,63,Tennessee,70,-3.5,-2.44,-1.06,2.95,-1.46,-0.36,-4.05,-3.5,-3.56,1,2.47,-5.51,-3.3,0,-5.4,-4.95,-3.7,,,-2,0.94,-3.29,-2.12,-2.18,-6,-1.9
1/20/2018,South Florida,69,Central Florida,71,-11,-13.39,-14.21,-6.63,-14.57,-15.12,-13.56,-12,-13.52,-16,2.6,-16.03,-9.2,0,-14.8,-13.2,-13.6,,,-4,-13.72,-9.41,-15.8,-16,-12,-13.6
1/20/2018,Southern Miss,85,North Texas,78,2,1.24,0.81,4.8,0.24,2.02,-2.1,1.5,-0.82,3,1.9,0.61,2.1,0,-0.3,0.54,,,,3,1.46,5.01,2.13,-1.17,1,1.7
1/20/2018,Southern Utah,66,Eastern Washington,62,-3.5,-4.3,-5.1,-2.12,-5.45,-4.43,-0.55,-5,-6.19,-6,1.91,-4.77,-2.9,0,-4.9,-4.81,,,,2,-6.35,-0.96,-4.71,-6.9,-2,-5
1/20/2018,St. Joseph's PA,68,Fordham,46,11,12.22,12.48,20.43,12.14,12.52,11.48,12.5,9.15,15,2.94,10.87,8.7,0,11.4,11.59,,,,2,11.66,15.53,14.29,10.05,8,12.4
1/20/2018,Stanford,71,Arizona,73,-6,-6.3,-6.63,1.78,-7.07,-6.29,-5.59,-5.5,-9.14,-6,3.32,-7.09,-4.3,0,-7.4,-7.44,-6.4,,,0,-3.94,-4.43,-4.61,-15.95,-6,-6.9
1/20/2018,Tennessee St.,57,Murray St.,76,-7,-6.49,-5.45,4.91,-6.23,-4.93,-6.83,-7,-8.64,-6,3.55,-9.59,-4.5,0,-8.7,-8.25,,,,-7,-5.15,-8.43,-5.74,-12.25,-8,-6.5
1/20/2018,Texas A&M,60,Missouri,49,5,3.14,3.51,-6.66,4.05,5.74,3.31,4.5,4.25,4,2.93,2.87,4.2,0,6,4.22,3.7,,,1,3.23,-1.83,4.78,2.79,4,4.3
1/20/2018,Texas Arlington,71,Louisiana-Monroe,55,13.5,13.46,14.99,11.07,15.32,14.8,15.2,14,12.74,14,2.27,17.12,10.7,0,12.9,13.19,,,,10,13.98,7.33,15.2,14.46,12,13.8
1/20/2018,Texas San Antonio,65,UTEP,61,5.5,4.73,4.21,0.98,4.64,3,1.94,6,5.08,7,1.8,4.74,4.3,0,7.7,5.89,,,,1,3.31,5.77,6.15,7.05,4,4.6
1/20/2018,Texas St.,55,Louisiana-Lafayette,80,-6,-6.31,-5.67,0.53,-6.07,-5.58,-13.45,-7,-6.24,-6,2.82,-10.36,-4.8,0,-7.4,-6.43,,,,-2,-6.48,-3.5,-6.75,-6.07,-6,-7
1/20/2018,Toledo,72,Kent St.,65,12,9.59,9.39,8.26,9.5,9.3,8.7,12,7.55,13,1.74,11.74,8.7,0,10.2,10.03,,,,8,8.87,5.94,12.53,10.48,9,9.9
1/20/2018,Troy St.,73,Coastal Carolina,74,5.5,5.83,5.92,13.9,5.69,5.89,3.76,7,2.44,8,3.08,6.02,6.1,0,5.8,8.69,,,,6,7.04,1.57,7.31,0.22,4,6.7
1/20/2018,Tulsa,64,Memphis,51,3,2.68,3.13,-11.29,4,2.12,0.72,3.5,3.22,3,3.88,3.06,3,0,4.5,6.22,4.9,,,6,4.15,-0.18,3.93,5.73,2,6
1/20/2018,UC Santa Barbara,70,UC Irvine,58,7,6.97,5.86,11.59,5.56,5.93,5.78,7,4.3,5,2.38,,,0,7.3,5.59,,,,11,5.11,10.22,7.69,11.86,6,6.8
1/20/2018,Utah St.,77,Wyoming,85,3,2.37,2.15,0.07,2.5,1.1,1.71,3,1.43,5,1.64,0.67,1,0,3.2,6.52,2.7,,,1,2.11,4.64,1.59,2.51,1,2.8
1/20/2018,VA Commonwealth,87,George Washington,63,8,7.88,7.91,-2.08,8.58,7.7,7.11,8,7.37,9,2.78,7.98,8.3,0,8.4,9.78,,,,8,7.34,8.35,9.25,11.28,8,9.7
1/20/2018,VMI,88,Citadel,81,3,3.91,3.46,5.25,3.29,3.4,2.55,2.5,1.83,3,1.72,5.9,7.5,0,3.3,1.58,,,,4,3.22,2.77,6.49,2.58,6,4.4
1/20/2018,Vanderbilt,77,LSU,71,2.5,-0.43,1.08,-5.62,1.51,1.34,-3.6,0,0.57,3,2.5,-0.94,-1.8,0,-1.3,1.25,-0.1,,,-5,3.57,-4.52,-1.75,-0.06,-2,1.7
1/20/2018,Virginia Tech,82,Florida St.,91,1.5,0.7,0.98,5.3,0.51,0.08,-0.23,2,-1.24,0.01,2.02,0.09,0.4,0,0.4,3.89,1.1,,,-1,0.78,2.63,0,-4.51,1,1.4
1/20/2018,Weber St.,84,Portland St.,79,1.5,1.12,1.23,1.73,1.18,1.24,1.81,1,-1.2,2,1.57,-0.17,-0.5,0,-1.6,2.19,,,,3,1.87,5.23,-0.2,1.58,1,1.6
1/20/2018,West Virginia,86,Texas,51,9,8.51,7.48,3.07,7.8,7.65,6.99,9,7.48,10,2,8.05,9.5,0,8.5,10.12,8.5,,,5,10.1,10.81,7.92,12.79,8,8.4
1/20/2018,Western Illinois,70,South Dakota St.,98,-10.5,-9.17,-11.06,-11.59,-11.45,-9.57,-6.63,-11,-11.57,-9,2.91,-12.53,-9.2,0,-4.8,-6.67,,,,-5,-9.4,-2.01,-10.43,-13.27,-8,-8.7
1/20/2018,Western Kentucky,62,Middle Tenn St.,66,5.5,4.62,3.34,18.09,2.92,1.69,4.07,4.5,1.35,4,3.87,6.88,3,0,5.6,4.11,,,,9,2.58,4.73,4.98,0.97,7,3.2
1/20/2018,Wisconsin-Green Bay,65,Northern Kentucky,77,-11.5,-11.72,-10.99,-8.12,-11.42,-10.1,-14.08,-13.5,-12.67,-12,2.62,-16.2,-9.3,0,-13.9,-12.6,,,,-7,-11.84,-5.32,-11.8,-15.56,-12,-11.4
1/20/2018,Wisconsin-Milwaukee,66,Wright St.,61,-1.5,-4.17,-3.18,-17.49,-2.52,-3.11,-3.05,-3,-1.13,-7,3.8,-3.9,-2.3,0,-5.5,-4.03,,,,-3,-4.13,-0.19,-5.3,-3.79,-2,-2.3
1/20/2018,Wofford,71,Chattanooga,67,11.5,14.18,12.12,26.41,11.44,12.22,16.37,11,9.59,18,4.27,14.79,13.3,0,14,12.02,,,,13,14.7,9.66,13.51,20.36,10,12.5
1/20/2018,Youngstown St.,85,IUPUI,62,-1,-0.33,-0.05,1.99,-0.39,0.91,0.69,-1,-2.63,0.01,1.58,-2.46,2.3,0,0.7,0.92,,,,2,-0.74,-2.92,0.16,-1.91,-2,-0.2
1/21/2018,Iona,82,Canisius,84,6,6.19,7.27,6.14,7.18,8.03,7.28,5,5.29,6,1.82,5.64,6.3,0,6.5,8.38,,,,2,5.6,0.81,5.18,7.58,4,8
1/21/2018,Louisville,77,Boston College,69,10,9.93,11.04,6.5,11.18,11.71,8.32,10,9.24,14,2.13,7.84,8.7,0,8.5,10.94,8.8,,,9,13.97,7.67,8.54,12,9,10.8
1/21/2018,Michigan,62,Rutgers,47,12.5,11.87,12.86,0.57,13.47,14.6,5.88,11.5,14.68,15,3.96,9.26,11.8,0,11.6,12.85,12.3,,,6,11.21,13.16,15.11,17.85,8,13.4
1/21/2018,North Carolina St.,81,Miami-Florida,86,1,0.3,-1.16,11.76,-2.38,-1.85,-1.39,-1,-3.9,0.01,3.64,-0.05,-0.3,0,0.5,-0.85,,,,-2,0.76,5.78,0.22,-1.63,2,-2.5
1/21/2018,Quinnipiac,76,Siena,69,2.5,0.45,-0.37,0.96,-0.25,-1.41,-0.39,1.5,0.19,0.01,1.06,1.04,1.2,0,2.6,0.75,,,,-1,-1.04,0.95,-0.43,0.46,2,1.4
1/21/2018,Southern Illinois,64,Northern Iowa,53,2,-0.32,-0.92,-10.6,-0.65,0.2,-1.52,0,-0.78,4,3.14,-1.44,-0.1,0,-0.4,1.34,,,,2,0.59,-2.24,1.76,3.66,1,0.7
1/21/2018,St. Peter's,57,Manhattan,68,4.5,4.46,3.44,0,3.66,3.34,4.93,4.5,4.8,9,1.95,3.58,4.1,0,7.4,5.2,,,,1,3.38,2.84,5.62,4.99,4,5.5
1/21/2018,Utah,82,Washington St.,69,11,9.98,10.08,8.35,9.92,11.3,10.12,10.5,10.03,9,1.69,8.37,10,0,9.3,11.61,9.3,,,11,10.06,10.99,9.68,14.29,6,11.2
1/21/2018,Valparaiso,54,Loyola-Chicago,70,-1,-0.86,-0.09,-1.61,0.24,-1.09,0.31,-1.5,0.65,-1,1.45,-1.96,-2.3,0,1.3,-0.17,,,,-3,-2.39,0.52,-1.2,-4.28,-2,0.5
1/21/2018,Wake Forest,49,Virginia,59,-7.5,-10.37,-10.4,-15.38,-9.66,-11.98,-11.14,-9,-8.87,-9,2.24,-11.71,-8.2,0,-10.3,-11.48,-9.3,,,-3,-7.14,-7.17,-12.71,-13.94,-10,-8.3
1/22/2018,American,57,Holy Cross,60,3.5,1.44,1.32,-2.89,1.46,2.15,0.7,3,2.24,4,2.25,1.24,-2.2,0,2.6,1.84,,,,2,2.11,3.67,4.62,-2.91,1,3.5
1/22/2018,Baylor,83,Kansas St.,90,4.5,3.38,4.22,-8.09,4.73,3.88,3.98,4.5,4.37,4,3.25,3.2,2.1,0,4.2,4.56,,,,-2,4.26,1.54,4.29,7.87,3,5.3
1/22/2018,Illinois,74,Michigan St.,87,-12,-11.41,-10.92,-14.96,-11.01,-10.79,-15.07,-11,-10.6,-10,2.63,-13.13,-7,0,-12.9,-12.61,,,,-3,-11.75,-5.85,-9.14,-15.7,-11,-11.5
1/22/2018,Indiana,71,Maryland,68,-1,-1.89,-2.29,-1.66,-2.32,-2.4,-2.25,-1.5,-2.14,4,2.26,-3.31,-0.8,0,-3,-2.49,,,,-3,0.69,-0.48,-2.41,-6.93,-4,-0.3
1/22/2018,Ohio St.,64,Nebraska,59,12,11.56,10.36,6.03,10.7,9.37,10.75,11.5,10.2,13,2.03,12.71,10.9,0,13.7,13.39,,,,9,10.87,13.45,12.53,14.43,12,12.2
1/22/2018,TCU,82,West Virginia,73,-2.5,-0.33,-1.6,-3.01,-1.59,-1.16,-0.78,-1,-1.28,2,1.49,-0.35,-1,0,0.8,2.1,,,,5,0.87,-2.47,1.29,-0.29,1,-0.1
1/22/2018,Texas,73,Iowa St.,57,7,7.37,7.86,1.43,8.28,7.66,7.43,7,8.48,3,2.5,7.59,7.2,0,10.4,9.64,,,,9,5.06,5.1,8.24,11.3,8,8.6
1/22/2018,Troy St.,81,Appalachian St.,79,7.5,6.61,8.09,8.18,8.31,7.37,0.42,8,5.69,8,2.2,8.78,,0,3.3,6.16,,,,1,8.35,4.67,7.18,7.02,7,7.2
1/22/2018,Virginia Tech,80,North Carolina,69,-3.5,-4.65,-4.93,-12.16,-4.01,-5.66,-4.5,-5,-3.91,-6,2.16,-4.97,-3.6,0,-3.4,-2.92,,,,-2,-2.47,-3.47,-5.3,-4.2,-4,-3.6
1/23/2018,Akron,71,Ohio,68,1.5,1.36,0.97,1.8,0.7,1.9,0.9,2,-0.86,6,1.68,0.22,-0.3,0,2.4,1.14,,,,1,-0.86,3.84,2.05,0.76,1,1.5
1/23/2018,Bradley,72,SW Missouri St.,52,1,-0.4,-1.95,-0.91,-1.97,-2.33,1.17,0,-1.52,0.01,1.23,-1.43,-0.7,0,0,-0.61,,,,2,1.16,1.79,0.39,0.59,-1,0.5
1/23/2018,Buffalo,83,Eastern Michigan,69,11.5,12.87,11.68,24.53,11.1,11.78,14.67,13,8.44,15,4.01,14.04,10.2,0,16.7,13.78,,,,16,10.24,5.49,12.99,12.51,14,11.6
1/23/2018,Central Michigan,61,Miami-Ohio,70,7.5,6.78,7.33,4.1,7.77,6.53,8.38,7.5,6.6,4,1.85,6.73,5.5,0,4.4,8.34,,,,3,6.49,6.97,6.92,11.75,6,7.5
1/23/2018,Dayton,65,Davidson,64,-1,-0.86,-0.75,-5.12,-1.12,1.64,-1.93,-1,-0.68,-1,2.24,-0.86,-0.3,0,-3.4,-5.27,,,,5,-0.98,0.75,0.59,3.66,1,-0.8
1/23/2018,Fairfield,88,Rider,90,-1.5,-1.36,-1.09,2.67,-1.31,-1.19,-1.5,-3,-0.89,0.01,1.47,-3.68,-2.1,0,-2.8,-1.27,,,,0,-0.86,-0.64,-2.02,-3.79,-2,-0.7
1/23/2018,Fresno St.,69,UNLV,63,4.5,4.19,3.58,11.89,2.98,3.79,2.27,4.5,1.75,9,2.9,1.21,4,0,0.9,6.16,,,,3,6.8,3.63,4.5,2.12,2,4.6
1/23/2018,Georgia,77,Arkansas,80,1.5,-0.72,-0.49,0.03,-1,1.29,-2.27,1.5,-1.87,2,2.04,-3.69,0.7,0,-2,1.74,,,,2,0.92,-0.74,1.78,-4.25,-4,-0.4
1/23/2018,Iowa,85,Wisconsin,67,2.5,1.34,1,0.12,1,1.18,-0.51,1,0.05,1,1.54,0.92,0.6,0,1.9,1.46,,,,1,2.12,0,1.34,6.49,2,2.2
1/23/2018,Kent St.,88,Ball St.,80,-3,0.76,1.46,12.72,1.14,0.15,1.62,0,-3.25,3,3.76,-0.13,-2.7,0,1.9,1.28,,,,-1,0.05,-0.38,-1.4,-5.37,1,1.9
1/23/2018,Kentucky,78,Mississippi St.,65,7.5,9.24,10.51,3.17,11.15,12.14,10.68,8.5,9.2,9,2.46,8.11,8.4,0,9.8,9.63,,,,9,8.14,5.26,9.61,13.88,8,10.4
1/23/2018,LSU,77,Texas A&M,65,-2,-1.17,-3.3,-9.04,-2.59,-4.34,-1.18,-3,-2.68,1,2.79,-1.96,-1.1,0,-0.7,0.88,,,,0,1.31,2.9,-0.83,1.39,1,-0.7
1/23/2018,Minnesota,69,Northwestern,77,2,3.84,3.61,4.11,3.31,4.71,3.71,3,2.86,2,1.03,3.8,5,0,3.9,3.36,,,,-3,2.41,2.86,6.06,4.44,4,5.1
1/23/2018,Mississippi,78,Alabama,66,2.5,-0.36,-0.94,-10.96,-0.43,-1.63,-0.79,1,0.26,1,3,-0.61,-1,0,-0.1,0.06,,,,0,1.79,3.52,1.28,0.99,1,0.4
1/23/2018,Northern Illinois,93,Bowling Green,62,2,1.87,2.24,-1.61,2.63,1.43,2.56,2,1.96,2,1.64,1.17,0.4,0,2.8,2.51,,,,-1,2.13,1.12,0.14,6.34,1,3
1/23/2018,Oklahoma,85,Kansas,80,1.5,-0.65,-2.53,-9.16,-2.24,-0.73,-0.77,1,-0.57,0.01,2.91,0.94,0.4,0,-1,-2.57,,,,4,0.95,2.02,2.7,4.45,-2,-0.9
1/23/2018,Saint Louis,74,VA Commonwealth,75,2.5,1.06,-0.21,10.35,-0.63,-0.76,2.98,3,-1.36,1,3.11,0.97,0.6,0,0.8,1.67,,,,4,0.59,3.38,2.17,-5.35,2,-0.1
1/23/2018,St. John's,63,Creighton,68,-2,-5.77,-5.23,-14.87,-4.61,-4.8,-5.8,-3.5,-2.59,-8,3.81,-2.92,-3.3,0,-6.4,-4.88,,,,-4,-5.9,-1.6,-4.02,-15.22,-4,-4
1/23/2018,Tennessee,67,Vanderbilt,62,11,12.25,10.11,14.77,9.84,10.07,12.96,11.5,9.56,11,2.22,13.56,11.1,0,15.6,12.55,,,,13,8.76,15.05,15.45,12.06,14,11.8
1/23/2018,Texas Tech,75,Oklahoma St.,70,9,9.33,7.98,-1.44,9.82,8.64,8.35,10,9.82,8,3.56,12.46,8.8,0,13.1,13.81,,,,9,7.42,5.89,11.26,12.46,12,10.3
1/23/2018,Villanova,89,Providence,69,15.5,15.08,14.93,0.07,16.09,15.09,11.52,14.5,18.11,16,4.95,15.92,13.7,0,19.3,22.42,,,,11,13.62,10.41,17.93,20.8,14,16.5
1/23/2018,Virginia,61,Clemson,36,9.5,8.84,9.38,10.08,9.31,9.47,8.41,9,7.77,11,1.03,6.99,8.5,0,8.7,9.49,,,,6,8.01,9.2,9.45,8.69,7,8.9
1/23/2018,Wake Forest,70,Duke,84,-10,-10.97,-10.79,-7,-12.05,-13.13,-11.71,-10,-12.25,-12,2.52,-11.43,-7.8,0,-13.4,-12.91,,,,-2,-5.03,-8.59,-10.66,-14.84,-12,-10.9
1/23/2018,Western Michigan,81,Toledo,85,-1.5,-0.65,-1.01,-1.15,-1.13,-0.54,0.29,-1,0.97,-3,1.81,-2.54,-1.3,0,-1,-1.32,,,,-3,0.28,4.21,-0.54,0.41,-4,0.4
1/24/2018,Boise St.,94,San Jose St.,71,19.5,23.83,21.98,26.55,21.88,21.75,22.73,22,19.7,24,3.57,26.22,19.7,0,,25.93,,,,23,22.14,20.24,26.93,33.9,24,23.6
1/24/2018,Chattanooga,78,Samford,71,2,1.56,1.44,-2.81,1.83,0.39,5.29,3,0.04,3,2.04,2.4,1.7,0,,2.24,,,,1,0.31,4.43,1.29,-1.61,3,2
1/24/2018,Cincinnati,75,Temple,42,14,15.33,14.87,9.22,15.43,14.57,13.67,14,14.19,18,2.79,13.91,12.7,0,,17.63,,,,11,15.7,15.79,17.28,22.16,14,16.2
1/24/2018,Drake,57,Loyola-Chicago,80,-3,-2.77,-3.76,-0.64,-3.84,-4.24,-0.97,-2.5,-2.9,-5,1.21,-3.1,-2,0,,-2.04,,,,-4,-3.26,-2.35,-2.08,-1.75,-4,-2.4
1/24/2018,Duquesne,73,Richmond,77,2,4.05,2.69,-5.83,3.35,2.01,3.55,3,2.44,5,3.94,5.29,2.5,0,,6.85,,,,11,2.89,7.77,3.29,13.9,5,4.1
1/24/2018,East Tennessee St.,84,Mercer,75,9.5,8.8,6.92,10.48,6.58,7.69,5.55,10,6.2,11,2.58,9.32,9.8,0,,7.24,,,,10,7.2,8.04,11.5,15.92,9,8.3
1/24/2018,Florida,72,South Carolina,77,10.5,10.43,10.2,7.49,10.28,10.97,10.96,10.5,11.25,10,1.09,10.09,10.1,0,,12.52,,,,14,9.95,11.05,9.7,10.45,10,11.8
1/24/2018,Florida St.,88,Georgia Tech,77,9.5,12.59,12.16,3.97,12.89,11.51,15.78,9.5,10.91,14,3.44,13.49,11.3,0,,14.65,,,,11,14.18,7.55,13.87,19.62,12,13.6
1/24/2018,Fordham,58,Rhode Island,78,-15,-16.32,-15.66,-14.43,-15.67,-15.98,-17.56,-16,-14.48,-19,2.29,-18.28,-13.4,0,,-16.08,,,,-11,-14.91,-13.86,-18.83,-22.07,-16,-14.9
1/24/2018,Georgetown,73,DePaul,74,3.5,4.95,5.35,4.69,4.98,7.15,3.52,4.5,3.72,4,1.15,3.79,6.5,0,,4.44,,,,6,3.91,6.41,5.22,6.4,4,5.1
1/24/2018,Illinois,73,Indiana,71,2.5,1.07,1.29,-8.87,2.14,0.83,-1.09,1.5,1.67,1,2.92,1.87,1.3,0,,2.69,,,,5,0.06,2.41,2.53,3.3,4,2
1/24/2018,La Salle,87,Massachusetts,72,7,5.88,5.16,4.42,5.47,4.08,5.14,6.5,5.55,8,3.56,4.59,3.3,0,,6.39,,,,8,5.25,2.57,4.87,18.42,5,5.8
1/24/2018,Miami-Florida,78,Louisville,75,4.5,2.28,2.45,-0.61,2.89,1.75,1.7,3.5,3.6,0.01,1.84,2.46,2.8,0,,6.91,,,,6,1.36,1.66,3.74,-0.22,2,4
1/24/2018,Missouri,73,Auburn,91,1.5,0.34,2.01,-7.67,2.98,1.27,0.45,2,1.75,-1,2.65,0.21,-1.5,0,,2.32,,,,1,2.24,1.98,-1.6,-1.58,1,2.6
1/24/2018,NC Greensboro,71,Furman,61,1.5,1.36,1.49,7.36,1.1,1.77,2.81,1,-1.01,-1,1.9,0.95,1.6,0,,-0.12,,,,4,0.76,2.36,1.41,0.63,1,0.7
1/24/2018,Niagara,72,Manhattan,63,4,1.45,1.04,-7.55,1.19,2.41,0.29,2,2.2,1,2.65,1.15,4.9,0,,2.82,,,,-1,1.92,3.3,2.04,2.7,1,2.8
1/24/2018,Northern Iowa,83,Illinois St.,72,7.5,6.25,6.57,5.84,7.15,4.43,7.37,6.5,5.89,6,1.2,8.2,5.1,0,,7.05,,,,2,8.16,4.93,5.2,4.8,6,7.4
1/24/2018,Pittsburgh,68,North Carolina St.,72,-10,-7,-5.94,-7.41,-6.18,-4.74,-5.57,-8,-8.07,-7,1.77,-9.11,-4.8,0,,-9.7,,,,-2,-6.78,-9.39,-5.78,-10.1,-6,-5.4
1/24/2018,Rutgers,54,Nebraska,60,2,-0.29,-0.78,-10.68,-0.19,-2,2.09,-1,-0.28,-1,3.23,1.09,-0.1,0,,1.88,,,,4,1.28,3.97,-1.85,-1.43,2,1.3
1/24/2018,San Diego St.,97,Colorado St.,78,15.5,13.61,12.81,10.32,13.87,10.08,15.83,14,13.3,13,2.41,16.03,10.5,0,,18.19,,,,15,11.95,16.16,11.43,14.07,14,16.2
1/24/2018,South Dakota,87,South Dakota St.,68,3.5,2.85,2.3,1.39,2.37,2.19,3.13,3,1.93,3,1.07,2.15,1.8,0,,5.42,,,,5,3.47,4.25,3.03,1.86,4,3.3
1/24/2018,Southern Illinois,82,Indiana St.,77,2.5,3.48,3.23,5.3,3,3.76,3.74,2.5,2.75,4,1.18,1.61,1.7,0,,5.18,,,,3,4.08,1.7,3.35,4.65,3,4.7
1/24/2018,St. Bonaventure,70,St. Joseph's PA,67,6.5,7.03,7.5,-5.96,8.18,7.84,7.19,7,7.86,7,4.52,7.24,7.6,0,,11.5,,,,11,6.54,-0.97,9.03,12.77,10,9.1
1/24/2018,Syracuse,81,Boston College,63,7,6.54,6.94,-3.19,7.74,7.52,6.82,7,7.44,10,2.88,6.08,5.3,0,,6.31,,,,12,8.32,8.5,6.03,8.67,6,6.1
1/24/2018,UC Irvine,79,Cal Riverside,40,10.5,10.45,10.63,17.9,10.27,10.94,11.89,10.5,8.64,13,2.45,7.58,9.8,0,,10.43,,,,9,8.5,8.68,10.07,9.81,8,11
1/24/2018,USC,69,Stanford,64,9,9.82,9.29,6.54,9.67,8.19,8.6,10,9.15,11,1.92,9.37,8.6,0,,14.03,,,,5,9.22,10.83,8.35,13.68,10,10.6
1/24/2018,Utah St.,71,Air Force,49,9,9.25,9.48,-2.94,10.33,9.08,11,9,9.26,12,4.1,10.96,8.7,0,,12.19,,,,10,10.73,3.09,8.59,15.45,10,10.1
1/24/2018,VMI,46,Wofford,63,-9,-10.93,-9.45,-11.81,-9.56,-9.45,-12.41,-9,-10.9,-15,4.2,-11.51,-8,0,,-10.4,,,,-5,-11.05,-7.84,-7.9,-24.46,-6,-9.2
1/24/2018,Valparaiso,65,Evansville,75,4,5.06,5.69,11.57,5.83,4.11,8.41,4,4.6,5,2.46,2.28,3.6,0,,6.54,,,,-1,4.65,4.5,3.84,1.12,3,6.2
1/24/2018,Wyoming,104,Nevada,103,-4,-7.03,-6.86,-7.92,-7,-5.98,-9.05,-5.5,-7.9,-6,2.18,-8.46,-4.1,0,,-9.98,,,,-6,-3.52,-4.07,-7.06,-11.71,-7,-5.9
1/24/2018,Xavier,89,Marquette,70,7,8.38,8.64,11.38,8.49,8.8,6.44,7.5,8.88,7,1.3,7.66,8.9,0,,9.96,,,,6,7.18,6.47,7.83,9.42,8,9
1/25/2018,Appalachian St.,72,Arkansas-Little Rock,67,5.5,6.36,5.16,0.27,5.42,4.89,11.31,5.5,6.62,6,2.55,5.56,6.3,0,,10.38,,,,6,5.39,6.71,7.31,7.82,4,8.6
1/25/2018,Arizona,80,Colorado,71,14,14.49,14,16.88,13.93,13.57,12.57,13.5,15.64,14,2.04,13.59,11.8,0,,17.9,,,,10,14.32,13.08,13.87,18.98,12,15.8
1/25/2018,Arizona St.,77,Utah,80,8,7.95,7.51,1.88,8.15,7.38,8.42,8.5,8.58,7,2.39,10.35,8.5,0,,11.49,,,,10,6.25,4.89,8.49,11.85,8,8.5
1/25/2018,Austin Peay,90,Eastern Kentucky,84,8,8.31,6.78,9.71,6.72,6.41,10,7,5.78,8,2.03,11.15,8.5,0,,8.16,,,,11,6.71,6.67,9.45,13.45,8,7.4
1/25/2018,Belmont,81,Eastern Illinois,59,14,15.61,15.05,19.81,14.67,15.63,17.63,15,13.01,16,2.4,16.76,14,0,,13.84,,,,14,16.18,10.96,16.27,20.53,14,15.5
1/25/2018,Cal Poly SLO,71,Long Beach St.,87,0,-1.04,-1.96,-5.82,-1.29,-3.78,-0.44,-2.5,0.71,-1,2.11,-1.41,-1.2,0,,1.74,,,,1,0.9,-1.61,-3.68,-0.87,2,1
1/25/2018,Cal St. Fullerton,65,UC Santa Barbara,70,-2,-1.3,-1.19,-10.58,-1.06,0.3,1.25,-2.5,-1.64,1,2.9,,-0.7,0,,-0.52,,,,-5,-1.28,-3.36,-0.68,2.04,-2,-1.1
1/25/2018,Coastal Carolina,62,Arkansas St.,47,8,7,6.55,-3.54,7.13,6.3,8.33,7.5,7.73,9,3.16,10.03,6.4,0,,8.5,,,,9,5.71,6.77,6.14,9.9,10,7.1
1/25/2018,Connecticut,63,SMU,52,-6,-6.27,-5.94,-2.47,-6.62,-3.82,-6.14,-5.5,-6.74,-8,2,-9.11,-3.9,0,,-6.87,,,,-8,-5.77,-4.58,-6.1,-10.24,-8,-6.1
1/25/2018,Delaware,54,Charleston,62,-5,-3.81,-4.44,-5.89,-4.4,-4.35,-2.09,-5.5,-5.08,-4,1.77,-5.38,-3,0,,-4.69,,,,-5,-5.02,-2.47,-3.31,1.58,-4,-4.4
1/25/2018,Denver,70,Western Illinois,58,7.5,5.64,6.95,9.04,7.07,5.97,4.05,7,6.6,7,1.85,3.97,4.1,0,,5.27,,,,3,6.05,1.18,5.99,5.79,4,7.2
1/25/2018,Drexel,83,Elon,79,-1,-1.78,-1.78,5.81,-1.74,-3.45,-2.96,-2,-2.52,0.01,2.65,-2.1,-1.6,0,,-1.52,,,,-4,-2.27,-0.23,-2.44,-7.79,-2,-1.9
1/25/2018,Eastern Washington,95,North Dakota,71,5.5,6.06,6.15,-6.63,7.07,5.68,5.69,6.5,6.51,6,3.82,6.28,6.1,0,,11.5,,,,6,5.91,8.56,6.23,9.03,4,8.8
1/25/2018,Georgia Southern,61,Texas St.,62,7.5,8.49,8.38,1.42,8.79,8.49,13.14,7.5,7.71,11,2.76,9.22,7.9,0,,11.44,,,,2,8.16,4,8.39,8.93,8,10.8
1/25/2018,Georgia St.,81,Texas Arlington,75,4.5,2.84,1.96,9.89,1.39,2.26,1.79,3,1.12,3,2.41,0.88,2.7,0,,4.09,,,,6,0.75,6.87,3.15,2.38,1,2.2
1/25/2018,Hofstra,67,Northeastern,81,2.5,1.17,1.49,2.67,1.47,1.28,-1.18,0,1.57,2,1.09,0.5,2.2,0,,0.74,,,,-3,0.83,2.62,-0.02,-0.52,1,2.1
1/25/2018,Idaho,63,Northern Colorado,80,4.5,5.52,6.43,7.22,6.27,7.02,6.55,5,5.04,7,1.56,3.35,5.1,0,,7.58,,,,-1,5.16,2.37,4.75,5.56,3,6
1/25/2018,Jacksonville St.,63,Tennessee-Martin,67,12,13.34,11.49,14.53,11.33,11.87,18.16,12.5,12.4,15,2.27,14.22,12.2,0,,15.01,,,,16,10.62,12,13,17.74,11,12.9
