date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,neutral,lineseven,linemoore,linepugh,lineopen,linedok,linefox,linepig
12/22/2013,Alabama St.,54,Wisconsin-Milwaukee,67,-9,-10.65,-9.53,-8.35,-10.85,1,-5,-14.2,-19.49,-10,-10.46,-11,-8.5
12/23/2013,Oregon St.,58,George Mason,54,3,1.96,1.79,0.57,1.27,1,7,-1.25,,2,1.1,2,3
12/23/2013,Siena,67,Hofstra,59,7.5,5.47,5.56,4.61,5.75,0,1,7.2,2.35,7,6.35,8,10
12/23/2013,SE Missouri St.,83,IUPUI,79,10.5,12.48,13.57,13.79,11.94,0,9,17.32,11.67,11.5,9.14,16,13.5
12/23/2013,Colorado St.,74,Illinois-Chicago,61,13.5,11.76,11.12,9.19,11.05,0,11,12.6,12.95,11.5,13.03,15,8
12/23/2013,Akron,60,Iowa St.,83,-7,-7.78,-9.17,-8.86,-9,1,-4,-11.05,,-6.5,-6.55,-9,-6
12/23/2013,Fordham,83,Loyola-Chicago,69,6.5,7.45,10.41,12.13,8.13,0,-3,9.58,10.55,8.5,6.13,4,9.5
12/23/2013,UNLV,82,Mississippi St.,66,8.5,10.12,6.3,9.9,9.38,1,5,9.04,,9.5,10.52,11,16
12/23/2013,UTEP,70,Montana St.,55,13,14.34,14.73,14.75,14.36,0,12,18.74,17.26,14.5,13.45,13,13.5
12/23/2013,Tennessee,82,Morehead St.,67,13.5,12.41,9.86,11.29,11.2,0,12,18.26,12.78,13.5,13.2,11,12
12/23/2013,Arizona,77,Northern Arizona,44,28,31.49,30.59,30.78,30.32,0,26,33.12,31.94,27.5,30.25,29,33
12/23/2013,Southern Illinois,74,SIU-Edwardsville,57,11,11.61,12.36,13.23,13.31,0,3,16.26,12.22,10.5,10.95,13,13.5
12/23/2013,Boise St.,80,South Carolina,54,6.5,7.37,5.9,4.84,4.41,1,5,15.47,,6.5,6.39,9,6.5
12/23/2013,Santa Clara,66,South Florida,65,-2,-1.97,-2.68,-0.32,-1.2,1,-6,-3.94,,-1,-2.8,2,-1.5
12/23/2013,Hawaii,76,St. Mary's,74,-3,-4.66,-3.92,-2.53,-2.69,0,-6,-8.24,,-3.5,-4.19,-6,-3
12/25/2013,South Carolina,69,Akron,59,-5,-6.49,-6.81,-6.35,-5.93,1,-8,-11.43,-1.18,-4.5,-3.53,-8,-8
12/25/2013,St. Mary's,63,George Mason,65,8.5,10.63,11.13,12.7,10.42,1,15,7.93,,9.5,8.87,11,8.5
12/25/2013,Boise St.,66,Iowa St.,70,-5,-6.62,-9.04,-9.4,-8.94,1,-2,-7.22,,-5,-3.8,-8,-7
12/25/2013,Hawaii,79,Oregon St.,73,5,5.35,6.79,9.59,7.34,0,4,2.32,,5,4.68,5,4.5
12/27/2013,Northwestern,56,DePaul,57,4,5.14,5.43,4.52,6.56,0,3,5.84,4.34,3.5,5.98,7,7
12/27/2013,Seton Hall,90,Lafayette,58,12.5,7.8,8.12,6.86,5.77,0,18,7.51,9.01,11,7.09,4,3
12/27/2013,Ohio St.,71,Louisiana-Monroe,31,24.5,24.38,20.74,19.16,21.3,0,28,35.59,21.56,25,21.85,27,28
12/27/2013,Ohio St.,71,Louisiana-Monroe,31,,24.38,20.74,19.16,21.3,0,28,35.59,21.56,,21.85,27,28
12/27/2013,Washington,95,Miss Valley St.,80,22.5,17.95,15.37,16.99,17.26,0,11,25.15,18.59,21,18.56,21,21
12/27/2013,North Carolina,75,Northern Kentucky,60,27,24.8,24.24,24.67,26.36,0,23,30.54,28.85,27.5,24.81,25,20
12/28/2013,South Carolina,78,Akron,45,2,-0.65,0.48,0.37,0.34,0,2,-3.84,-1.18,1,0.93,0.01,1.5
12/28/2013,UCLA,75,Alabama,67,8.5,8.99,8.85,11.12,8.34,0,11,5.57,9.71,9,7.16,7,10
12/28/2013,Denver,67,Alcorn St.,49,16,17.84,14.75,16.35,15.11,1,9,30.64,22.32,16,16.1,18,22
12/28/2013,Loyola Marymount,87,BYU,76,-6,-7.21,-7.65,-8.28,-7.89,0,-5,-8.1,-9.73,-6,-6.64,-6,
12/28/2013,Indiana St.,85,Belmont,73,6.5,5.78,4.94,6.16,4.81,0,11,6.87,4.38,6.5,6.27,0.01,8.5
12/28/2013,UNLV,83,Cal St. Fullerton,64,14,16.55,14.74,16.86,15.23,0,21,20.65,17.17,15,12.57,16,19.5
12/28/2013,Kent St.,70,Cleveland St.,78,3.5,4.4,3.09,1.39,2.4,0,13,8.05,1.3,2.5,1.48,4,3
12/28/2013,St. John's,65,Columbia,59,8,7.01,6.04,2.43,6.19,1,6,9.42,9,8.5,8.55,6,6.5
12/28/2013,St. Peter's,67,Cornell,59,9,11.01,11.28,13.35,11.1,0,8,8.85,8.28,10,8.03,11,16.5
12/28/2013,Duke,82,Eastern Michigan,59,17,17.89,16.21,15.99,17.26,0,13,22.98,15.71,18,21.04,22,21
12/28/2013,Connecticut,82,Eastern Washington,65,19,19.67,18.45,17.51,18.56,0,19,28.82,17.82,19.5,18.35,20,23
12/28/2013,Georgetown,92,Florida International,57,16.5,19.96,18.68,17.23,18.96,0,18,25,22.1,18,17.38,18,20
12/28/2013,California,90,Furman,60,22.5,23.84,23.02,20.84,23.9,0,15,25.98,27.01,23,22.79,26,23
12/28/2013,Hofstra,58,George Washington,69,-9.5,-11.62,-11.06,-10.54,-10.75,0,-9,-15.92,-11.23,-10.5,-11.62,-11,-9.5
12/28/2013,Colorado,84,Georgia,70,15,14.69,14.46,15.65,13.88,0,16,10.7,17.76,14,11.76,11,16.5
12/28/2013,Fordham,86,Harvard,94,-7.5,-8.38,-7.92,-6.73,-8.31,0,-10,-7.63,-9.25,-6.5,-9.47,-9,-6
12/28/2013,Michigan,88,Holy Cross,66,16,18.84,17.01,15.98,17.95,0,10,26.91,19.06,16,19.14,22,22.5
12/28/2013,Illinois-Chicago,60,Illinois,74,-12,-15.16,-15.61,-15.01,-15.29,1,-18,-15.6,-21.31,-13.5,-13.27,-14,-11
12/28/2013,Northern Iowa,90,Iona,78,6,4.59,3.77,1.45,3.36,0,3,2.92,3.01,5,6.08,6,7.5
12/28/2013,Memphis,75,Jacksonville St.,61,21.5,21.74,20.5,18.64,20.77,0,15,29.58,21.68,21.5,26,23,22
12/28/2013,Nevada,77,Long Beach St.,80,5,5.33,4.86,7.19,4.49,0,3,5.36,4.08,4,4.31,6,6.5
12/28/2013,Kentucky,73,Louisville,66,-2,-0.7,1.66,0.62,0.87,0,1,-7.11,0.03,-1.5,-1.22,-4,-0.5
12/28/2013,Washington St.,85,Miss Valley St.,48,21,19.88,17.46,19.09,18.02,0,18,27.43,21.13,19,19.23,22,22
12/28/2013,North Carolina St.,64,Missouri,68,3,1.39,1.01,-0.93,0.83,0,1,5.14,-2.21,2,2.19,3,4.5
12/28/2013,Virginia Tech,52,NC Greensboro,55,14,15.98,16.76,18.21,17.08,0,14,18.67,19.19,14.5,14.71,12,17
12/28/2013,Cincinnati,74,Nebraska,59,11,10.6,10.37,9.96,10.49,0,6,11.95,10.19,11,10.79,12,15
12/28/2013,Michigan St.,101,New Orleans,48,31,28.46,26.13,27.64,26.8,0,26,40.18,29.01,30.5,32.52,27,33
12/28/2013,Richmond,67,Old Dominion,58,11.5,12.64,12.34,10.46,12.31,0,13,14.98,11.97,11.5,11.58,14,12.5
12/28/2013,Wisconsin,80,Prairie View,,34,36.11,32.97,33.29,33.21,0,33,44.77,38.17,33,31.08,34,34.5
12/28/2013,Massachusetts,69,Providence,67,7.5,11.84,10.33,15.32,10.08,0,14,10.13,15.13,9.5,6.91,10,12
12/28/2013,Marquette,71,Samford,48,24,24.96,25.39,26.18,26.54,0,21,27.85,29.33,24,24.25,27,25.5
12/28/2013,Pepperdine,75,San Diego,64,2,-0.57,-0.51,0.48,-0.97,0,-2,-2.11,-0.44,1,-1.58,-2,1.5
12/28/2013,Portland,81,San Francisco,87,7,9.13,8.26,9.06,7.94,0,15,6.59,9.87,9,7.69,7,11
12/28/2013,Gonzaga,74,Santa Clara,60,16,18.37,17.97,19.3,18.59,0,19,19.44,22.32,16,16.72,17,18
12/28/2013,New Mexico St.,82,South Alabama,64,11,9.93,10,7.57,9.45,0,5,11.49,8.35,11.5,10.04,12,13.5
12/28/2013,Bradley,57,South Florida,61,-1.5,-1.22,-0.9,3.11,-0.94,0,1,-5.38,-1.4,-1,-3.34,-2,2
12/28/2013,Rhode Island,64,Southern Miss,77,-4.5,-4.21,-4,-5.43,-3.62,0,-2,-3.96,-5.27,-3.5,-4.38,-5,
12/28/2013,Eastern Illinois,70,Tennessee St.,69,3,1.63,0.25,-2.32,-0.83,0,7,1.04,-2.96,2,2.28,-1,2.5
12/28/2013,Minnesota,65,Texas A&M Corpus,44,25,26.48,24.69,24.36,24.45,0,21,25.7,28.25,23.5,24.59,23,24
12/28/2013,Kansas St.,72,Tulane,41,12.5,13.57,13.83,11.34,14.12,1,11,18.08,11.94,14,13.67,18,14
12/28/2013,Arizona St.,74,UC Irvine,61,9,11.79,11.14,13.77,11.34,0,12,15.75,14.26,10.5,11.52,10,9.5
12/28/2013,Boston College,50,VA Commonwealth,69,-7.5,-11.49,-11.83,-12.55,-12.02,1,-14,-11.18,-10.88,-10,-9.28,-15,-11.5
12/28/2013,Syracuse,78,Villanova,62,4.5,2.3,-0.07,-2.42,-0.3,0,5,2.12,-3.21,4,6.01,1,3.5
12/28/2013,Xavier,68,Wake Forest,53,8.5,7.58,7.44,6.6,7.8,0,3,7.89,7.45,7.5,7.45,10,11
12/28/2013,UTEP,67,Western Illinois,64,11.5,12.36,11.43,11.47,11.25,0,16,16.05,14.05,12.5,10.91,8,10.5
12/29/2013,Western Illinois,64,Alcorn St.,62,10.5,10.8,10.57,12.84,10.94,1,5,16.44,13.12,10,9.82,11,13
12/29/2013,Wright St.,46,Bowling Green,43,6,2.6,2.8,4,3.17,0,-4,7.79,-0.42,6.5,6.85,5,5
12/29/2013,Niagara,68,Brown,65,1.5,-1.77,-1.91,-1.09,-1.99,0,-7,-0.23,-4.38,0,1.74,0.01,-1
12/29/2013,Drexel,52,Buffalo,55,8,9.81,11.19,13.17,10.87,0,5,6.84,14.28,8,8.67,7,8.5
12/29/2013,Stanford,79,Cal Poly SLO,62,13.5,14.97,13.27,14.38,13.37,0,13,20.21,14.24,13.5,15.04,16,16.5
12/29/2013,CS Sacramento,69,Cal Riverside,67,1.5,1.03,1.48,0.3,0.9,0,1,-2.17,-2.74,2,0.97,3,4
12/29/2013,Notre Dame,87,Canisius,81,12.5,15,12.41,11.24,13.5,0,13,18.39,15.93,11,13.93,16,14
12/29/2013,Citadel,48,Charleston,72,-10,-7.18,-6.95,-4.79,-7.09,0,-4,-9.29,-12.08,-8,-9.87,-5,-4.5
12/29/2013,Creighton,90,Chicago St.,58,28.5,27.18,27.02,28.26,27.61,0,22,33.05,30.28,27,27.92,28,24.5
12/29/2013,Wichita St.,81,Davidson,70,15,21.95,20.98,23.1,20.58,0,22,22.71,24.47,18,18.16,18,22.5
12/29/2013,UTEP,60,Denver,54,3.5,4.71,5.38,4.37,5.1,0,10,2.43,4.85,5,5.11,1,5.5
12/29/2013,IUPUI,52,Drake,75,-5,-8.91,-8.04,-8.86,-7.56,0,-7,-12.85,-13.24,-5.5,-7.2,-10,-4.5
12/29/2013,IUPU-Fort Wayne,68,Eastern Kentucky,90,2,3.48,3.38,7.3,3.2,0,7,3.01,4.14,4,1.71,1,3
12/29/2013,East Carolina,82,Georgia St.,89,1,5.45,4.02,2.45,3.43,0,11,6.7,3.28,1.5,-0.27,5,6.5
12/29/2013,NC Charlotte,55,Georgia Tech,58,2,4.09,3.63,6.19,3.16,0,7,3.48,3.18,3.5,3.76,2,4
12/29/2013,Chattanooga,69,Grand Canyon,64,2.5,-1.02,-0.04,-4.12,0.02,0,-2,-4.25,-8.77,2,1.95,4,3
12/29/2013,Washington,73,Hartford,67,11,10.72,10.26,9.99,10.05,0,6,10.37,12.21,10,16.33,12,7.5
12/29/2013,USC,82,Howard,60,22.5,22.16,21.55,21.43,21.53,0,17,26.93,26.22,23,18.3,21,24
12/29/2013,Middle Tenn St.,85,Maine,89,20.5,18.27,18.25,17.42,17.98,1,10,22.16,24.74,19,16.13,21,18
12/29/2013,Oregon,97,Morgan St.,76,24,25.09,23.75,25.54,23.48,0,23,23.31,29.02,24.5,20.46,24,24
12/29/2013,Dayton,72,Murray St.,51,13.5,16.72,15.13,15.13,14.96,0,21,22.5,18.56,16,13.87,14,15.5
12/29/2013,Northern Colorado,84,North Dakota,66,5,6.57,6.52,5.24,5.92,0,10,7.53,4.9,6,5.02,4,7.5
12/29/2013,Rider,89,Pennsylvania,88,8.5,8.03,8.44,9.74,7.87,0,6,5.15,7.81,8.5,6.18,9,10.5
12/29/2013,Oregon St.,76,Quinnipiac,68,8,7.39,4.55,8.98,4.36,0,11,7.99,7.02,6.5,6.19,6,7
12/29/2013,SW Missouri St.,81,SE Missouri St.,78,8,7.84,7.59,7.05,7.4,0,11,8.22,7.53,7.5,5.39,3,9
12/29/2013,Youngstown St.,85,South Dakota,59,9,9.32,9.27,7.9,9.2,0,9,9.27,8.58,9.5,8.93,10,12
12/29/2013,Miami-Ohio,67,Southern Illinois,65,2.5,1.4,1.91,2.03,1.19,0,2,3.31,1.13,2.5,0.96,1,6
12/29/2013,Maryland,85,Tulsa,74,10,11.46,11.28,10.37,11.37,0,13,15.72,10.01,10.5,11.19,11,10.5
12/29/2013,West Virginia,82,William & Mary,45,10,8.04,10.43,8.05,11.76,1,11,3.34,10.89,9,12.84,8,4.5
12/30/2013,Pepperdine,80,BYU,74,-6.5,-6.76,-7.2,-7.79,-8.74,0,2,-10.59,-8.34,-7,-7.84,-10,-5.5
12/30/2013,James Madison,73,Ball St.,68,7,5.93,6.22,4.38,5.21,0,5,4.73,4.49,7,5.6,8,9
12/30/2013,St. Bonaventure,80,Delaware,73,5.5,3.42,2.46,1.77,2.21,0,6,2.45,2.21,4,4.13,3,3
12/30/2013,Siena,79,Fordham,69,2.5,0.34,0.24,-0.88,1.38,0,-1,-0.2,-3.19,1,2.44,3,3.5
12/30/2013,UC Davis,65,Furman,75,10,7.36,4,6.38,5.55,0,5,8.05,5.1,6.5,6.66,11,7.5
12/30/2013,Oklahoma,98,Louisiana Tech,102,3.5,5.06,4.35,0.1,3.11,0,9,7.3,3.51,5.5,5,4,2.5
12/30/2013,Chattanooga,86,Maine,80,10.5,6.74,7.66,7.46,6.74,0,5,8.68,,9.5,5.28,5,9
12/30/2013,South Carolina,92,Marshall,65,8.5,8.31,9.31,9.03,8.51,0,4,7.78,10.16,10,7.29,6,11
12/30/2013,Grand Canyon,56,Middle Tenn St.,79,-12,-8.13,-8.93,-2.85,-8.78,1,-5,-7.37,,-10,-9.42,-16,-7.5
12/30/2013,Western Kentucky,74,Mississippi,79,-2,-3.48,-2.85,-3.64,-3.44,0,-6,-3.96,-7.47,-1.5,-3.35,-6,1.5
12/30/2013,NC Greensboro,64,North Carolina St.,68,-12.5,-11.85,-10.81,-8.58,-12.74,0,-14,-15.15,-16.31,-11,-11.39,-12,-9.5
12/30/2013,Texas,66,Rice,44,17.5,18.25,17.73,15.95,16.89,0,16,22.7,18.88,17,16.35,20,17.5
12/30/2013,Oklahoma St.,92,Robert Morris,66,25,26.67,23.69,24.43,25.02,0,25,28.99,28.38,25,22.25,25,29
12/30/2013,Vanderbilt,49,Saint Louis,57,-3.5,-3.48,-3.12,-2.77,-4.37,0,-1,-4.75,-5.06,-2.5,-3.91,-3,-4.5
12/30/2013,Loyola Marymount,65,San Diego,62,4,5.58,4.81,3.5,4.23,0,4,6.66,4.74,5,4.61,6,7.5
12/30/2013,Gonzaga,69,San Francisco,41,15,16.91,14.7,14.55,16.71,0,21,16.94,19.48,16,16.53,19,16
12/30/2013,Portland,68,Santa Clara,76,6.5,8.43,7.33,11.87,7.62,0,14,7.69,9.99,7.5,6.68,3,8
12/30/2013,Pacific,80,St. Mary's,88,-3,-1.98,-0.56,-1.96,-3.03,0,-3,-7.52,-5.63,-2,-3.18,-5,3.5
12/30/2013,Jacksonville St.,70,Tennessee-Martin,65,7.5,7.76,11.43,11.67,11.1,0,5,8.76,0.06,6.5,5.26,13,10
12/30/2013,Kansas,93,Toledo,83,15,14.03,12.05,11.33,14.82,0,11,15.18,17.2,14.5,14.7,17,17
12/30/2013,Tennessee,87,Virginia,52,2,1.26,0.42,-0.81,0.64,0,-3,2.52,1.43,2,1.59,3,4
12/31/2013,Houston,75,Connecticut,71,-9,-9.13,-9.36,-7.52,-8.91,0,-5,-14.89,-9.21,-10.5,-12.18,-8,-7.5
12/31/2013,Georgetown,61,DePaul,54,13.5,14.38,13.94,14.09,15.13,0,11,19.54,15.52,14.5,13.11,17,16
12/31/2013,Syracuse,70,Eastern Michigan,48,18.5,18.88,16.1,15.38,16.15,0,16,24.96,16.1,19,19.3,20,20
12/31/2013,Duke,86,Elon,48,17.5,15.72,11.98,12.53,13.42,1,9,17.02,13.67,16,15.3,16,15.5
12/31/2013,Kansas St.,72,George Washington,55,5,3.69,1.69,1.79,3.24,0,1,5.16,3.7,4.5,2.8,10,6.5
12/31/2013,Illinois,83,Indiana,80,3,2.57,4.53,5.81,2.01,0,6,-1.42,2.53,3.5,-2.81,0.01,2
12/31/2013,Princeton,73,Kent St.,68,8,9.07,9.46,10.74,8.88,0,3,9.41,8.84,8.5,8.8,10,12
12/31/2013,Central Florida,65,Louisville,90,-12.5,-10.72,-8.3,-11.96,-11.22,0,-7,-12.9,-14.37,-12.5,-12.04,-11,-10
12/31/2013,Creighton,67,Marquette,49,8.5,8.74,8.5,9.24,6.99,0,9,10.16,9.24,9,9.52,8,6.5
12/31/2013,South Florida,73,Memphis,88,-7.5,-8.45,-8.81,-9.7,-9.15,0,-7,-5.86,-12,-7.5,-4.87,-9,-9.5
12/31/2013,Penn St.,63,Michigan St.,79,-7,-6.2,-6.96,-7.83,-6.46,0,4,-8.86,-7.1,-5.5,-8.02,-9,-7.5
12/31/2013,North Carolina,84,NC Wilmington,51,21.5,22.02,20.5,20.11,22.5,0,22,28.08,24.64,22,21.39,23,18.5
12/31/2013,Iowa,67,Nebraska,57,14.5,15.16,15.41,16.35,16.43,0,9,17.86,15.48,15,14.31,15,19
12/31/2013,Texas A&M,41,North Texas,61,14,14.58,12.71,12.07,14.3,0,18,16.34,16,13,12.53,17,15
12/31/2013,Iowa St.,99,Northern Illinois,63,23.5,25.38,25.64,23.11,26.36,0,13,31.28,27.35,24.5,25.84,28,25.5
12/31/2013,Purdue,69,Ohio St.,78,-7,-8.53,-8.38,-11.2,-9.12,0,-7,-9.63,-11.79,-7,-7.06,-8,-7
12/31/2013,Northeastern,66,Richmond,70,-1.5,-2.71,-2.44,-0.17,-1.61,0,-9,-2.83,-2.96,-3,-0.84,-4,1
12/31/2013,Providence,80,Seton Hall,81,6.5,6.31,7.48,4.28,8.11,0,-1,6.49,4.86,6,7.51,6,9.5
12/31/2013,Xavier,70,St. John's,60,5,5.87,5.93,8.04,5.88,0,1,4.46,5.79,4.5,6.16,7,6.5
12/31/2013,Butler,73,Villanova,76,-4,-3.59,-4.14,-5.18,-4.3,0,-1,-3.94,-6.7,-4,-3.65,-1,-4.5
01/01/2014,Harvard,73,Boston College,58,9,16.12,16.56,27.69,14.45,0,22,10.87,16.12,11,10.42,13,14.5
01/01/2014,Northern Iowa,80,Bradley,46,12.5,12.12,12.8,6.54,13.03,0,7,15.58,11.68,12.5,11.73,14,16.5
01/01/2014,Davidson,64,Charleston,76,6.5,4.65,3.26,3.55,2.9,0,2,4.9,-0.08,6,5.1,9,7.5
01/01/2014,Drake,94,Evansville,66,7,9.72,9.37,14.73,8.03,0,6,10.22,9.62,8,6.88,10,10
01/01/2014,Indiana St.,70,Loyola-Chicago,58,14,15.33,17.4,12.82,17.14,0,10,18.5,16.81,15,15.69,13,19
01/01/2014,San Jose St.,50,Nevada,62,-3,1.54,2.47,15,1.06,0,1,-3.65,-1.14,0,-1.95,-1,3.5
01/01/2014,William & Mary,74,Old Dominion,68,5,3.82,3.48,6.52,1.8,0,1,5.2,-0.7,3,4.59,6,4
01/01/2014,Cincinnati,65,SMU,57,8,7.72,6.19,5.9,6.62,0,6,11.29,7.14,6,8.55,10,7
01/01/2014,Colorado St.,61,San Diego St.,71,-3.5,-5.67,-7.7,-4.66,-8.53,0,-2,-4.98,-9.35,-4.5,-4.54,-6,-6
01/01/2014,Rutgers,71,Temple,66,-1,-2.25,-3.66,6.54,-5.54,0,-1,-4.31,-4.69,-2.5,1.24,-5,-4.5
01/01/2014,Fresno St.,62,UNLV,75,-4,-4.45,-3.11,-9.5,-4.4,0,-11,-4.23,-6.44,-4.5,-4.02,1,-3.5
01/01/2014,Air Force,73,Utah St.,72,-7.5,-9.71,-10.95,-7.02,-11.52,0,-12,-10.34,-15.41,-9,-8.63,-4,-9.5
01/02/2014,Duquesne,79,Appalachian St.,55,11.5,11.16,12.46,14.7,11.44,0,15,7.11,15.54,11.5,7.69,7,12
01/02/2014,Texas Arlington,66,Arkansas St.,82,3.5,1.82,1.37,4.46,1.9,0,-1,0.83,2.53,2,1.68,4,4
01/02/2014,Texas St.,59,Arkansas-Little Rock,63,3,2.68,1.13,2.3,1.35,0,5,3.6,5.07,2.5,3.27,1,0.5
01/02/2014,South Dakota,76,CS Northridge,75,4.5,1.35,2.59,4.23,2.25,0,1,1.54,2.17,4,1.95,1,1
01/02/2014,Montana St.,70,CS Sacramento,55,8,7.22,4.87,5.25,6.4,0,5,9.8,5.87,8,8.15,7,9.5
01/02/2014,Stanford,62,California,69,6.5,7.03,4.84,7.6,5.43,0,3,11.46,5.11,7.5,7.2,9,9.5
01/02/2014,Wisconsin-Green Bay,66,Cleveland St.,55,7.5,7.49,5.69,5.79,4.86,0,11,9.86,6.74,5,7.18,6,6
01/02/2014,Eastern Illinois,81,Eastern Kentucky,100,-8.5,-10.27,-9.94,-7.69,-11.35,0,-10,-11.09,-13.17,-9,-9.11,-14,-12
01/02/2014,Weber St.,74,Eastern Washington,67,9.5,7.5,3.95,6.42,5.6,0,1,13.62,4.81,8,8.55,14,10.5
01/02/2014,Marist,75,Fairfield,56,4,2.92,2.28,-0.38,0.78,0,6,3.52,1.62,2,2.21,2,4.5
01/02/2014,Tulane,61,Hofstra,58,4.5,3.36,1.51,1.96,0.56,0,2,3.2,0.67,2.5,3.87,4,4
01/02/2014,Bowling Green,60,IUPU-Fort Wayne,65,4,4.28,3.84,3.64,4.13,0,-3,3.83,4.21,4.5,4.69,5,7
01/02/2014,SW Missouri St.,78,Illinois St.,70,6,6.45,6.67,7.97,6.18,0,7,5.94,6.48,5.5,6.51,1,7
01/02/2014,Valparaiso,87,Illinois-Chicago,72,11,10.17,11.48,10.77,11.59,0,6,10.2,11.83,9.5,11.16,13,7
01/02/2014,Belmont,78,Jacksonville St.,67,13.5,13.43,10.16,8.73,11.07,0,10,17.62,18.18,15.5,15.25,13,15
01/02/2014,San Francisco,75,Loyola Marymount,61,4,1.48,1.77,3.55,1.45,0,-1,1.79,1.33,2.5,4.22,1,2
01/02/2014,St. Peter's,62,Manhattan,74,-9,-7.83,-8.86,-7.17,-7.59,0,-6,-10.41,-11.79,-8,-6.55,-6,-5
01/02/2014,Akron,59,Marshall,58,11.5,8.18,8.98,7.91,8.03,0,5,13.48,6.02,10.5,8.67,6,9.5
01/02/2014,Minnesota,60,Michigan,63,2.5,0.24,1.22,-1.16,-1.5,0,9,-5.15,0.64,2.5,0.83,-5,-4.5
01/02/2014,SIU-Edwardsville,63,Morehead St.,70,-7.5,-8.56,-11.39,-9.26,-11.24,0,-1,-11.21,-13.63,-7,-8.19,-9,-5.5
01/02/2014,Western Carolina,72,NC Greensboro,51,9,7.22,7.35,7.22,8,0,3,10.22,6.73,9,8.34,8,10.5
01/02/2014,Rider,85,Niagara,83,6.5,8.66,9.79,8.31,9.08,0,8,7.33,9.76,9,7.98,8,9.5
01/02/2014,Montana,65,Northern Arizona,73,12,11.35,11.63,10.09,11.43,0,7,14.81,9.79,12,13.56,10,14.5
01/02/2014,Wright St.,76,Oakland,64,7,2.85,2.03,3.79,2.08,0,4,5.76,-1.17,6,5.66,5,3.5
01/02/2014,Utah,68,Oregon,70,-2.5,-2.42,-2.73,-1.69,-2.05,0,1,-6.76,-2.75,-4,-3.01,0.01,-2.5
01/02/2014,Colorado,64,Oregon St.,58,12,13.89,13.97,13.36,13.82,0,11,14.06,15.86,13,12.87,13,14
01/02/2014,Portland,72,Pacific,64,3,2.97,1,4.07,2.83,0,7,6.15,3.75,3,3.91,3,1
01/02/2014,George Mason,80,Pennsylvania,77,8,9.76,9.06,8.3,8.42,0,10,12.35,9.81,9,8.95,9,10
01/02/2014,Santa Clara,61,Pepperdine,70,4.5,4.18,3.44,1.85,4.39,0,1,6.02,1.66,5.5,6.18,10,5.5
01/02/2014,Idaho St.,87,Portland St.,76,3,4.36,4.34,5.69,4.73,0,1,5.63,2.73,3,5.42,5,6
01/02/2014,Brown,66,Rhode Island,75,3,4.43,4.81,4.91,5.05,0,3,5.47,3.53,4.5,3.91,7,5
01/02/2014,Murray St.,82,SE Missouri St.,75,4,0.57,-0.48,0.34,-0.12,0,3,-0.4,-1.76,1,2.56,1,1.5
01/02/2014,Monmouth,63,Siena,59,0,3.43,2.29,3.24,2.1,0,6,0.96,5.58,1,0.47,1,3.5
01/02/2014,North Dakota,65,Southern Utah,61,17,14.85,13.24,17.34,13.84,0,6,18.11,17.9,17.5,15.44,16,16
01/02/2014,Gonzaga,73,St. Mary's,51,8,7.74,6.42,5.49,8.08,0,5,8.58,6.85,6.5,8.67,10,9
01/02/2014,Tennessee St.,53,Tennessee Tech,57,1.5,0.69,1.3,2.12,2.81,0,-2,3.87,0.66,2,1.76,-1,4
01/02/2014,Austin Peay,81,Tennessee-Martin,68,6.5,7.46,6.68,7.49,7.13,0,7,9.78,3.13,8,10.07,10,8.5
01/02/2014,Georgia St.,81,Troy St.,72,16.5,11.76,13.02,11.81,13.81,0,6,16.29,12.01,17,15.45,13,16.5
01/02/2014,Arizona St.,65,Washington,76,10,15.01,15.2,20.06,15.21,0,19,14.63,17.23,12.5,12.45,12,14.5
01/02/2014,Arizona,60,Washington St.,25,19.5,18.69,19.94,23.09,18.91,0,14,16.88,19.17,20.5,16.62,17,21.5
01/02/2014,South Alabama,56,Western Kentucky,58,2.5,4.21,3.56,5.69,4.23,0,8,1.66,5.04,4.5,3.27,4,5
01/02/2014,Southern Illinois,67,Wichita St.,82,-12.5,-16,-14.46,-12.34,-12.76,0,-13,-19.54,-17.86,-13,-12.47,-15,-13
01/02/2014,Northwestern,49,Wisconsin,76,-10.5,-11.41,-11.65,-11.88,-10.22,0,-9,-11.74,-12.8,-10.5,-9.09,-12,-11
01/02/2014,Samford,61,Wofford,71,-4.5,-2.92,-2.59,-3.88,-4.07,0,2,-5.37,-3.16,-4.5,-4.81,-6,-2
01/02/2014,Wisconsin-Milwaukee,82,Youngstown St.,76,2.5,3.67,3.77,3.19,2.75,0,4,-0.56,2.99,3.5,1.12,4,4.5
01/03/2014,Southern Miss,66,Drexel,49,8.5,5.98,5.3,4.95,4.79,0,4,7.33,2.52,7,4.76,9,10.5
01/03/2014,George Washington,73,Georgia,55,9,10.49,11.87,11.66,9.47,0,14,6.73,10.2,9,10.82,5,
01/03/2014,Hawaii,77,Nebraska-Omaha,73,9,8.24,5.16,6.1,5.51,0,9,11.13,9.19,8.5,11.19,7,6
01/04/2014,UNLV,68,Air Force,75,14.5,19.33,17.86,20.95,19.37,0,22,20.37,23.21,17,15.57,16,21.5
