date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,linetalis,lineespn,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey,linedunk,lineround,lineteamrnks
11/9/2018,Texas,73,Arkansas,71,7,1.19,2.27,3.69,1.9,3.64,8.08,6.5,1.42,-2,4.08,-4.31,-6.5,1,-1.6,7.96,,,,,0.35,,0.68,-1.81,,4.1
11/9/2018,Texas A&M,73,UC Irvine,74,5,9.94,6.1,6.09,5.69,8.04,7.3,6.5,8.68,16,4.73,6.78,13,0,14.6,9.69,,,,,4.53,,15.56,20.18,,6.8
11/9/2018,Texas St.,67,Air Force,57,4.5,2.95,-0.09,0.17,-0.11,-0.08,5.72,5,4.22,5,2.52,1.9,2.3,0,5.5,6.98,,,,,2.86,,3.23,0.57,,6.1
11/9/2018,Texas Tech,84,Miss Valley St.,52,34,37.54,40.61,34.15,42.74,36.53,39.71,34,34.56,,6.66,41.83,26.2,0,32.3,29.21,,,,,36.05,,41.11,53.49,,37.1
11/9/2018,UC Davis,57,San Diego,76,-4,-3.67,-7.33,-12.3,-7.99,-3.76,-5.78,-3.5,-3.33,-1,5.36,-14.58,3.5,0,-1.9,0.41,,,,,-5.08,,1.29,4.23,,-1.5
11/9/2018,UCLA,91,Long Beach St.,80,15,17.6,20.45,19.47,20.65,19.93,13,15.5,17.54,18,3.95,23.91,14.6,0,13.5,8.96,,,,,18.75,,15.54,22.59,,17.1
11/9/2018,UT Rio Grande Valley,76,Oklahoma,91,-14.5,-16.03,-17.16,-15.51,-17.29,-17.07,-22.07,-14.5,-14.89,-15,3.34,-17.42,-11.9,0,-19.9,-13.33,,,,,-11.12,,-11.59,-20.11,,
11/9/2018,Utah St.,100,Hartford,73,10,12.83,13.48,23.43,13.54,11.47,10.53,10,14.06,13,4.94,23.01,8.8,0,5,13.56,,,,,11.31,,10.73,7.3,,13.2
11/9/2018,VA Commonwealth,69,Hampton,57,12,11.45,11.75,12.59,11.57,12.33,10.29,12,16.69,8,4.26,15.6,10.7,0,-1.7,10.8,,,,,13.21,,14.7,11.27,,14
11/9/2018,Virginia Tech,87,Gardner Webb,59,20.5,22.87,23.92,23.8,23.81,24.47,21.61,20.5,19.46,19,3.1,23.96,19.9,0,25.7,18.27,,,,,26.47,,21.28,29.57,,21.8
11/9/2018,West Virginia,94,Buffalo,99,11,11.51,14.93,12.46,15.13,14.77,11.13,10,11.56,13,2.88,13.99,4.4,0,11.3,8.42,,,,,11.59,,11.38,8.46,,10.2
11/9/2018,Wisconsin-Green Bay,74,Indiana St.,78,2,1.94,1.28,4.79,1.23,0.61,3.15,0,0.36,6,3.23,0.91,-4,0,8.6,5.13,,,,,-0.4,,-2.16,0.95,,2.7
11/10/2018,Akron,98,Youngstown St.,69,6.5,6.51,5.58,6.41,5.38,6.27,7.72,7,6.51,7,2.29,8.08,2.5,1,1.1,7.86,,,,,8.9,,6.7,10.1,,7.5
11/10/2018,Baylor,80,Southern,53,24,23.35,19.89,12.38,20.09,21.28,34.46,24,22.9,26,5.51,21.33,21.2,0,20.2,22.38,,,,,23.4,,28.49,33.42,,22.8
11/10/2018,Belmont,100,Illinois St.,89,2.5,4.69,2.56,0.18,2.94,1.51,6.5,3,3.22,9,3.33,2.97,8.1,0,8.5,3.27,,,,,5.84,,3.98,11.22,,0.5
11/10/2018,Boise St.,70,Idaho St.,72,15,18.07,19.03,16.45,19.5,17.84,19.07,14,18.36,18,2.8,25.64,15.2,0,16.9,12.66,,,,,18.78,,17.87,19.59,,16.1
11/10/2018,Bradley,68,SE Missouri St.,57,15,11.99,10.43,11.53,10.04,11.85,26.52,15,8.73,8,4.22,12.49,10.9,0,11.3,10.9,,,,,12.18,,11.56,12.58,,10.8
11/10/2018,Bucknell,58,Fairfield,60,7,13.79,12.57,14.96,12.56,12.27,13.29,7,11.2,17,4.01,17.19,10.2,0,22.1,9.57,,,,,9.23,,11.45,21.49,,11.8
11/10/2018,Butler,90,Miami-Ohio,68,16,19.16,16.85,15.42,16.95,16.87,24.96,16,16.57,19,3.99,22.67,14.7,0,20.3,14.44,,,,,19.94,,20.74,28.89,,19.1
11/10/2018,Chattanooga,78,Eastern Kentucky,81,2.5,7.17,9.41,13.47,9.61,7.71,4.62,5,7.9,8,3.49,12.22,1.6,0,9.4,5.22,,,,,5.64,,4.45,1.07,,7.2
11/10/2018,Cleveland St.,79,Kent St.,83,-4.5,-2.92,-4.06,-3.71,-4.19,-3.63,-6.15,-3,-1.62,1,1.98,-3.78,-2.5,0,1.3,-3.57,,,,,-4.5,,-1.78,-3.07,,-3.6
11/10/2018,Colorado St.,92,Arkansas Pine Bluff,67,13.5,11.83,13.62,13.99,13.31,15.01,10.44,13.5,14.93,11,3.16,12.43,10.7,0,1.9,11.56,,,,,10.37,,13.36,11.5,,13.3
11/10/2018,Dayton,76,Coppin St.,46,21.5,21.59,21.11,22.87,20.37,24.13,22.9,21.5,22.98,22,3.62,20.45,20.3,0,10.6,20.55,,,,,20.41,,24.47,27.19,,23.5
11/10/2018,Duquesne,84,William & Mary,70,3.5,0.1,1.65,-0.2,1.99,0.67,-4.66,4,0.23,-2,2.38,0.48,-1.5,0,-0.2,6.15,,,,,1.42,,-1.1,-1.74,,0.3
11/10/2018,Georgetown,85,Central Conn. St.,78,18,17.17,14.74,9.21,14.81,16.43,13.26,18,18.53,17,3.79,14.28,16,0,21.6,18.87,,,,,17.89,,19.67,24.84,,20.4
11/10/2018,Gonzaga,104,Texas Southern,67,27.5,23.2,22.52,12.86,23.32,21.85,29.25,27.5,22.67,22,4.94,24.8,21.5,0,19.4,19.71,,,,,26.68,,21.56,35.26,,24.7
11/10/2018,Grand Canyon,89,Delaware St.,47,22.5,25.37,26.75,21.83,27.42,25.34,26.74,22.5,21.23,,5.51,29.49,22,0,15.6,24.95,,,,,22.93,,26.09,39.38,,
11/10/2018,High Point,60,Wofford,68,-7,-6.39,-8.45,-6.88,-8.78,-7.71,-9.86,-7,-1.52,-5,2.83,-7.42,-3.5,0,-6.3,-2.08,,,,,-7.22,,-4.49,-11.72,,-5
11/10/2018,Houston,101,Alabama A&M,54,30,36.84,36.12,33.96,36.12,36.74,37.41,30,30,,8.73,40.37,31.1,0,37,27.17,,,,,31.74,,40.87,64.03,,33.1
11/10/2018,Houston Baptist,75,Fordham,72,0,-3.11,-2.66,-1.99,-2.77,-2.38,-0.53,0,-3.09,-2,2.72,-4.64,-5.4,0,-6.9,1.35,,,,,-2.34,,-1.68,-9.96,,-1.7
11/10/2018,IUPUI,71,Eastern Illinois,65,6,4.07,2.7,2.85,2.64,2.9,10.05,6,4.14,2,2.52,3.43,1,0,7.3,5.62,,,,,1.87,,2.35,4.78,,7.4
11/10/2018,La Salle,76,Lafayette,77,11,11.32,12.17,11.6,12.22,12.28,9.21,11,12.16,14,2.15,13.58,11.6,0,5.2,9.53,,,,,11.19,,12,12.82,,10.3
11/10/2018,Lipscomb,86,Tennessee St.,79,12,9.45,9.17,8.54,9.21,9.18,17.53,12,5.43,9,3.56,5.13,6.6,0,6.3,11.63,,,,,11.54,,5.89,15.04,,11.6
11/10/2018,Marist,82,Columbia,76,2.5,-1.29,2.28,-0.7,2.71,1.08,1.5,3,-3.64,-2,3.51,-3.42,-2.4,0,-11,1.91,,,,,-0.2,,-1.99,-4.11,,0.6
11/10/2018,Marquette,92,Bethune Cookman,59,26,26.06,30.48,28.21,30.82,29.74,32.26,26,22.94,22,4.77,31.91,20.7,0,15.1,23.9,,,,,24.06,,27.04,25.4,,26.3
11/10/2018,Michigan,56,Holy Cross,37,21,24.43,22.72,20.18,22.7,23.78,19.05,21,22.24,30,7.25,22.67,21.3,0,26.5,12.57,,,,,23.83,,31.51,45.26,,22.1
11/10/2018,Mississippi,90,Western Michigan,64,14,9.47,9.08,6.79,9.35,8.48,12.84,12.5,9.62,10,2.27,10.76,9.6,0,5.6,7.54,,,,,13.34,,10.14,6.54,,12.3
11/10/2018,Murray St.,73,Wright St.,54,3,4.28,1.66,1.41,1.57,2.07,7.8,3,3.66,6,2.94,4.04,9.8,0,2.9,2.75,,,,,0.99,,6.25,9.61,,3.7
11/10/2018,NC Charlotte,66,Oklahoma St.,64,-13,-16.11,-17.13,-18.89,-16.99,-17.43,-9.89,-12,-13.27,-20,5.46,-21.99,-14,0,-17.3,-6.72,,,,,-12.11,,-14.83,-29.46,,-11.7
11/10/2018,North Carolina St.,95,Md. Eastern Shore,49,32.5,33.33,33.45,30.5,34.03,33.45,41.47,32.5,29.66,,6.45,31.95,25.4,0,37.1,23.35,,,,,31,,36.85,48.87,,29.5
11/10/2018,Northern Arizona,97,Jacksonville,82,3,2.96,4.82,11.62,4.6,4.53,4.16,3,3.98,0.01,4.14,7.52,-0.5,0,-2.5,0.93,,,,,4.24,,2.21,-5.65,,4.4
11/10/2018,Oregon St.,83,Wyoming,64,10,9.25,9.15,15.46,8.63,9.89,12.39,9.5,6.56,9,3.1,8.72,5.1,0,7.1,11.83,,,,,12.05,,5.33,5.21,,12.3
11/10/2018,Portland,73,North Texas,78,-9,-10.78,-12.97,-12.97,-13.04,-12.68,-15.19,-7.5,-7.55,-13,3.29,-5.77,-3.9,1,-11.1,-9.2,,,,,-10.09,,-9.05,-15.16,,-10
11/10/2018,Portland St.,71,Cal Riverside,64,6.5,7.89,5.96,7.04,5.71,6.78,9.33,8,6.97,10,2.64,5,10.6,0,8.2,10.27,,,,,5.8,,7.01,14.63,,5.1
11/10/2018,Purdue,84,Ball St.,75,13.5,17.41,16.06,10.87,16.44,15.89,14.26,13.5,15.92,22,4.64,20.64,13.3,0,24.1,10.56,,,,,18.39,,21.25,26.38,,15.1
11/10/2018,SIU Edwardsville,82,Winthrop,94,-7,-7.37,-8.28,-8.07,-8.28,-8.44,-8.21,-7,-7.38,-9,1.74,-6.55,-4.7,0,-9.8,-5.73,,,,,-4.76,,-6.12,-9.98,,-5.3
11/10/2018,Saint Louis,62,Troy St.,58,12,8.74,11.92,12.9,11.54,13.38,8.75,10,8.85,6,3.05,5.54,6.5,0,3.1,10.53,,,,,9.5,,5.11,7.81,,9.6
11/10/2018,San Francisco,93,Maine,50,21,20.71,23.11,23.91,23.73,21.32,21.63,21,16.41,18,3.94,27.81,15.8,0,18.5,15.94,,,,,19.93,,16.91,27.59,,20.1
11/10/2018,San Jose St.,59,Southern Utah,66,-3,1.4,4.1,4,4.1,4.1,-0.58,-1,3.64,0.01,2.46,4.04,-0.3,0,0,-2.22,,,,,0.43,,2.23,-2.74,,0.2
11/10/2018,St. Bonaventure,67,Jackson St.,36,21.5,23.04,19.5,16.17,19.65,19.88,32.97,21.5,20.11,27,6.23,24.73,21.3,0,20.8,16.11,,,,,23.6,,25.38,39.17,,19.3
11/10/2018,St. Peter's,75,Delaware,78,3,2.81,-1.53,3.95,-2.67,1.86,1.61,4.5,5.1,5,2.58,2.06,3.4,0,0.3,6.48,,,,,5.1,,3.74,4.72,,3
11/10/2018,Syracuse,84,Morehead St.,70,23,25.53,26.03,24.97,26.11,26.48,26.51,23,22.57,26,3.41,29.66,21.4,0,26.6,20.01,,,,,25.18,,23.54,34.31,,23.6
11/10/2018,Tennessee Tech,65,Presbyterian,80,8,9.23,11.07,10.72,10.9,12.04,-0.49,8,10.37,8,3.92,8.38,11.3,0,10.5,6.86,,,,,3.08,,11.43,16.03,,8.3
11/10/2018,Texas Arlington,74,Northern Iowa,65,-6.5,1.27,5,4.81,5.01,4.99,-5.8,-4,0.59,4,4.46,2.14,1.4,0,3.4,-7.8,,,,,-3.14,,2.79,6.16,,-4.5
11/10/2018,Tulsa,74,South Carolina St.,52,22.5,22.46,21.62,20.73,21.53,22.3,25.74,22.5,18.93,20,4.06,24.67,21.6,0,19.2,18.23,,,,,22.05,,26.18,34.38,,19.8
11/10/2018,UNLV,50,Loyola Marymount,61,5.5,9.07,8.59,8.01,8.62,8.59,5.11,4,8.54,7,2.63,12.34,12.5,0,8.3,7.83,,,,,6.38,,10.51,15.45,,8.3
11/10/2018,Umass Lowell,88,Wagner,84,-2,0.45,3.04,-1.03,4.43,-1.61,-2.46,-2,-0.43,3,2.57,4.1,-3.6,0,-0.9,1.48,,,,,1.82,,-2.15,-1.26,,2.3
11/10/2018,Villanova,86,Quinnipiac,53,23,29.21,23.61,24.02,23.12,26.46,20.14,24,24.45,36,8.62,32.36,23.7,0,37.4,22.65,,,,,26.79,,40.18,51.52,,25.7
11/10/2018,Wake Forest,90,North Carolina A&T,78,21,19.83,20.11,20.76,19.71,21.99,14.48,21,21.81,22,2.55,20.8,15.7,0,18.6,16.28,,,,,19.78,,23.21,20.23,,22
11/10/2018,Western Kentucky,86,Tennessee-Martin,71,14.5,18.46,15.27,11.96,15.23,16.33,18.17,15,10.86,24,6.29,13.88,19.6,0,23.4,17.6,,,,,16.1,,21.03,36.79,,16.7
11/10/2018,Wisconsin-Milwaukee,60,North Dakota,63,5.5,4.1,1.07,0.71,1.04,1.31,0.05,5.5,4.09,6,3.64,1.96,7.5,0,12.2,5.48,,,,,1.86,,4.54,10.28,,3.4
11/10/2018,Xavier,91,Evansville,85,20.5,19.96,20.71,19.48,21.32,19.14,23.11,18,16.25,21,4.21,25.31,11.7,0,22.6,13.96,,,,,19.61,,18.95,28.58,,17.7
11/11/2018,Alabama,81,Appalachian St.,73,13,15.99,16.99,17.07,16.62,18.71,14.85,14,13.85,10,2.82,18.1,15.7,0,13.4,15.71,,,,,17.45,,18.15,21.15,,12.1
11/11/2018,Arizona,82,Cal Poly SLO,61,23,25.07,24.49,22.02,24.73,24.2,18.1,22,21.9,32,6.25,30.15,21.6,0,29.4,16.07,,,,,20.36,,30.23,40.06,,20.8
11/11/2018,Central Florida,79,Florida Atlantic,80,21.5,17.41,23.61,23.01,23.4,24.8,23.13,19.5,13.66,10,5.87,16.48,12.9,0,4.6,18.69,,,,,20.33,,12.86,15.46,,18.3
11/11/2018,Connecticut,94,Mo Kansas City,66,14.5,16.63,21.59,22.14,21.3,22.78,19.1,2,15.43,14,3.81,15.53,11.1,0,15.2,13.94,,,,,14.88,,11.66,14.21,,16.6
11/11/2018,Cornell,57,Colgate,73,2.5,1.17,2.3,6.32,1.75,3.59,-0.37,2.5,0.28,2,3.89,4.29,0.3,0,-0.7,5.34,,,,,0.64,,0,-10.65,,2.4
11/11/2018,Creighton,75,East Tennessee St.,69,11,10.83,8.88,13.95,7.85,12.22,16.42,12,8.43,6,3.24,10.5,10.9,0,5.8,12.09,,,,,16.5,,9.82,10.73,,12.4
11/11/2018,Duke,94,Army,72,39.5,32.04,34.46,28.4,35.66,31.71,18.01,40,29.17,38,7.53,42.93,24.9,0,34.5,21.35,,,,,29.6,,34.47,46.79,,30.7
11/11/2018,East Carolina,84,Lamar,78,2.5,2.35,4.88,3.39,5.11,4.23,9.35,14.5,0.01,1,4.04,4.68,-0.7,0,1,2.26,,,,,5.54,,1.3,-8.87,,2
11/11/2018,Hawaii,51,North Texas,68,-1,-0.08,3.55,1.73,4.33,0.73,-5.17,0,-2.03,-1,2.7,0.36,0.3,0,-3.9,0.73,,,,,1.27,,-0.68,-3.57,,2.2
11/11/2018,Iowa,93,Wisconsin-Green Bay,82,19.5,16.36,14.2,20.38,13.08,17.96,18.38,19.5,15.83,12,2.91,15.64,14.6,0,11.3,18.96,,,,,20.73,,17.77,16.17,,18.4
11/11/2018,Louisiana Tech,76,Sam Houston St.,69,14,13.54,17.82,23.07,17.57,18.06,22.77,40.5,9.88,7,6.11,18.99,7.7,0,13.3,11.5,,,,,10.71,,8.96,1.75,,14
11/11/2018,Loyola-Maryland,80,Dartmouth,82,-2,-1.08,-4.23,-0.82,-5,-1.43,1.55,-2,-5.41,-3,2.5,1.67,1.4,0,-1.6,1.75,,,,,-0.36,,1.91,-0.5,,-2.1
11/11/2018,Marshall,76,Hofstra,72,7.5,9.99,13.99,12.8,14.84,11.08,5.63,7.5,3.22,10,3.47,12.52,8.2,0,8.5,6.86,,,,,8.82,,9.33,15.43,,8.6
11/11/2018,Michigan St.,106,Florida Gulf Coast,82,22,21.24,21.52,19.37,21.84,21.89,27.25,21.5,18.18,20,3.18,20.14,16.5,0,21.3,18.49,,,,,24,,19.79,28.17,,20.1
11/11/2018,Mississippi St.,77,Hartford,59,23,23.86,25.72,28.31,25.94,24.5,26.68,4,22.6,24,3.06,24.84,15.5,0,22.4,21.18,,,,,25.63,,20.97,24.84,,24.8
11/11/2018,NJIT,63,Brown,60,3,4.35,5.56,12.16,4.84,7.07,2.38,3,2.46,4,2.88,5.47,2.8,0,4.7,3.63,,,,,3.5,,3.11,-1.3,,4.9
11/11/2018,Nebraska,87,SE Louisiana,35,22.5,23.93,30.03,23.14,32.67,25.12,29.73,-1,18.97,20,5.37,25.87,13.9,0,28.4,19.76,,,,,27.05,,16.99,20.9,,26.4
11/11/2018,North Dakota St.,82,UC Santa Barbara,63,2.5,-2.24,-1.39,-6.52,-0.93,-2.14,-4.18,1,-0.46,1,3.07,-5.23,-1.8,0,-9.6,2.4,,,,,-1.18,,-0.93,-2.79,,0.1
11/11/2018,Ohio St.,107,IPFW,61,18.5,20.33,22.55,25.1,22.45,22.72,,17,15.15,16,5.39,26.74,15.1,0,28.1,8.9,,,,,18.26,,22.1,24.37,,17.1
11/11/2018,Rutgers,95,Drexel,66,14,14.41,14.85,15.05,15.11,14.33,24.11,13,9.93,12,3.36,14.41,11,0,13.8,11.99,,,,,18.04,,13.2,12.69,,15.6
11/11/2018,SMU,64,Southern Miss,74,9.5,11.14,9.44,10.92,8.89,11.6,15.51,11,13.74,9,2.86,11.85,10.8,0,4.3,13.1,,,,,8.41,,11.62,14.81,,13.1
11/11/2018,SW Missouri St.,83,Stetson,70,17,19.41,23.02,21.46,23.5,21.55,28.11,17,13.41,13,4.79,26.83,14.2,0,13,18.61,,,,,17.55,,17.79,19.5,,19.6
11/11/2018,Seattle,82,Bryant,59,10,13.02,12.63,10.4,12.96,12.08,4.01,10,11.04,17,5.41,15.08,16,0,12.4,7.04,,,,,10.75,,16.48,27.92,,9.5
11/11/2018,St. Mary's,92,Utah Valley,63,9,12.04,14.58,17.22,13.94,16.7,13.8,9,9.56,9,3,10.43,9.4,0,14.4,7.87,,,,,10.22,,8.53,12.3,,12.7
11/11/2018,TCU,79,Oral Roberts,62,20,24.32,23.25,22.7,23.63,23.32,33.53,20.5,19.09,24,4.62,27.57,16.2,0,30.6,20.09,,,,,24.6,,22.05,30.75,,23.4
11/11/2018,Tulane,69,Florida St.,80,-14.5,-14.72,-16.62,-16.42,-16.85,-15.81,-18.51,-14,-14.36,-15,3.3,-19.32,-7.8,0,-15.3,-9.54,,,,,-12.04,,-11.13,-17.82,,-14.3
11/11/2018,USC,78,Vanderbilt,82,2,5.36,3.34,1.86,3.62,2.38,3.44,3,1.55,8,2.93,5.51,3.8,0,6.4,7.92,,,,,8.18,,6.73,12.19,,5.5
11/11/2018,Virginia,76,George Washington,57,26,27.96,30.74,34.88,30.41,31.85,29.76,25.5,24.56,27,4.34,33.38,20.9,0,28.4,18.68,,,,,26.02,,28.24,27.82,,26.7
11/11/2018,Washington St.,89,Nicholls St.,72,0,5.55,9.32,10.65,8.83,11.31,3.24,9,4.91,2,3.57,5.86,4,0,-0.8,6.36,,,,,5.82,,6.57,-0.06,,5.3
11/12/2018,Arizona St.,90,Long Beach St.,58,15,15.06,14.19,16.55,13.5,16.51,14.07,15,11.96,15,1.78,16.44,15.3,0,13.3,14.03,,,,,16.38,,13.4,18.68,,16.6
11/12/2018,Arkansas,81,UC Davis,58,16.5,17.6,22,17,23.37,18.27,15.91,15,17.59,20,3.83,25.55,13.8,0,16.5,11.83,,,,,18.63,,15.49,14.31,,13.8
11/12/2018,Baylor,91,Prairie View,80,16.5,17.11,10.35,1.26,10.84,10.8,25.55,16.5,21.05,19,6.95,13.21,18.7,0,18.8,19.2,,,,,17.63,,21.61,29.8,,18.8
11/12/2018,Belmont,92,Middle Tenn St.,73,9.5,5.71,9.54,12.87,9.14,10.52,13.1,7.5,6.43,1,5.24,1.63,0.1,0,1.4,9.64,,,,,9.4,,-1.09,-2.17,,4.2
11/12/2018,Butler,84,Detroit,63,26,29.27,29.26,29.15,29.08,30.19,34.79,26,22.28,29,5.07,33.2,21.2,0,30.3,21.45,,,,,30.68,,31.16,40.45,,26.9
11/12/2018,DePaul,91,Morgan St.,63,-60,20.32,18.34,19.63,18.06,19.41,17.92,23.5,18.17,20,2.37,21.79,19.2,0,19.5,18.42,,,,,22.51,,23.97,25.71,,22.1
11/12/2018,Duquesne,89,Illinois-Chicago,88,7,6.54,11.63,16.61,11.22,12.26,5.07,5.5,5.3,0.01,6.01,14.06,1.5,0,-2.5,9.38,,,,,6.65,,1.52,-2.38,,7.7
11/12/2018,Grand Canyon,76,Jacksonville,59,20,20.72,26.4,24.57,27.24,23.84,20.55,20,15.37,20,5.2,30.71,13,0,12.3,18.02,,,,,20.19,,17.21,20.83,,20.6
11/12/2018,Iowa St.,85,Texas Southern,73,18.5,16.79,17.76,12.5,18.21,17.12,22.87,18.5,16.41,14,3.35,18.24,14.9,0,11.3,14.2,,,,,22.09,,14.69,16.83,,20.7
11/12/2018,Kansas,84,Vermont,68,23,17.27,15.73,11.79,15.87,16.32,17.27,18.5,16.54,19,3.19,19.69,12.5,0,15,18.33,,,,,20.44,,15.79,23.8,,21
11/12/2018,Kansas St.,64,Denver,56,19,17.24,15.87,14.54,15.82,16.78,19.18,18.5,17.48,15,2.28,14.53,15.4,0,17.2,15.73,,,,,20.07,,19.7,21.77,,19.5
11/12/2018,MD Baltimore Co,75,Manhattan,52,5.5,10.18,11.32,14.42,10.75,13.2,11.44,5.5,3.27,13,4.1,6.47,10.2,0,8.7,7,,,,,6.08,,8.46,20.17,,8.2
11/12/2018,Maryland,82,North Carolina A&T,59,28.5,24.49,21.37,25.42,20.32,25.48,25.23,2.5,25.48,23,3.43,19.12,20.8,0,27.1,21.17,,,,,25.38,,28.99,30.92,,27.6
11/12/2018,Minnesota,78,Utah,69,8,3.99,10.98,7.62,11.86,8.01,2.77,7,3.39,-4,6.46,7.56,-1.7,0,-0.5,12.85,,,,,3.51,,0.58,-10.53,,7.4
11/12/2018,Niagara,80,St. Bonaventure,72,-4,-5.56,-4.31,1.83,-5.15,-2.36,-2.03,-4.5,-11.28,-5,3.86,-8.6,-6.8,0,-6.2,-1.63,,,,,-5.19,,-7.74,-13.61,,-5.4
11/12/2018,North Carolina,90,Stanford,72,18,15.99,16.14,13.96,16.49,15.61,18.15,17,14.17,16,3.42,8.73,12.5,0,16.5,24.25,,,,,16.83,,14.32,16.41,,19.8
11/12/2018,Northwestern,63,American,51,16.5,19.02,16.63,10.32,17.68,14.07,12.65,16.5,19,22,4.7,23.59,20.8,0,20.3,16.46,,,,,20.72,,23.12,29.05,,18.9
11/12/2018,Ohio,81,Campbell,73,7.5,6.8,8.27,8.67,8.39,7.69,3.85,7.5,5.11,4,2.42,6.71,4.8,0,4.1,11.02,,,,,8.81,,6.53,3.85,,10.2
11/12/2018,Penn St.,76,Jacksonville St.,61,12.5,18.86,20.43,21.38,20.56,19.86,21.82,14,12.42,20,3.76,24.03,12.3,0,22.2,12.3,,,,,19.56,,18.8,20.78,,16.4
11/12/2018,Pittsburgh,84,Troy St.,75,5.5,5.84,9.53,11.89,8.98,11.37,9.6,5,4.37,2,5.06,9.62,0.7,0,1.6,5.25,,,,,5.55,,4.64,-6.94,,9.5
11/12/2018,Rice,73,Alabama A&M,59,14,14.73,15.38,13.54,15.67,14.74,6.47,14,12.42,17,4.57,11.77,14,0,20.9,9.99,,,,,12.98,,17.06,26.11,,12.9
11/12/2018,Samford,74,Kennesaw St.,60,8,7.41,8.9,13.18,8.35,10.38,-1.09,8,5.07,6,3.72,11.74,3.8,0,5.6,10.05,,,,,6.43,,9.05,3.48,,10.2
11/12/2018,South Dakota,90,Northern Arizona,74,14,18.07,15.68,12.89,15.97,15.21,18.79,16,14.11,24,4.65,18.94,19.1,0,16.6,15.37,,,,,16.95,,18.73,31.89,,16.8
11/12/2018,South Florida,74,Austin Peay,70,2,-0.2,1.55,2.52,1.62,1.02,-7.9,1,-3.64,-2,3.42,7.68,-1.3,0,-1.4,-0.31,,,,,1.3,,0.69,-2.63,,-0.2
11/12/2018,Southern Illinois,53,Buffalo,62,-4.5,-6.97,-8.3,-14.13,-7.72,-9.57,-4.59,-3,-4.54,-9,4.14,-12.28,-3.1,0,-5.9,-0.63,,,,,-5,,-3.31,-13.61,,-2.8
11/12/2018,St. Joseph's PA,78,Monmouth,63,15,16.87,24.11,27.23,24.23,22.97,14.43,14.5,10.9,16,6.5,27.65,9.6,0,14,10.27,,,,,15.25,,10.44,14.39,,11.6
11/12/2018,Texas,65,Louisiana-Monroe,55,19,18.3,18.98,18.03,19.15,19.31,22.41,19.5,18.44,15,3.25,21.61,15.3,0,11,15.5,,,,,22.12,,20.13,21.77,,15.8
11/12/2018,Texas A&M Corpus,69,UT Rio Grande Valley,76,3.5,3.42,2.58,4.25,2.23,3.71,1.71,3.5,4.27,10,3.44,-1.25,-1.4,0,9.1,6.74,,,,,-0.46,,2.81,3.62,,
11/12/2018,Texas San Antonio,67,Oklahoma,87,-9,-7.92,-7.96,-8.29,-7.69,-9.16,-8.34,-6.5,-15.62,-8,3.04,-9.58,-7,0,-1.9,-9.53,,,,,-3.84,,-5.65,-6.7,,-9.5
11/12/2018,VA Commonwealth,72,Bowling Green,61,8.5,9.32,7.59,13.11,6.24,12.14,9.08,8,7.69,10,1.89,7.95,9.2,0,7.3,11.18,,,,,8.93,,8.72,10.42,,10.2
11/12/2018,Washington,66,San Diego,63,9.5,6.9,5.99,3.06,6.01,6.61,5.8,8,5.24,7,2.32,3.62,11.2,0,5.5,9.69,,,,,9.92,,6.87,9.44,,7.6
11/13/2018,BYU,82,Northwestern St.,57,23.5,23.91,18.73,20.04,18.17,20.87,24.17,23.5,19.6,22,5.25,22.46,23,0,31.3,25.25,,,,,26.76,,24.92,37.43,,
11/13/2018,Bucknell,73,Canisius,82,3.5,5,1.72,0.33,1.73,2.02,4.53,3.5,2,6,4.16,5.75,5.4,0,13.1,5.2,,,,,2.13,,7.55,14.71,,2.9
11/13/2018,California,80,Hampton,66,7.5,3.85,2.1,2.52,1.59,4.11,3.31,7,10.04,1,3.52,3.53,3.1,0,-3.1,5,,,,,8.59,,8.27,0.34,,7.4
11/13/2018,Central Conn. St.,86,Umass Lowell,74,5,3.48,9.45,8.29,9.58,9.28,1.15,14.5,-0.28,1,4.29,2.84,4.9,0,-2.6,3.27,,,,,3.14,,0.48,-3.65,,5.3
11/13/2018,Charleston,66,Rhode Island,55,2,-2.57,-4.36,0.28,-4.98,-2.87,-0.67,2,-5.33,0.01,3.67,-9.89,-0.1,0,-0.2,4.84,,,,,-3.89,,-2.43,-7.94,,-1
11/13/2018,Charleston Southern,89,South Carolina St.,72,12.5,11.69,6.43,7.72,5.82,8.43,20.92,12.5,6.88,12,4.68,8.68,14.2,0,14.8,12.43,,,,,12.99,,14.43,20.09,,9.5
11/13/2018,Cincinnati,73,NC Central,51,22.5,25.56,23.22,18.45,23.43,24.01,25.18,22.5,24.18,29,6.11,26.6,20.1,0,30.5,16.65,,,,,26.08,,33.27,40.97,,21.8
11/13/2018,Colorado,100,Drake,71,14.5,10.46,11.48,10.65,11.48,11.69,18.46,13.5,9.21,8,3.14,10.01,9.7,0,3.7,8.43,,,,,13.62,,8.99,10.32,,11.1
11/13/2018,Fairfield,87,LIU Brooklyn,89,5.5,5.93,5.81,9.29,5.62,5.81,1.83,5.5,8.63,5,2.37,6.29,10.1,0,7.8,2.01,,,,,4.31,,6.81,5.11,,4.5
