date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,lineashby,lineprophet,linepir,linepiw,linepib,line7ot,lineer
01/18/2015,Northern Iowa,60,SW Missouri St.,46,14,16.77,17.93,20.68,16.86,17.04,17.25,16,14.28,16,1.97,17.4,16.5,0,17,12.95,,,,21,13.1
01/18/2015,Southern Illinois,59,Loyola-Chicago,52,1,-4.29,-7.83,-13.21,-5.38,-6.27,-2.9,-1.5,-1.76,0.01,3.83,-7.63,-3.4,0,-2,0.75,,,,-2,-4.2
01/18/2015,St. Bonaventure,70,St. Joseph's PA,61,6,6.03,7.12,6.28,7.61,7.4,3.32,5.5,5.86,4,1.46,4.26,7.1,0,6,7,,,,6,6.5
01/18/2015,Washington,85,Oregon,77,5.5,3.96,5.39,7.51,4.97,3.96,4.3,3.5,3.77,5,2.23,-1.04,2,0,2,3.39,,,,6,4.2
01/19/2015,Arkansas St.,54,Georgia St.,60,-7,-6.6,-4.51,-3.38,-5.95,-3.92,-9.98,-7,-8.64,-7,1.99,-7.56,-6,0,-9,-8.4,,,,-7,-4.4
01/19/2015,Clemson,55,Florida St.,59,4.5,6.34,7.66,9.79,6.45,7.13,7.48,5,3.86,7,1.66,5.05,6,0,6,5.37,,,,5,5.6
01/19/2015,Duke,79,Pittsburgh,65,14,16.1,17.94,16.72,18.27,18.95,14.34,15,17.2,14,1.98,15.64,14.3,0,18,14.31,,,,13,16.6
01/19/2015,Georgetown,78,Villanova,58,-4,-3.57,-4.28,-5.9,-3.77,-3.71,-7.24,-4,-4.75,-2,2.13,-4.3,-5.2,0,-3,-2.02,,,,1,-1.3
01/19/2015,Kansas,85,Oklahoma,78,5.5,3.95,4.15,8.18,1.61,3.1,2.35,5,4.62,4,1.92,1.52,5.6,0,5,2.18,,,,4,5.1
01/19/2015,Louisiana-Lafayette,55,Louisiana-Monroe,57,7.5,5.76,4.63,2.09,6.63,4.73,7.33,7,7.56,9,2.44,5.8,7.4,0,9,4.81,,,,1,4.9
01/19/2015,Northeastern,69,Detroit,81,6,7.73,9.13,11.07,7.78,9.01,8.77,6.5,5.37,5,2.21,6.47,7.6,0,8,5.21,,,,12,5.1
01/19/2015,South Alabama,66,Arkansas-Little Rock,64,1.5,0.89,2.33,1.75,2.35,2.66,-0.55,2,-2.86,4,1.89,0.14,-0.1,0,0,-0.45,,,,1,1.3
01/19/2015,TCU,48,Texas,66,-2.5,-1.36,-1.28,-0.08,-1.61,-2.74,-5.25,-3,-3.35,-1,1.88,-2.36,-1.5,0,-4,0.7,,,,2,2.8
01/19/2015,Texas Arlington,66,Texas St.,55,5,4.21,3.49,3.43,3.4,3.69,6.51,4,3.69,5,1.25,4.81,4.1,0,6,2.57,,,,7,1.1
01/19/2015,Troy St.,64,Appalachian St.,69,4,4.4,4.13,4.87,4.65,2.74,2.35,4,2.15,8,1.72,4.59,3.1,0,3,2.76,,,,6,8.9
01/20/2015,Air Force,45,San Diego St.,77,-9.5,-9.33,-9.96,-13.63,-8.67,-8.14,-11.86,-9,-9.13,-7,1.83,-11.03,-9.7,0,-11,-8.37,,,,-10,-2.8
01/20/2015,Davidson,77,Dayton,60,3,2.8,4.5,1.75,4.91,6.74,0.14,3,3.66,1,2.23,3.05,3.4,0,2,1.25,,,,-1,5
01/20/2015,Drake,56,Illinois St.,64,-9,-10.51,-11.35,-8.64,-13.35,-11.88,-11.08,-8.5,-9.52,-13,2.43,-14,-7.5,0,-9,-10.73,,,,-7,-9.6
01/20/2015,Florida,61,LSU,79,11,8.82,6.94,1.22,10.11,11.12,10.08,10,10.21,11,2.82,7.82,9.3,0,11,9.74,,,,8,8.1
01/20/2015,Georgia,69,Mississippi,64,4,4.86,4.83,5.64,4.18,4.65,4.33,3.5,5.17,4,0.89,4.03,6.7,0,5,5.31,,,,5,4.4
01/20/2015,Iowa St.,77,Kansas St.,71,10,12.24,13.56,13.27,13.37,14.17,12.26,10,10.29,10,1.47,12.03,11.9,0,12,12.16,,,,12,12.1
01/20/2015,Kentucky,65,Vanderbilt,57,22,23.2,25.36,26.31,25.14,25.01,26.61,22,23.16,24,3.24,21.65,22.6,0,24,22.41,,,,15,20.4
01/20/2015,Nebraska,52,Minnesota,49,2.5,-0.61,-0.96,0.89,-2.5,-1.58,1.17,3,-0.88,1,1.96,-3.89,-1.1,0,-1,-0.81,,,,1,0.7
01/20/2015,Nevada,54,Utah St.,70,0,-0.74,-1.94,-2.76,-1.94,-1.25,3.04,-1,-0.02,-3,1.75,-0.24,-1.2,0,-1,0.85,,,,1,-1.2
01/20/2015,Rutgers,50,Michigan,54,3.5,-1.08,0.12,1.18,-0.4,-0.27,-2.74,3,-1.82,-1,2,-1.96,-3.5,0,-2,-3.07,,,,2,-0.6
01/20/2015,South Carolina,62,Tennessee,66,6.5,7.04,6.46,0.98,10.38,8.13,7.26,6.5,5.51,4,2.69,9.66,5.8,0,5,9.95,,,,9,9.4
01/20/2015,Syracuse,69,Boston College,61,9,9.98,9.94,8.19,10.41,11.44,14.74,9,11.57,9,2,8.17,9.5,0,12,7.59,,,,8,9.2
01/20/2015,Wisconsin,82,Iowa,50,10,10.72,10.9,10.24,11.87,11.78,11.81,8,9.83,13,1.64,8.96,10.3,0,12,8.63,,,,8,12
01/20/2015,Wisconsin-Green Bay,78,Illinois-Chicago,55,17.5,18.37,20.33,21.64,19.39,20.22,22.25,17,15.93,17,2,18.13,19.1,0,19,12.44,,,,18,15.4
01/20/2015,Wisconsin-Milwaukee,67,Wright St.,41,-1.5,-2.42,-3.15,-3.88,-2.3,-3.55,-0.2,-1.5,-4.35,-4,1.76,-4.23,-2,0,-1,-2.16,,,,1,-1.6
01/20/2015,Youngstown St.,62,Valparaiso,77,-8.5,-8.94,-9.36,-11.08,-9.03,-8.13,-10.52,-10,-8.3,-8,1.39,-11.49,-9,0,-9,-9.87,,,,-7,-5.4
01/21/2015,Auburn,71,Mississippi St.,78,7.5,7.21,7.12,9.37,6.92,5.14,7.36,8,5.93,6,1.35,6.71,8.6,0,8,7.13,,,,9,6.5
01/21/2015,Ball St.,73,Ohio,82,2,4.9,8.25,8.28,7.08,9.78,-0.46,4,0.84,3,3.28,5.65,2.6,0,2,4.31,,,,4,8.4
01/21/2015,Boise St.,86,San Jose St.,36,21,24.57,27.69,29.62,27.25,26.6,27.36,22,24.59,26,3.5,25.48,22.5,0,24,19.41,,,,17,21.9
01/21/2015,Bowling Green,74,Eastern Michigan,58,5,4.93,7.34,9.53,5.53,7.62,4.48,4.5,3.55,0.01,2.5,4.87,6.9,0,4,4.67,,,,5,0.6
01/21/2015,Butler,64,Creighton,61,10,12.74,14.45,13.31,13.65,17.09,14.82,11,8.87,13,2.21,13.69,10.8,0,12,9.86,,,,13,11.1
01/21/2015,Central Michigan,84,Buffalo,73,2.5,2.12,1.63,0.01,2.68,2.27,1.64,3.5,2.42,0.01,1.31,2.76,-0.6,0,0,3.7,,,,2,9.1
01/21/2015,Charleston,56,NC Wilmington,58,2.5,0.51,1.13,-0.41,0.84,3.11,1.04,1,2.21,0.01,1.58,1.69,0.5,0,3,-1.56,,,,-3,-1.9
01/21/2015,Cincinnati,67,Houston,54,15,18.49,19.73,19.34,19.39,20.72,21.53,16,16.12,20,2.11,20.38,16.5,0,19,17.66,,,,16,14
01/21/2015,Delaware,84,William & Mary,80,-7,-9.89,-11.7,-11.77,-12.44,-10.81,-6.45,-8.5,-9.45,-7,2.25,-13.15,-8.2,0,-8,-8.28,,,,-9,-12.3
01/21/2015,Denver,73,Oral Roberts,66,5.5,2.36,2.31,-0.23,3.13,3.88,4.71,3,3.15,0.01,1.58,2.92,1.3,0,4,1.34,,,,1,3.2
01/21/2015,Hofstra,86,Drexel,58,12.5,14.25,16.17,14.16,17.12,17.55,12.59,13.5,13.64,15,2.16,15.64,10,0,13,10.74,,,,14,15.7
01/21/2015,Illinois,66,Purdue,57,3,4.87,3.28,4.56,3.57,1.07,7.43,4.5,5,7,2.77,1.92,4.1,0,7,2.4,,,,11,5
01/21/2015,Kent St.,67,Toledo,60,2.5,1.61,1.97,3.86,0.65,1.6,0.65,1,0.15,-1,1.75,0.07,2.4,0,1,1.32,,,,5,3.3
01/21/2015,Loyola-Chicago,56,Evansville,65,1.5,2.34,3.68,4.81,3.19,3.29,1.28,1.5,2.66,1,1.16,1.67,2.9,0,0,0.79,,,,3,2.1
01/21/2015,Miami-Ohio,58,Western Michigan,69,-5,-4.6,-5.64,-8.88,-4.32,-4.19,-4.6,-4,-4.45,-4,1.38,-4.8,-4.7,0,-3,-3.75,,,,-5,-2.5
01/21/2015,Michigan St.,66,Penn St.,60,12,13.24,14.3,11.79,14.81,16.63,13.44,12.5,12.48,12,1.91,15.71,13.1,0,14,11.32,,,,10,12.6
01/21/2015,Northern Illinois,64,Akron,61,-4,-3,-2.16,-2.89,-2.29,-1.29,-3.45,-3.5,-2.3,-2,1.56,-4.6,-3.1,0,-3,-2.6,,,,-7,-2.3
01/21/2015,Northern Iowa,66,Indiana St.,60,14.5,16.95,17.67,19.51,17.61,16.46,18.38,13.5,15.33,16,1.85,16.89,16.7,0,18,12.53,,,,20,15.3
01/21/2015,Oklahoma St.,63,Texas Tech,43,14,13.07,13.92,15.49,13.56,12.73,13.97,14.5,13.35,14,2.02,14.67,15.3,0,13,11.02,,,,8,10.9
01/21/2015,Pennsylvania,56,Monmouth,71,-1,-0.23,-0.14,0.01,-0.16,-0.33,0.88,0,0.26,0.01,1.21,-1.81,-2.6,0,0,0.31,,,,2,-1.4
01/21/2015,SW Missouri St.,53,Wichita St.,76,-12.5,-12.67,-13.39,-14.5,-12.75,-13.18,-13.53,-13.5,-11.66,-13,0.88,-14.95,-12.7,0,-13,-11.1,,,,-13,-7.9
01/21/2015,South Dakota St.,82,IPFW,53,8,9.4,10.63,11.62,10.49,10.11,11.59,10.5,7.34,11,1.78,9.39,11.1,0,10,3.58,,,,6,
01/21/2015,Southern Illinois,70,Bradley,59,4.5,3.93,4.04,4.4,3.65,4.24,3.76,4,3.58,5,0.86,1.82,4.2,0,3,4.94,,,,5,3.4
01/21/2015,St. John's,60,Marquette,57,6.5,7.28,7.37,7.91,7.67,6.39,9.55,6,6.37,6,1.77,7.9,10.4,0,7,6.92,,,,4,7.1
01/21/2015,St. Joseph's PA,62,Massachusetts,56,0,-1.25,-2.64,-3.36,-2.44,-2.21,2.68,0,-1.76,3,2.15,-2.8,-1.5,0,-1,-2.22,,,,-1,-1
01/21/2015,St. Peter's,55,Quinnipiac,63,3,2.92,3.79,3.97,4.28,2.96,3.98,4,4.51,4,1.54,2.68,3.1,0,4,-0.89,,,,-1,2.6
01/21/2015,Texas A&M,62,Missouri,50,8.5,10.77,11.48,11.63,11.3,11.68,11.3,9.5,8.37,9,1.2,9.79,11.5,0,11,10.61,,,,11,11.3
01/21/2015,Tulane,52,SMU,66,-8.5,-6.96,-6.62,-4.5,-8.67,-6.28,-10.62,-7,-9.3,-8,2.06,-9.52,-7.2,0,-7,-5.74,,,,-4,-3
01/21/2015,Tulsa,73,Memphis,55,4,3.65,4.69,7.24,3.49,3.49,5.87,4,3.17,4,1.82,1.18,4.7,0,2,3.39,,,,1,3.3
01/21/2015,UNLV,69,New Mexico,71,4.5,2.56,3.08,3.85,3.33,2,2.06,4,2.66,3,1.23,3.13,-0.1,0,5,0.73,,,,1,3.5
01/21/2015,Utah,86,Washington St.,64,19,20.49,21.06,17.61,23.16,23.11,21.75,22,19.29,21,1.99,23.17,20,0,20,18.28,,,,18,20
01/21/2015,Wake Forest,71,North Carolina,87,-8,-9.43,-10.19,-9.12,-11.62,-10.88,-9.77,-8,-9.67,-11,2.12,-11.24,-9.6,0,-12,-7.93,,,,-4,-5.6
01/22/2015,Appalachian St.,64,South Alabama,53,3.5,2.88,3.95,5.91,2.08,4.43,5.02,2.5,2.66,1,1.68,1.14,3.4,0,4,2.7,,,,1,0.2
01/22/2015,Arkansas,93,Alabama,91,7,6.69,5.81,4.74,6.19,6.29,5.1,5.5,6.6,7,1.38,6.22,8.9,0,7,6.76,,,,9,7.3
01/22/2015,Arkansas-Little Rock,73,Troy St.,65,7,6.34,5.29,3.75,5.98,5.71,9.82,6,6.96,5,1.62,6.12,8.1,0,7,8.35,,,,7,3.3
01/22/2015,Belmont,72,Tennessee-Martin,67,7.5,6.65,5.05,5.61,5.46,4.03,10.94,6.5,7.84,11,2.35,5.97,8.2,0,10,2.36,,,,9,1
01/22/2015,CS Northridge,49,UC Irvine,80,-4.5,-3.78,-4.39,-4.07,-3.52,-6.21,-2.72,-3,-5.48,-2,1.27,-4.77,-4.6,0,-4,-0.03,,,,-3,-4.4
01/22/2015,Cal Poly SLO,66,Cal St. Fullerton,55,7.5,8.79,9.72,7.92,9.93,11.45,9.69,8,7.34,10,1.51,8.59,9.1,0,9,9.47,,,,6,6
01/22/2015,California,44,Arizona St.,79,2,1.72,1.77,4.34,-0.08,1.21,1.97,0,1.17,1,1.6,-0.85,2,0,3,-1.15,,,,4,4
01/22/2015,Chattanooga,86,VMI,64,9,9.02,9.64,12.37,7.79,9.25,8.79,10,4.85,8,2.49,11.17,11.5,0,7,4.37,,,,14,8.5
01/22/2015,Colorado,50,Washington,52,1.5,2.74,1.07,-1.64,2.25,2.27,3.82,1,2.78,4,1.81,3.57,4.9,0,4,3.51,,,,3,2.1
01/22/2015,Connecticut,67,Central Florida,60,16.5,15.45,14.88,12.25,16.82,15.34,18.82,16.5,17.11,17,2.31,17.25,16.7,0,18,14.97,,,,11,10.7
01/22/2015,Duquesne,97,St. Bonaventure,100,-2.5,-2.95,-4.54,-3.56,-3.71,-6.73,0.63,-2,-3.43,-1,1.93,-4.06,-2.8,0,-2,-4.51,,,,-4,1.4
01/22/2015,East Tennessee St.,70,Citadel,59,13,11.81,11.16,13.77,11.1,8.61,11.93,13,14.39,14,2.14,10.14,11.2,0,13,8.48,,,,16,9.7
01/22/2015,Eastern Illinois,62,Murray St.,77,-6.5,-5.18,-3.56,-0.21,-3.69,-6.92,-7.73,-4.5,-7.14,-6,2.18,-5.58,-5.2,0,-5,-5.67,,,,-7,-3.6
01/22/2015,Eastern Washington,95,Northern Colorado,85,8,10.05,11.33,13.21,10.54,10.54,10.62,9,7.82,6,1.97,9.79,10.6,0,10,8.61,,,,12,9.6
01/22/2015,Elon,51,Towson,53,5,6.02,7.35,7.17,6.74,8.32,5.4,5,4.04,8,1.58,6.44,4.4,0,7,2.42,,,,4,7
01/22/2015,Fairfield,50,Canisius,64,-3.5,-4.6,-5.98,-3.56,-6.76,-7.62,-1.63,-4,-5.36,-6,1.88,-6.09,-3,0,-3,-4.58,,,,-3,-3.2
01/22/2015,Fordham,59,George Washington,79,-10,-9.81,-11.91,-13.26,-10.83,-12.09,-8.09,-7,-10.94,-9,2.26,-10.82,-10.9,0,-10,-6.89,,,,-6,-6.8
01/22/2015,Gonzaga,68,St. Mary's,47,15,13.87,15.29,15.06,15.94,14.69,14.11,14.5,14.62,15,2.43,13.32,14.9,0,15,11.73,,,,7,13.7
01/22/2015,Hawaii,84,UC Davis,76,3.5,2.81,-0.67,-1.97,0.76,-1.36,7.66,2.5,2.54,6,3.21,3.51,0.8,0,6,6.3,,,,6,0.9
01/22/2015,IUPUI,61,North Dakota St.,69,-2.5,-2.49,-0.6,-0.12,-0.7,-1.04,-7.55,-1.5,-3.99,-4,2.3,-1.65,-2.1,0,-1,-2.08,,,,-5,
01/22/2015,Idaho,63,North Dakota,71,8.5,8.84,9.74,8.94,10.49,9.6,9.85,8.5,5.73,9,1.61,10.49,9.3,0,9,7.91,,,,6,
01/22/2015,Idaho St.,59,CS Sacramento,62,-4,-4.39,-4.83,-9.51,-2.5,-3.64,-6.12,-4.5,-5.06,-2,2.16,-5.59,-4.5,0,-4,-0.49,,,,-2,-6.8
01/22/2015,Indiana,89,Maryland,70,1.5,0,-0.13,-3.19,-0.36,1.32,1.36,0,1.39,1,2.03,-3.14,-3.4,0,1,-0.35,,,,2,2.5
01/22/2015,Jacksonville St.,71,Eastern Kentucky,67,-11,-9.07,-9.47,-8.11,-11.32,-8.79,-8.6,-10,-10.44,-10,2.81,-10.81,-9.9,0,-9,-11.02,,,,-1,-9.5
01/22/2015,Louisiana-Lafayette,96,Arkansas St.,59,8,9.15,7.77,5.74,8.87,8.44,12.98,8.5,7.29,12,2.05,9.68,9.1,0,10,8.83,,,,8,10.2
01/22/2015,Louisiana-Monroe,57,Texas Arlington,61,2.5,3.23,3.27,4.82,2.09,3.16,5.76,4,0.85,5,1.66,0.48,2.6,0,2,3.26,,,,3,5.7
01/22/2015,Marshall,68,Texas San Antonio,82,1,0.87,0.16,-4.69,1.3,2.53,3.42,1,0.94,3,2.16,1.76,0.1,0,4,-1.58,,,,1,-0.6
01/22/2015,Miami-Florida,65,North Carolina St.,60,5,2.69,3.74,4.61,2.89,3.77,-0.28,4,3.74,3,1.47,0.78,3.1,0,2,1.93,,,,2,3.7
01/22/2015,Middle Tenn St.,68,Old Dominion,58,-2.5,-6.33,-8.4,-9.23,-7.99,-8.43,-3.82,-2.5,-5.12,1,3.36,-8.87,-4.4,0,-6,-7.34,,,,-9,-4.7
01/22/2015,Montana,64,Northern Arizona,57,7,7.16,7.2,4.95,7.39,9.22,7.4,7.5,6.77,9,1.53,6.67,3.9,0,7,7.68,,,,7,8.9
01/22/2015,Montana St.,79,Southern Utah,65,4.5,3.13,1.28,-0.08,2.58,0.99,2.02,4,3.86,5,2.05,4.73,2.9,0,4,4.12,,,,7,2.3
01/22/2015,NC Asheville,75,Coastal Carolina,65,0,-2.05,-2.87,-7.45,-1.34,-0.48,0.89,0,-2.61,2,2.68,-0.99,-4.2,0,-1,-2.15,,,,-4,-2.4
01/22/2015,North Texas,73,Louisiana Tech,66,-10,-8.6,-8.76,-9.7,-8.54,-8.2,-13.57,-10.5,-10.56,-11,2.12,-8.68,-9.4,0,-8,-2.99,,,,-5,-7.4
01/22/2015,Northeastern,82,James Madison,59,7,7.04,7.77,8.73,6.65,8.33,10.15,6.5,10.01,5,1.97,5.94,8.3,0,9,2.75,,,,4,4.9
01/22/2015,Northwestern,67,Ohio St.,69,-7.5,-8.91,-7.91,-4.43,-12.63,-10.21,-8.48,-7,-9.22,-10,2.83,-12.79,-8.4,0,-11,-9.14,,,,-4,-7.6
01/22/2015,Oakland,66,Wisconsin-Milwaukee,53,7,7.03,7.16,7.13,7.18,7.12,9.15,7,5.48,7,1.52,9.66,6.6,0,9,5.56,,,,4,6.4
01/22/2015,Oregon,75,USC,67,9.5,10.04,9.36,8.13,10.21,9.56,11.64,9.5,10.52,10,1.89,10.88,11.9,0,12,10.97,,,,5,10.4
01/22/2015,Oregon St.,66,UCLA,55,-2,1.21,2.76,2.07,3.02,3.03,-1.58,2,-3.59,2,2.26,1.83,-1.2,0,-2,1.44,,,,3,4.9
01/22/2015,Portland,72,Pacific,69,8.5,8.19,8.67,7.5,8.66,9.95,10.97,8.5,8.58,7,1.56,7.79,9.1,0,9,7.41,,,,5,6.9
01/22/2015,Providence,69,Xavier,66,2,1.79,2.36,5.63,0.2,1.03,5.06,3,-0.07,1,2.16,-0.45,-0.6,0,3,0.69,,,,3,2.4
01/22/2015,Rhode Island,59,La Salle,47,5.5,6.8,6.74,6.5,7.09,6.64,9.64,5.5,5.79,8,1.44,6.78,7.6,0,7,3.66,,,,4,8.9
01/22/2015,Rice,58,Southern Miss,56,7.5,7.69,9.86,4.65,12.98,10.59,5.56,8,4.81,6,3.01,12.64,6.7,0,4,7.03,,,,7,8.2
01/22/2015,Rider,68,Iona,78,-1,-1.89,-1.53,0.87,-3.01,-2.17,-0.13,1,-4.3,-1,1.95,-3.22,-3.6,0,-3,-3.11,,,,1,-1.4
01/22/2015,SIU Edwardsville,69,Austin Peay,65,5,6.06,5.37,3.58,5.98,6.18,8.25,5,5.3,11,2.03,5.95,4.1,0,7,3.97,,,,6,
01/22/2015,Samford,89,NC Greensboro,78,3.5,3.88,5.19,7.03,3.7,5.71,3.37,4,1.8,3,1.49,3.06,5.2,0,4,1.81,,,,5,1.6
01/22/2015,San Francisco,71,Pepperdine,59,3,1.29,-0.24,-2.32,0.81,0.61,3.23,1,3.28,2,1.86,-0.85,0.2,0,4,4.85,,,,-2,3.2
01/22/2015,Santa Clara,65,Loyola Marymount,62,4.5,5.56,6.35,9.16,5,5.24,7.14,5,4.81,5,1.49,3.69,6.8,0,5,2.15,,,,6,5.9
01/22/2015,Seton Hall,60,DePaul,64,10,12.26,12.29,13.59,12.91,10.29,13.08,10.5,10.49,13,1.24,12.98,13.2,0,13,9.82,,,,13,11.7
01/22/2015,Stanford,82,Arizona,89,-3.5,-3.16,-2.3,-1.95,-2.75,-2.09,-4.74,-4,-4.4,-4,1.09,-5.04,-3.5,0,-3,-2.98,,,,-3,-1.3
01/22/2015,Temple,73,South Florida,48,10,11.52,10.85,13.83,10.76,8.38,13.7,10.5,10.92,13,1.95,10.82,13,0,13,8.03,,,,15,8.5
01/22/2015,Tennessee Tech,74,Morehead St.,78,1,1.78,3.39,7.15,1.27,2.74,-0.65,-1.5,0.07,-1,2.66,0.53,-0.7,0,1,2.7,,,,4,2.6
01/22/2015,Texas St.,43,Georgia Southern,45,1.5,1.52,0.95,0.85,0.69,1.36,2.22,0,3.04,0.01,1.43,1.31,-1,0,3,2.99,,,,4,0.4
01/22/2015,UAB,81,NC Charlotte,76,-1.5,-0.19,-1.76,-1.51,-1.84,-1.97,0.45,2,-2.71,5,2.64,-1.88,-1.1,0,0,-0.8,,,,4,1.7
01/22/2015,UC Santa Barbara,83,Cal Riverside,75,9.5,10.53,11.6,7.83,13.56,13.37,12.17,10.5,11.29,10,2.23,11.36,10.6,0,13,8.83,,,,6,7.3
01/22/2015,Virginia,57,Georgia Tech,28,17,20.51,23.29,27.81,22.23,22.04,22.23,17.5,19.19,21,3.72,19.16,21.1,0,20,15.81,,,,13,19.8
01/22/2015,Virginia Tech,60,Notre Dame,85,-10.5,-11.89,-14.21,-17.1,-13.23,-12.68,-11.51,-9,-9.79,-9,3.61,-14.94,-13.5,0,-11,-14.37,,,,-4,-9.3
01/22/2015,Weber St.,63,Portland St.,69,7,5.71,4.91,3.79,6.51,4.29,6.84,6.5,6.08,6,1.11,6.78,7.3,0,8,3.64,,,,6,4.1
01/22/2015,Western Carolina,60,Mercer,52,-2,-1.51,-0.44,1.81,-0.99,-2.03,-1.3,-2.5,-2.47,-5,1.88,-2.72,-0.6,0,-3,-2.19,,,,1,-1.7
01/22/2015,Western Illinois,58,South Dakota,68,-2,-2.63,-3.74,-0.35,-4.92,-6.56,-3.4,-2.5,-0.63,-3,2.58,-4.22,-1.9,0,-1,-4.81,,,,3,
01/22/2015,Western Kentucky,71,UTEP,66,-1.5,-0.04,0.04,4.02,-1.27,-2.38,-0.71,1,-2.32,1,1.91,-2.06,-0.3,0,0,-1.1,,,,1,3.6
01/22/2015,Wofford,74,Furman,49,12.5,14.55,15.18,21.72,13.96,11.13,16.49,12,14.4,14,2.73,13.93,15.1,0,16,9.12,,,,15,13.1
01/23/2015,Cleveland St.,70,Detroit,66,7.5,6.51,5.56,3.68,6.28,6.65,8.96,6,5.57,9,1.52,6.23,7.2,0,8,6.76,,,,6,4.8
01/23/2015,Monmouth,69,Niagara,58,9.5,10.9,11.83,12.32,11.05,12.55,11.81,11,7.94,12,1.31,10.16,10.7,0,10,9.08,,,,12,10.3
01/23/2015,Quinnipiac,73,Manhattan,59,3.5,4.7,4.96,6.31,4.92,3.66,2.7,4,2.36,2,2.51,4.45,3,0,4,5.03,,,,11,6.7
01/23/2015,Saint Louis,61,VA Commonwealth,63,-12.5,-14.49,-16.31,-16.75,-16.46,-16.4,-13.93,-13,-16.42,-13,2.44,-18.42,-13.3,0,-15,-13.7,,,,-10,-8.7
01/23/2015,Siena,69,Marist,60,7,9.82,10.55,14.71,9.08,8.8,11.72,8.5,8.9,6,2.38,8.28,12.4,0,11,8.31,,,,9,8.9
01/23/2015,Wisconsin-Green Bay,51,Valparaiso,50,5.5,4.7,5.05,4.89,4.68,5.7,7.29,5,5.47,4,1.11,2.78,5.5,0,5,2.25,,,,5,3.5
01/24/2015,Air Force,68,Boise St.,77,-6,-5.9,-7.43,-8.92,-7.32,-6.31,-9.2,-6,-7.43,-7,2.05,-4.45,-5.2,0,-5,-2.96,,,,-2,-3.5
01/24/2015,Alabama,57,Auburn,55,11,11.86,12.18,11.62,11.93,13.08,14.5,11,10.36,12,1.2,10.45,11.5,0,11,10.11,15,12,13,11,10
01/24/2015,Arkansas-Little Rock,68,Texas Arlington,75,1,-0.62,-2.42,-5.29,-0.82,-1.7,3.63,1,0.21,0.01,2.31,-1.04,-0.2,0,0,2.72,,,,-3,-0.2
01/24/2015,Ball St.,52,Kent St.,63,-3.5,-2.08,-1.34,-3.14,-0.75,-0.26,-6.38,-4,-4.83,0.01,2.34,-0.53,-2.5,0,-2,0.52,,,,-6,0.2
01/24/2015,Baylor,69,Oklahoma,58,2,2.21,2.66,3.36,2.35,2.03,-1.48,1.5,1.59,1,1.46,0.77,2.4,0,3,1.14,,,,4,5.9
01/24/2015,Bradley,61,SW Missouri St.,59,4,2.05,0.79,-1.55,1.45,2.08,1.83,3.5,1.98,5,1.85,2.11,1.8,0,2,2.32,,,,5,1.8
01/24/2015,CS Northridge,58,Long Beach St.,64,-6,-5.14,-7.04,-9.45,-6.75,-5.14,-5.53,-5.5,-3.51,-3,2.09,-6.77,-5.4,0,-6,-3.82,,,,-2,-2.4
01/24/2015,Cal Poly SLO,68,Cal Riverside,49,8,7.5,8.4,8,7.96,9.39,8.96,9,6.74,10,1.4,5.58,8.1,0,7,7.72,,,,6,3.6
01/24/2015,California,50,Arizona,73,-13,-11.04,-11.52,-11.6,-12.45,-10.26,-15.38,-12,-12.06,-17,2.96,-12.04,-8.5,0,-9,-10.86,,,,-6,-6.9
01/24/2015,Central Michigan,65,Eastern Michigan,51,6,6.81,8.38,7.15,8.37,10.02,7.41,6,5.69,6,1.71,6.8,3.6,0,5,5.91,,,,6,8.2
01/24/2015,Chattanooga,81,NC Greensboro,72,12,14.14,15.16,19.06,12.97,14.55,15.83,13.5,12.44,15,1.8,13.79,14.8,0,13,8.93,,,,16,12.3
01/24/2015,Clemson,59,Wake Forest,57,4.5,4.19,3.38,5.88,2.53,1.85,6.71,4,3.18,5,1.71,2.06,6.4,0,7,2.73,5,3,5,4,3.4
01/24/2015,Colorado,90,Washington St.,58,8.5,10.21,8.93,6.08,10.73,9.7,11.95,9,9.06,10,1.84,11.92,11.9,0,12,9.84,,,,12,8.6
01/24/2015,Colorado St.,79,San Diego St.,73,2,1.25,0.77,1.62,0.43,0.4,-1.5,2,1.03,2,1.31,-0.64,-0.2,0,1,2.69,,,,3,5.6
01/24/2015,Columbia,47,Cornell,57,6.5,8.66,8.69,8.72,8.83,8.51,12.27,7.5,8.92,7,1.39,7.95,9.2,0,10,4.87,,,,10,7.6
01/24/2015,Dayton,63,Richmond,60,6.5,7.66,7.95,10.22,6.38,7.68,9.46,6,4,8,1.74,7.51,9.2,0,8,6.34,,,,8,6.9
01/24/2015,Drexel,53,Charleston,51,-1,1.56,1.12,1.8,0.89,0.74,3.09,1,1.55,2,0.68,1.16,1.6,0,1,3.52,,,,1,0.8
01/24/2015,East Carolina,64,Tulsa,66,-8.5,-9.45,-11.83,-10.96,-10.51,-14.68,-11.96,-7.5,-8.95,-11,2.51,-9.57,-7.1,0,-8,-9.66,,,,-6,-2.6
01/24/2015,Eastern Illinois,52,Austin Peay,56,7.5,11.11,12.59,16.07,11.49,10.49,13.25,9.5,7.42,12,2.42,13.41,10.2,0,12,6.42,,,,9,10.1
