date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,neutral,linepom,linemoore,linemass,linegreen,lineopen,lineargh,linedunk,linemarkov,linerpi,lineash
01/30/2006,Fresno St.,89,Idaho,54,16,15.51,17.21,19.88,14.79,0,14.53,17.58,,12.1,16,,15.7,,19.89,14
01/30/2006,Tennessee St.,83,Jacksonville St.,80,7.5,5.78,3.85,0.32,7.49,0,6.76,8.89,,3.8,7.5,,7.4,,0.07,
01/30/2006,Villanova,79,Louisville,73,10,12.43,14.53,12.9,16.04,0,12.4,13.55,,9.4,11,,10.7,,14.15,12
01/30/2006,Marist,86,Loyola-Maryland,78,9,10.16,8.84,6.9,10.78,0,9.73,13.36,,6.8,10.5,,13.4,,7.63,
01/30/2006,Siena,58,Manhattan,63,2,1.41,0.51,-2.09,2.84,0,1.73,2.2,,-0.2,1,,4,,-3.4,
01/30/2006,Wofford,84,NC Greensboro,78,5,3.41,1.39,-1.5,4.33,0,5.04,5.77,,2.6,4.5,,4.2,,-0.92,
01/30/2006,Austin Peay,73,SE Missouri St.,62,8,8.74,9.26,12.09,6.3,0,10.2,7.96,,7.4,8,,8.5,,12.09,
01/30/2006,Murray St.,59,Samford,38,6,2.88,2.17,2.29,2.04,0,2.2,6.34,,0.5,6,,3.9,,0.92,
01/30/2006,Santa Clara,66,San Diego,81,-2,-3.77,-1.91,-0.35,-3.66,0,-5.54,-3.59,,-4.4,-2,,-5.1,,-0.62,
01/30/2006,St. Mary's,88,San Francisco,70,6,6.33,5.55,4.56,6.57,0,6.63,9.31,,4.6,7,,,,5.42,
01/30/2006,Iona,72,St. Peter's,76,11,12.4,13.46,15.6,12.19,0,13.64,12.06,,10.2,11,,10.7,,12.08,
01/30/2006,Morehead St.,66,Tennessee Tech,69,-9.5,-11.41,-15.17,-17.71,-12.79,0,-9.15,-9.6,,-8.8,-9,,-10.4,,-15.11,
01/30/2006,Kansas,86,Texas Tech,52,13.5,12.77,10.61,8.54,14.17,0,15.59,14.36,,10.8,13,,15.9,,9.52,10
01/30/2006,Loyola-Chicago,57,Wisconsin-Milwaukee,68,-3,-2.47,-3.32,-4.3,-2.49,0,-1.43,-2.49,,-2,-2,,-2.1,,-6.6,
01/30/2006,Wright St.,81,Youngstown St.,67,7,5.18,6.39,8.36,4.55,0,4.57,5.83,,3.8,6,,4,,10.61,
01/31/2006,Mississippi,58,Florida,69,-6,-8.62,-8.36,-6.75,-9.78,0,-9.37,-10.71,,-7.4,-6.5,,-6.3,,-4.87,-10
01/31/2006,DePaul,44,Georgetown,64,-5.5,-4.91,-4.45,-5.03,-4.31,0,-5.31,-6.34,,-4.7,-5.5,,-5.7,,-0.42,-3
01/31/2006,Virginia Tech,63,Georgia Tech,62,4.5,6.12,4.69,3.77,5.88,0,8.36,7.91,,5.6,4,,5.3,,4.77,6
01/31/2006,Wisconsin,51,Illinois,66,1,-0.51,-0.95,-2.52,-0.06,0,0.16,-1.63,,-1.5,2,,2,,3.91,0.25
01/31/2006,Oklahoma St.,57,Nebraska,59,10.5,8.17,7.68,2.27,13.05,0,8.82,11.6,,5.3,11.5,,,,4.87,8
01/31/2006,Creighton,63,Northern Iowa,55,2.5,1.28,1.75,-0.73,3.43,0,-0.22,3.45,,-0.8,2.5,,1.8,,1.96,2
01/31/2006,Connecticut,80,Pittsburgh,76,9,8.26,9.32,7.4,10.37,0,6.94,12.32,,5.6,9,,9.2,,3.2,6
01/31/2006,Cincinnati,73,South Florida,60,13,15.17,18.2,20.01,16.82,0,13.54,16.53,,11.6,14,,12.7,,19.87,15
01/31/2006,Miami-Florida,78,Wake Forest,69,4.5,5.04,4.46,6.16,2.73,0,6.12,5.75,,4.5,5,,6,,6.7,4
01/31/2006,Florida International,61,Western Kentucky,66,-7,-9.31,-10.96,-10.53,-11.41,0,-9.57,-9.84,,-8,-6,,-6.5,,-10.54,
02/01/2006,Georgia,88,Alabama,79,0,1.17,1.48,2.45,0.54,0,4.02,-2.19,,1.9,2,,0.5,,0.94,1
02/01/2006,LSU,84,Auburn,69,16,16.53,14.39,12.92,16.82,0,16.66,22.28,,12.9,16.5,,18.1,,10.83,16
02/01/2006,New Mexico,71,BYU,77,3.5,2.55,1.23,2.61,-0.4,0,0.81,4.42,,0.3,4,,4.1,,1.99,6
02/01/2006,Northern Illinois,73,Ball St.,67,7.5,5.93,6.93,8.14,5.79,0,6.3,4.37,,4.9,7,,6.1,,9.82,
02/01/2006,San Jose St.,75,Boise St.,77,-1,-1.4,-1.24,-0.97,-1.6,0,-0.55,-1.77,,-1,-1,,-0.9,,-0.52,-3
02/01/2006,Miami-Ohio,77,Bowling Green,60,11,10.23,11.93,11.7,12.18,0,10.29,11.69,,7.4,10.5,,8.1,,12.2,
02/01/2006,Akron,75,Buffalo,61,8.5,7.66,6.76,5.96,7.45,0,9.19,8.27,,5.7,8.5,,9.4,,6.07,
02/01/2006,Eastern Michigan,81,Central Michigan,75,5,3.55,3.82,2.33,5.38,0,2.81,6.2,,2.2,4.5,,2.4,,1.65,
02/01/2006,Florida St.,69,Clemson,59,4,5.96,4.57,3.83,5.53,0,8.09,7.58,,5,4,,5.7,,1.77,6
02/01/2006,Air Force,71,Colorado St.,56,10.5,10.86,8.77,9.45,8.03,0,11.12,13.9,,7.6,10,,13.9,,8.89,12
02/01/2006,SW Missouri St.,84,Drake,59,10.5,9.75,10.91,9.23,13.19,0,10,11.56,,7.4,11,,9.9,,9.67,7
02/01/2006,Boston College,81,Duke,83,-5,-6.48,-7.74,-8.06,-7.53,0,-6.26,-6,,-6.4,-4.5,,-5.1,,-7.61,-6
02/01/2006,Marshall,72,East Carolina,66,4.5,5.86,7.75,9.4,6.19,0,5.92,3.78,,4.7,5,,6,,8.65,5
02/01/2006,Wichita St.,74,Evansville,66,16,18.33,19.69,20.6,18.86,0,19.13,20.91,,14.5,18,,19.3,,20.23,15
02/01/2006,Bradley,73,Illinois St.,44,12.5,11.76,12.72,11.83,13.7,0,13.54,11.12,,10.1,13,,12,,12.84,10
02/01/2006,Southern Illinois,54,Indiana St.,63,15.5,17.72,15.52,15.73,15.56,0,17.96,22.57,,12.9,16,,22.3,,18.53,17
02/01/2006,Purdue,68,Iowa,77,-8,-8.28,-10.24,-11.6,-9.54,0,-6.5,-8.03,,-7.2,-8,,-8.1,,-12.28,-7
02/01/2006,Baylor,72,Kansas St.,70,-8.5,-10.85,-13.06,-11.24,-15.26,0,-9.73,-7.7,,-11.2,-8.5,,-12.8,,-6.98,-8
02/01/2006,Ohio,60,Kent St.,73,3.5,2.83,4.88,6.26,3.52,0,0.74,3.57,,0.9,4,,2,,6.56,
02/01/2006,Mississippi St.,66,Kentucky,81,-5.5,-3.62,-3.33,-2.25,-4.35,0,-2.26,-6.77,,-2.6,-6,,-5.1,,-2.8,-2
02/01/2006,Duquesne,66,La Salle,75,-7.5,-8.15,-9.88,-10.49,-9.31,0,-9.29,-7.44,,-8.9,-6.5,,-8.6,,-8.07,-3
02/01/2006,Temple,76,Massachusetts,47,7,5.95,7.47,8.82,6.02,0,3.24,8.75,,3.8,6,,5,,10.85,6
02/01/2006,Tulsa,61,Memphis,84,-16.5,-18.34,-21.21,-22.68,-20.04,0,-18.76,-19.47,,-17.1,-15.5,,-18.3,,-20.92,-12
02/01/2006,Penn St.,65,Michigan,71,-6.5,-6.84,-7.18,-7.37,-7.15,0,-5.59,-7.79,,-5.3,-6.5,,-6.7,,-7.09,-8
02/01/2006,St. Bonaventure,60,NC Charlotte,76,-6.5,-6.08,-6.34,-7.08,-5.62,0,-3.91,-8.62,,-4.2,-7.5,,-8.1,,-8.36,-5
02/01/2006,Indiana,72,Northwestern,63,12,11.29,13.65,11.13,16,0,10.33,13.84,,9.4,13,,9.3,,10.79,9
02/01/2006,West Virginia,71,Notre Dame,70,8,8.51,9.32,11.7,6.98,0,8.6,9.37,,6.7,9,,8.2,,10.28,8
02/01/2006,Fordham,63,Richmond,45,4.5,4.91,3.98,2.54,5.42,0,7.2,5.42,,4.1,5,,4.7,,3.09,5
02/01/2006,Syracuse,86,Rutgers,84,7.5,7.65,6.5,6.42,6.59,0,7.67,8.54,,5.7,8,,,,7.97,11
02/01/2006,Tulane,59,SMU,56,-2,-1.83,-1.81,1.07,-4.68,0,-0.72,-3.77,,-1.1,-1.5,,-2.6,,-0.1,-1
02/01/2006,Rhode Island,53,Saint Louis,58,3.5,2.14,1.93,2.74,1.17,0,2.53,2.84,,1.7,4,,3,,3.89,1
02/01/2006,Providence,74,Seton Hall,77,3,1.41,1.09,0.9,1.23,0,1.02,2.74,,-0.1,3,,0.1,,1.24,4
02/01/2006,Marquette,81,St. John's,61,5,6.44,8.53,9.55,7.68,0,7.67,5.6,,5.2,5,,7.4,,10.55,2
02/01/2006,Dayton,77,St. Joseph's PA,69,0,-0.98,-2.87,-3.91,-1.84,0,0.21,1.05,,-1.4,0,,0.25,,-8.09,-1
02/01/2006,Missouri,53,Texas,66,-11.5,-11.09,-12.73,-10.47,-15.71,0,-9.35,-13.22,,-8.4,-12,,-13.5,,-4.44,-7
02/01/2006,Oklahoma,71,Texas A&M,63,9,8.3,8.23,8.8,7.58,0,8.48,11.21,,5.9,10.5,,8.1,,11.75,8
02/01/2006,Western Michigan,57,Toledo,53,0,1.35,1.28,2.9,-0.37,0,1.4,1.64,,0.6,1.5,,1.9,,3.46,
02/01/2006,Arkansas St.,91,Troy St.,68,3,1.15,1.39,2.98,-0.19,0,-0.65,3.86,,0.4,3.5,,0.5,,4.3,
02/01/2006,TCU,60,UNLV,73,-5.5,-5.9,-6.5,-6.24,-7.01,0,-4.94,-7.29,,-5.2,-6,,-6.6,,-7.54,-4
02/01/2006,Houston,63,UTEP,57,5,3.48,5.23,5.26,5.2,0,3.99,3.34,,3,4.5,,0.6,,7.72,3
02/01/2006,Wyoming,63,Utah,71,3,3.34,4.29,4.45,4.14,0,3.63,0.85,,3.4,2,,3.9,,5.01,3
02/01/2006,Tennessee,69,Vanderbilt,62,6.5,8.81,10.27,10.98,9.7,0,9.73,8.68,,8.6,6.5,,8,,12.12,6
02/01/2006,North Carolina St.,66,Virginia,64,10.5,9.39,9.99,11.99,8.11,0,10.17,12.09,,8,10.5,,6.4,,7.63,9
02/02/2006,USC,77,Arizona,70,-3,-0.88,0.2,0.13,0.21,0,-0.9,-1.8,,-1,-3,,0.2,,-4.8,-3
02/02/2006,UCLA,69,Arizona St.,60,14.5,15.96,16.86,18.94,14.96,0,14.81,18,,11.4,15,,18.6,,20.38,15
02/02/2006,Eastern Washington,87,CS Sacramento,75,3,1.44,1.37,0.53,2.16,0,0.5,2.33,,0.6,2.5,,2.5,,0.87,
02/02/2006,Oregon St.,52,California,69,-3,0.07,-1.75,-0.28,-3.61,0,-0.73,1.54,,-1.1,-2,,2.7,,-2.33,2
02/02/2006,Detroit,84,Cleveland St.,73,7.5,6.07,6.61,7.07,6.15,0,5.26,8.55,,4.3,7,,5.1,,4.51,
02/02/2006,New Orleans,64,Denver,54,-2.5,-3.62,-3.45,-3.18,-3.72,0,-3.8,-3.1,,-3,-1.5,,-4.9,,-3.88,
02/02/2006,NC Wilmington,65,Drexel,58,7.5,8.16,8.96,8.78,9.25,0,7.24,8.16,,5.6,9,,9.9,,9.56,
02/02/2006,Jacksonville St.,66,Eastern Illinois,51,8,7.93,10.03,10.26,9.88,0,7.37,6.64,,5.9,8.5,,7.5,,11.18,
02/02/2006,Delaware,52,George Mason,57,-9,-10.21,-10.62,-10.51,-11.4,0,-10.64,-9.62,,-9,-8,,-10.1,,-11.81,
02/02/2006,Xavier,85,George Washington,89,3,2.91,3.78,-2.25,8.23,0,3.54,5.46,,1.1,3.5,,1.3,,3.67,3
02/02/2006,James Madison,53,Georgia St.,77,-3,-2.21,-0.45,0.47,-1.75,0,-1.63,-4.04,,-1.6,-3.5,,-4.7,,1.75,
02/02/2006,Hawaii,81,Idaho,61,20,18.83,20.35,21.42,19.43,0,18.77,21.98,,14.4,20,,19.8,,21.77,16
02/02/2006,Youngstown St.,63,Illinois-Chicago,70,2.5,1,-0.36,-3.63,2.78,0,1.87,2.26,,0,4.5,,2.7,,-6.33,
02/02/2006,CS Northridge,80,Long Beach St.,101,2.5,1.3,1.37,3.03,-0.26,0,0.11,3.24,,0.1,2.5,,1.6,,1.82,
02/02/2006,Weber St.,72,Montana,67,-6.5,-8.58,-9.75,-10.59,-8.95,0,-8.94,-7.19,,-7.7,-6,,-8.1,,-10.45,
02/02/2006,Idaho St.,87,Montana St.,98,1,1.04,2.48,1.55,3.37,0,2.46,-1.36,,1.7,1,,-1.5,,2.87,
02/02/2006,Austin Peay,68,Murray St.,69,-4,-3.17,-2.79,-1.15,-4.53,0,-2.74,-4.09,,-2.5,-4.5,,-4,,-0.7,
02/02/2006,Louisiana Tech,53,Nevada,65,1,0.57,0.62,1.5,-0.17,0,0.31,0.36,,0.3,0,,1.7,,2.17,0.25
02/02/2006,Maryland,62,North Carolina,77,3.5,3.45,4.28,4.49,4.05,0,4.37,2.6,,3.2,2.5,,,,5.25,2
02/02/2006,Louisiana-Lafayette,77,North Texas,58,4.5,1.96,0.93,-0.24,2.1,0,3.49,5.41,,1,5,,0.25,,1.35,
02/02/2006,Portland St.,63,Northern Arizona,65,-1,-0.59,-0.67,-2.52,1.04,0,1.27,0.36,,-0.3,0,,-3.4,,-0.5,
02/02/2006,Hofstra,65,Old Dominion,63,3,2.71,1.96,4.25,0.04,0,3.9,3.29,,2.6,2,,2.2,,1.14,
02/02/2006,Tennessee St.,54,Samford,64,-2,-2.5,-4.45,-5.49,-3.45,0,-2.17,1.01,,-4,-1,,-0.9,,-8.07,
02/02/2006,Loyola-Maryland,83,Siena,89,3.5,1.76,2.7,5.2,0.2,0,2.24,0.34,,2.1,3.5,,0.5,,5.4,
02/02/2006,Arkansas-Little Rock,58,South Alabama,65,0,-0.13,-0.77,-0.21,-1.35,0,-0.22,1.1,,-1.2,0,,1.1,,-0.28,
02/02/2006,Marist,74,St. Peter's,75,8.5,9.05,9.15,8.08,10.24,0,9.54,8.81,,7.8,8.5,,9.8,,6.15,
02/02/2006,Oregon,56,Stanford,57,1.5,1.3,1.3,1.18,1.32,0,1.62,2.56,,0.8,2,,1.6,,-1.51,0.25
02/02/2006,Tennessee-Martin,88,Tennessee Tech,78,-1,-2.08,-3.89,-6.39,-1.53,0,-1.61,-0.36,,-2.2,0,,-0.4,,-7.64,
02/02/2006,VA Commonwealth,81,Towson,75,14.5,15.28,14.57,13.45,16.06,0,15.11,19.75,,11.5,15.5,,15.8,,15.18,
02/02/2006,Pacific,64,UC Irvine,52,6.5,4.79,4.86,4.38,5.41,0,3.24,9.1,,3.3,5,,3.3,,3.51,
02/02/2006,New Mexico St.,93,Utah St.,86,-5.5,-6.21,-5.09,-4.96,-5.3,0,-6.29,-11.11,,-4.7,-6,,-6.1,,-7.35,-5
02/02/2006,Northeastern,84,William & Mary,69,11.5,12.23,11.89,12.47,11.67,0,11.43,14.7,,8.6,12.5,,14.5,,13.13,
02/02/2006,Butler,72,Wisconsin-Green Bay,66,13,12.2,12.02,7.79,16.85,0,12.19,14.77,,8.8,14,,12.8,,9.18,
02/02/2006,Wright St.,59,Wisconsin-Milwaukee,54,-5,-5.89,-6.92,-8.26,-5.78,0,-4.89,-6.33,,-5,-4.5,,-5.1,,-10.49,
02/02/2006,Appalachian St.,59,Wofford,60,4.5,3.84,5.83,8.03,3.71,0,3.83,4.48,,3,4,,0.25,,8.94,
02/03/2006,Pennsylvania,68,Brown,51,20,21.32,21.35,18.04,25.55,0,17.98,27.82,,14.8,20,,23.7,,15.25,
02/03/2006,Iona,95,Canisius,58,12.5,15.38,18.32,20.79,16.24,0,15.15,15.91,,12.5,11.5,,11.7,,19,
02/03/2006,Cornell,63,Dartmouth,47,9.5,9.95,10.34,12.1,9.46,0,10.29,11.16,,8.4,9,,8.3,,11.23,
02/03/2006,South Florida,66,DePaul,80,1,-1.13,-2.77,-7.41,1.5,0,-0.15,2.35,,-2,1.5,,0.8,,-5.6,-3
02/03/2006,Columbia,59,Harvard,69,-2,-2.9,-2.11,-1.23,-3.22,0,-3.97,-2.88,,-3.6,-2,,-2.5,,-4.11,
02/03/2006,Manhattan,51,Niagara,67,10,10.45,11.97,13.47,10.67,0,11.37,9.4,,8.6,10.5,,9.2,,16.4,
02/03/2006,Fairfield,77,Rider,69,2.5,1.36,1.79,2.7,0.85,0,1.2,2.51,,0.6,2.5,,0.3,,2.13,
02/03/2006,Princeton,66,Yale,49,0,-1.22,-2.11,-2.49,-1.72,0,-2.28,3.35,,-2.4,0,,-1.8,,-3.63,
02/04/2006,BYU,65,Air Force,59,1,-0.87,0.66,-0.26,1.8,0,-1.37,-1.74,,-0.7,,,-1.8,,0.99,-2
02/04/2006,Kent St.,63,Akron,57,5,2.94,2.67,0.73,4.43,0,3.11,4.75,,2,4,,2.6,,0.14,
02/04/2006,UCLA,84,Arizona,73,3.5,4.95,5.18,7.66,2.63,0,4.85,5.11,,3.4,4,,9,,4.9,2
02/04/2006,USC,65,Arizona St.,68,8,10.91,12.22,12.73,11.83,0,9.64,12.79,,7.6,8,,11.8,,11.08,10
02/04/2006,South Alabama,78,Arkansas St.,69,10.5,9.26,11.52,12.11,10.94,0,9.06,8.23,,7.2,9,,8,,12.58,
02/04/2006,Troy St.,66,Arkansas-Little Rock,73,5,4.11,2.85,1.54,4.16,0,6.46,3.7,,3.7,6,,5.1,,0.91,
02/04/2006,Mississippi St.,71,Auburn,53,3.5,2.74,1.14,3.61,-1.29,0,2.05,4.79,,1.8,3,,1.2,,2.26,7
02/04/2006,Nebraska,60,Baylor,45,11,11.74,12.34,13.51,12.23,0,11.55,9.96,,10.1,11,,12.8,,9.3,12
02/04/2006,Virginia Tech,73,Boston College,74,-3.5,-1.78,-2.97,-4.22,-1.53,0,-0.97,-1.52,,-1.6,-4,,-2.6,,-3.9,0.25
02/04/2006,SW Missouri St.,70,Bradley,62,6,4.79,5.03,4.64,5.75,0,4.19,6.72,,3.7,6.5,,5.5,,5.81,3
02/04/2006,Princeton,52,Brown,37,7,6.72,6.05,5.48,6.8,0,5.59,10.34,,4,7.5,,8.1,,4.03,
02/04/2006,Portland St.,65,CS Sacramento,68,1,-0.47,-1.32,-2.36,-0.45,0,-1.64,2.74,,-1.4,2,,0.3,,-2.7,
02/04/2006,Cal St. Fullerton,73,Cal Riverside,78,13.5,12.75,15.32,14.1,16.52,0,11.04,15.23,,10.1,14,,9.5,,11.7,
02/04/2006,Oregon,60,California,62,-2,-0.74,-2.62,-3.26,-2.14,0,-1.58,2.4,,-2.3,-1.5,,-0.3,,-4.98,2
02/04/2006,Toledo,78,Central Michigan,62,15,13.48,13.72,12.73,14.73,0,12.87,17.42,,9.7,15,,13.4,,11.67,
02/04/2006,West Virginia,66,Cincinnati,57,6,6.25,4.13,7.32,1.43,0,6.85,7.65,,4.6,7,,9.9,,3.98,6
02/04/2006,Elon,73,Citadel,62,14.5,18.35,18.77,18.77,20.58,0,18.41,,,15.4,14,,18.6,,19.26,
02/04/2006,North Carolina,76,Clemson,61,8,8.91,8.41,7.81,9.2,0,8.88,13.09,,5.9,9,,10.5,,7.83,7
02/04/2006,Loyola-Chicago,81,Cleveland St.,75,8.5,9.13,10.37,10.19,10.58,0,9.02,10.69,,7.1,8,,7.2,,8.91,
02/04/2006,Indiana,80,Connecticut,88,-2,-4.55,-3.75,-5.14,-2.79,0,-3.2,-4.92,,-2.3,-3.5,,-8.5,,0.31,-5
02/04/2006,Drake,67,Creighton,72,-2.5,-3.82,-4.46,-4.64,-4.28,0,-3.49,-5.04,,-2.8,-4,,-4.5,,-5.43,-2
02/04/2006,Columbia,68,Dartmouth,78,6.5,7.52,9.12,13.1,5.87,0,7.64,6.71,,6.4,6,,5.4,,10.46,
02/04/2006,NC Charlotte,62,Dayton,49,4.5,4.22,5.42,7.63,3.03,0,4.16,3.55,,3,6,,5.2,,9.93,3
02/04/2006,Louisiana-Lafayette,49,Denver,38,6,2.25,1.34,1.5,1.18,0,2.85,4.76,,1.1,5,,2.1,,2.21,
02/04/2006,Illinois-Chicago,63,Detroit,57,3,4.29,5.45,6.16,4.77,0,5.42,2.92,,3.8,3,,2.7,,8.49,
02/04/2006,Towson,84,Drexel,80,-5.5,-5.14,-4.46,-2,-7.1,0,-4.71,-7.41,,-4.4,-5.5,,-5.2,,-2.52,
02/04/2006,Samford,58,Eastern Illinois,55,,16.39,18.76,18.33,19.35,0,16.87,16.06,,14.2,,,13.5,,21.74,
02/04/2006,Tennessee Tech,78,Eastern Kentucky,58,6,5.6,6.83,7.98,5.78,0,5.57,4.58,,4.2,6.5,,5.5,,7.17,
02/04/2006,Ball St.,43,Eastern Michigan,56,12,12,10.99,11.3,10.71,0,13.03,14.48,,9.1,11.5,,13.4,,11.85,
02/04/2006,Duke,97,Florida St.,96,15,15.95,17.45,19.81,15.05,0,15.19,17.53,,11.7,16.5,,16.4,,21.63,16
02/04/2006,Duquesne,81,Fordham,90,-7,-7.07,-8.02,-8.67,-7.4,0,-8.75,-6.45,,-7.8,-7,,-7.4,,-5.24,-3
02/04/2006,Boise St.,66,Fresno St.,63,2.5,2.55,2.75,0.68,4.85,0,4.44,2.38,,1.7,3,,2.8,,1.18,1
02/04/2006,NC Greensboro,65,Furman,59,-1,-1.39,-1.03,-0.49,-1.78,0,0.02,-1.21,,-1.2,0,,-3.7,,-1.16,
02/04/2006,Vanderbilt,73,Georgia,74,9,7.61,6.63,5.39,7.81,0,6.77,11.07,,4.5,9,,8.7,,6.78,9
02/04/2006,Chattanooga,71,Georgia Southern,93,1,0.66,1.03,0.87,1.09,0,-0.71,0.89,,-0.3,1.5,,2.1,,1.91,
02/04/2006,William & Mary,90,Georgia St.,73,5.5,3.87,4.09,2.2,5.83,0,4.33,4.18,,2.7,4.5,,4,,3.72,
02/04/2006,Cornell,79,Harvard,77,-2,-0.32,-1.24,-2.92,0.35,0,-0.61,1.57,,-1.3,0,,1,,-3.26,
02/04/2006,Delaware,62,Hofstra,77,-3.5,-5.2,-7.36,-11.27,-4.01,0,-4.59,-2.82,,-5.6,-3,,-2.9,,-9.28,
02/04/2006,East Carolina,60,Houston,64,-4,-5.63,-8.58,-9.96,-7.3,0,-5.17,-4.18,,-6.3,-3,,-3.5,,-11.81,-3
02/04/2006,Evansville,54,Illinois St.,47,2,0.96,0.3,-0.11,0.69,0,1.52,1.63,,0.9,3,,1.1,,0.55,1
02/04/2006,Northern Iowa,83,Indiana St.,56,15,17.32,16.45,17.05,16.28,0,18.87,20.25,,14.2,13.5,,16.6,,18.08,18
02/04/2006,Murray St.,78,Jacksonville St.,72,13,12.54,12.26,11.75,12.89,0,12.84,15.66,,9.5,13,,12.6,,12.44,
02/04/2006,Old Dominion,87,James Madison,69,24,23.1,23.25,21.74,25.17,0,21.85,28.04,,17.9,23,,23.9,,23.2,
02/04/2006,Florida,95,Kentucky,80,8,10.46,10.17,10.19,10.16,0,12.94,10.41,,8.9,6.5,,10.6,,6.09,10
02/04/2006,Alabama,67,LSU,62,-3.5,-4.08,-2.97,-1.89,-4.7,0,-6.35,-3.21,,-5.3,-3,,-6.1,,-0.43,-1
02/04/2006,Pacific,87,Long Beach St.,78,9.5,9.46,10.7,10.35,11.29,0,7.58,13.14,,6.7,10,,7.7,,10.81,
02/04/2006,San Francisco,63,Loyola Marymount,74,4.5,2.72,3.5,3.92,3.1,0,1.42,4.08,,0.8,4.5,,3,,3.35,
02/04/2006,Villanova,72,Marquette,67,12.5,12.04,12.08,11.33,12.77,0,11.11,15.38,,8.7,12.5,,10,,10.7,15
02/04/2006,Tulane,61,Marshall,36,2,2.31,2.32,2.14,2.51,0,2.93,3.81,,1.7,2,,2.1,,1.29,1
02/04/2006,Rice,79,Memphis,84,-15.5,-17.13,-18.92,-19.49,-18.64,0,-18.92,-17.74,,-16.7,-15.5,,-18.4,,-18.32,-10
02/04/2006,Georgia Tech,53,Miami-Florida,70,2,-0.13,0.89,-1.82,3.75,0,-0.51,-1.01,,-1.2,1,,-2.1,,-2.04,2
02/04/2006,Buffalo,74,Miami-Ohio,81,2.5,1.35,2.17,4.1,0.36,0,0.82,1.92,,1.1,1,,-0.2,,3.95,
02/04/2006,Iowa,94,Michigan,66,4,3.17,3.23,3.95,2.83,0,2.42,4.46,,1.8,4.5,,2.7,,5.5,4
02/04/2006,Northwestern,66,Michigan St.,77,-7,-6.3,-5.36,-5.88,-5.3,0,-4.49,-8.45,,-5.2,-7.5,,-9.8,,-6.16,-5
02/04/2006,Florida International,64,Middle Tenn St.,66,-2,-2.8,-4.09,-4.34,-3.85,0,-3.58,-1.53,,-3.1,-2,,-0.4,,-5.85,
02/04/2006,Ohio St.,67,Minnesota,53,6,13.13,13.7,14.34,13,0,13.14,15.42,,10.3,,,13.7,,13.09,12
02/04/2006,Tennessee,86,Mississippi,72,,14.43,15.04,14.87,15.41,0,14.53,17.11,,11.5,,,13.6,,18.48,14
02/04/2006,Texas Tech,73,Missouri,55,5,3.43,2.95,2.2,3.69,0,2.32,5.53,,1.2,6.5,,5.1,,0.8,4
02/04/2006,Idaho St.,95,Montana,70,-5.5,-5.8,-5.99,-6.81,-5.22,0,-5.37,-6.61,,-4.9,-5,,-5.9,,-6.84,
02/04/2006,Weber St.,67,Montana St.,56,-1,-0.47,-0.07,-0.56,0.4,0,-1.22,-0.08,,-0.9,0,,,,0.17,
02/04/2006,George Mason,69,NC Wilmington,62,6.5,6.12,5.03,4.3,5.97,0,7.94,7.38,,4.7,7,,6.4,,4.68,
02/04/2006,New Mexico St.,81,Nevada,90,-3.5,-4.31,-4.46,-5.38,-3.55,0,-4.16,-3.89,,-3.6,-4,,-3.6,,-5.96,-6
02/04/2006,New Orleans,75,North Texas,74,2,0.4,-0.53,-1.08,0.02,0,0.93,3.22,,-0.4,1,,-0.3,,-0.52,
02/04/2006,Eastern Washington,73,Northern Arizona,61,3,2.74,2.42,0.67,4.18,0,4.49,2.51,,2.5,3,,2.1,,3.51,
02/04/2006,Louisville,89,Notre Dame,86,2,4.74,4.36,6.93,1.59,0,4.81,6.78,,3.1,5.5,,4,,6.71,6
02/04/2006,Bowling Green,90,Ohio,93,-2.5,-1.52,-4.18,-4.6,-3.78,0,0.09,-1.73,,-1.3,-1,,2.2,,-4.14,
02/04/2006,Kansas St.,61,Oklahoma St.,63,3,4.2,4.24,3.84,4.89,0,4.33,5.24,,2.5,3.5,,4.6,,5.43,4
02/04/2006,Illinois,65,Penn St.,66,19,19.51,19.19,20.94,18.24,0,18.06,23.95,,14.3,19.5,,19.1,,18.6,22
02/04/2006,San Diego,84,Pepperdine,71,10.5,10.73,10.48,8.8,12.54,0,11.84,11.87,,9.5,10.5,,9.8,,8.35,
02/04/2006,Massachusetts,63,Rhode Island,61,7.5,7.22,6.26,4.4,8.13,0,9.54,8.24,,6.2,7.5,,6,,3.75,8
02/04/2006,Colorado St.,81,San Diego St.,85,-2.5,-0.95,1.51,1.82,1,0,-0.22,-2.07,,-0.3,-2,,-5.9,,1.73,-1
02/04/2006,Hawaii,83,San Jose St.,68,13.5,13,12.93,14.5,11.48,0,12.15,15.04,,9.1,14,,11.7,,15.09,17
02/04/2006,Gonzaga,85,Santa Clara,71,18.5,20.37,20.14,22.75,18.33,0,20.69,22.72,,16.3,20.5,,21.4,,22,
02/04/2006,St. Peter's,81,Siena,63,3.5,3.25,2.82,4.88,0.77,0,2.73,5.21,,1.3,3.5,,4.6,,7.33,
02/04/2006,Arkansas,73,South Carolina,59,-1,6.58,6.23,6.01,6.62,0,6.18,6.86,,4.1,,,7.3,,4.41,9
