date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,neutral,linepom,linemoore,linemass,linepugh,lineopen,linedok,linedunk,linefox,linerpi,linepig
12/30/2011,James Madison,71,Stetson,69,7.5,8.51,6.47,8.8,5.36,0,,16.59,,,7,2.34,,12,,6
12/30/2011,Delaware,63,Temple,66,-7.5,-6.75,-6.81,-6.87,-6.87,0,-4,-9.47,,-8.74,-5,-7.53,,-7,,-3.5
12/30/2011,Virginia,57,Towson,50,30.5,36.4,35.96,44.01,34.96,0,39,37.77,,34.93,30,33.04,,34,,33.5
12/30/2011,Santa Clara,62,Wagner,64,-1.5,-2.44,-4.93,0.53,-7.71,0,,2.89,,,-2,-6.88,,-1,,-2.5
12/30/2011,Seton Hall,67,West Virginia,48,1,1.74,1.82,6.63,0.2,0,5,1,,-0.93,1,0.05,,0.01,,2
12/30/2011,IUPUI,75,Western Illinois,68,5,4.14,-0.62,-0.63,-0.62,0,-3,12.6,,0.13,5.5,7.64,,10,,7
12/30/2011,Duke,110,Western Michigan,70,21,21.66,21.56,23.68,21.17,0,28,18.81,,21.68,22.5,20.42,,20,,19.5
12/31/2011,Arizona,68,Arizona St.,51,11,14.18,13.39,13.59,13.34,0,9,16.03,13,12.07,11,12.57,,20,,18
12/31/2011,Louisiana-Monroe,63,Arkansas St.,65,-3.5,-5.84,-4.87,-8.44,-3.07,0,-6,-7.01,-9,-5.34,-5,-3.23,,-6,,-4.5
12/31/2011,Denver,59,Arkansas-Little Rock,66,14.5,16.37,18.28,21.17,17.02,0,19,13.93,18,18.17,15,16.51,,9,,14.5
12/31/2011,Morehead St.,68,Austin Peay,64,2,2.85,2.15,4.82,0.79,0,6,2.78,2,1.17,1,0.28,,5,,
12/31/2011,Indiana St.,77,Bradley,66,10.5,13.02,12.51,13.85,12,0,24,11.1,10,10.07,9.5,11.64,,10,,14.5
12/31/2011,Weber St.,74,CS Sacramento,63,14.5,16.25,15.88,19.53,14.08,0,19,17.72,14,13.38,15,14.5,,17,,17
12/31/2011,Wichita St.,61,Creighton,68,7.5,7.43,5.39,2.62,7.87,0,9,8.71,7,2.32,6.5,7.87,,11,,10.5
12/31/2011,Loyola-Chicago,54,Detroit,65,-5,-1.75,2.17,5.71,0.23,0,-3,-7.1,-1,-1.56,-4,-4.31,,-3,,
12/31/2011,SW Missouri St.,72,Drake,61,9,9.59,11.76,7.57,14.16,0,3,6.38,11,8.45,9.5,10.28,,13,,12.5
12/31/2011,Louisiana-Lafayette,67,Florida Atlantic,55,2.5,4.12,3.58,6.31,2.12,0,8,2.8,3,1.14,2,2.22,,7,,4.5
12/31/2011,Western Kentucky,63,Florida International,81,6.5,6.1,5.38,7.42,4.26,0,8,4.34,6,6.93,6.5,5.84,,6,,
12/31/2011,Xavier,65,Gonzaga,72,3,-0.97,-0.27,0.95,-1.02,0,-6,-0.74,-1,-1.87,,0.96,,1,,
12/31/2011,Boise St.,76,Idaho,73,4.5,3.88,6.44,9.62,4.46,0,,8.76,-4,-1.27,3.5,7.5,,6,,0.01
12/31/2011,Purdue,75,Illinois,60,6.5,5.98,4.47,-0.91,7.09,0,7,9.55,3,4.64,6.5,7.48,,8,,8
12/31/2011,Wisconsin,65,Iowa,72,18.5,21.48,21.89,20.53,25.67,0,19,18.22,26,22.39,19,18.51,,22,,21
12/31/2011,SMU,73,Louisiana Tech,65,8.5,8.38,6.16,4.86,6.91,0,10,8.8,8,6.94,9,8.87,,11,,10
12/31/2011,Kentucky,69,Louisville,62,10,9.51,8.29,5.32,9.75,0,11,8.73,10,4.47,12.5,10.31,,12,,14
12/31/2011,San Francisco,76,Loyola Marymount,77,5.5,6.43,5.51,6.74,4.84,0,8,7.49,5,3.19,6.5,6.09,,8,,8.5
12/31/2011,Nebraska,55,Michigan St.,68,-8,-8.84,-8.95,-6.33,-10.36,0,-6,-10,-10,-11.62,-6,-6.41,,-10,,
12/31/2011,Memphis,67,NC Charlotte,58,11,13.69,12.52,11.49,13.13,0,15,15.64,12,13.26,12,14.21,,14,,14.5
12/31/2011,Northern Colorado,80,Northern Arizona,64,7,8.52,11.99,6.93,15.36,0,5,6.45,7,15.73,6,6.71,,5,,8.5
12/31/2011,Indiana,74,Ohio St.,70,-4.5,0.11,1.86,3.69,0.23,0,4,-1.57,-2,0.87,-4,-2.76,,-2,,0.5
12/31/2011,Washington,76,Oregon,60,9,5.6,4.26,-0.94,7.32,0,4,6.78,6,7.15,8,8.63,,6,,5.5
12/31/2011,Washington St.,81,Oregon St.,76,-1,2.58,1.96,4.12,-0.01,0,5,10.79,3,-5.34,,1.16,,3,,1.5
12/31/2011,Georgetown,49,Providence,40,13.5,17.2,19.88,20.05,20.19,0,12,15.69,18,18.81,14,13.1,,17,,20
12/31/2011,Texas,73,Rice,59,13,14.69,12.33,7.87,16.23,0,13,15.52,14,15.16,14.5,14.93,,18,,17.5
12/31/2011,New Mexico,64,Saint Louis,60,5.5,4.44,3.75,4.56,2.66,0,5,2.91,4,-2.05,5.5,6.86,,9,,7
12/31/2011,Maryland,75,Samford,63,14,15.74,14.06,21.36,10.37,0,16,20.94,13,11.28,14,15.72,,17,,16
12/31/2011,BYU,88,San Diego,52,23,24.66,22.46,19.46,24.81,0,21,28.3,26,27.13,24.5,24.72,,26,,24.5
12/31/2011,Middle Tenn St.,68,South Alabama,52,13,13.1,10.14,6.1,12.12,0,14,19.39,12,12.11,11.5,14.16,,14,,14
12/31/2011,Connecticut,83,St. John's,69,14,17.72,17.58,18.58,17.05,0,25,19.27,16,21.42,14,13.2,,13,,16
12/31/2011,Harvard,74,St. Joseph's PA,7,7,6.26,6.17,8.42,5.01,0,3,5.75,7,3.26,6,7.42,,8,,8.5
12/31/2011,Pepperdine,45,St. Mary's,-13,-13,-12.03,-11.86,-11.49,-12.07,0,,-13,-13,-16.46,-13.5,-12.75,,-9,,-8.5
12/31/2011,Eastern Kentucky,73,Tennessee St.,68,1.5,2.45,2.69,2.27,2.91,0,2,-1.69,3,1.03,1.5,2.5,,7,,3
12/31/2011,Tennessee-Martin,62,Tennessee Tech,85,-7,-3.46,-2.06,-2.21,-2,0,-1,-6.53,-3,-5.3,-7.5,-6.1,,-4,,-1
12/31/2011,North Texas,87,Troy St.,65,6,4.7,2.71,0.76,3.8,0,4,6.4,4,5.18,3,4.18,,6,,8
12/31/2011,TCU,66,Tulsa,74,-2,0.48,1.91,8.83,-1.73,0,4,-2.7,-2,-2.82,,0.21,,-1,,1.5
12/31/2011,California,85,UCLA,69,6,10.1,13.5,16.22,11.79,0,7,7.56,12,12.85,6,8.52,,6,,9
12/31/2011,Hawaii,69,UNLV,74,-11.5,-14.08,-16.09,-15.37,-16.53,0,-9,-13.94,-14,-19.57,-11.5,-13.25,,-11,,
12/31/2011,Stanford,51,USC,43,7.5,11.28,12.16,11.46,12.99,0,16,9.64,10,14.02,9,8.92,,8,,10.5
12/31/2011,Colorado,73,Utah,33,16,19.48,17.8,17.69,18.79,0,21,19.49,20,20.12,16.5,18.26,,22,,18
12/31/2011,Mississippi St.,66,Utah St.,64,12.5,11.23,10.46,12.16,9.48,0,19,8.3,11,11.01,10,11.15,,7,,12
12/31/2011,Oklahoma St.,61,Virginia Tech,67,2.5,-1.86,0.05,-0.61,0.46,0,-11,-2.78,-2,-0.54,1,1.21,,-3,,1.5
12/31/2011,North Carolina St.,82,Western Carolina,55,14,13.97,13.16,11.2,14.29,0,19,14.44,12,20.25,12.5,14.59,,9,,11
12/31/2011,Valparaiso,90,Wisconsin-Green Bay,87,6,4.58,3.53,2.59,4.04,0,3,6.03,4,2.77,5.5,5.81,,8,,5
12/31/2011,Butler,54,Wisconsin-Milwaukee,50,4,2.15,-1.81,-2.99,-1.25,0,3,5.25,3,-0.46,3,2.3,,6,,4.5
12/31/2011,Illinois-Chicago,70,Wright St.,74,-1,-0.23,1.26,0.7,1.52,0,1,-2,1,-0.73,1,-2.09,,-1,,-0.5
12/31/2011,Florida,90,Yale,70,20,20.45,14.61,9.49,20,0,25,23.38,19,25.49,21,19.67,,22,,20
12/31/2011,Cleveland St.,67,Youngstown St.,73,12.5,14.74,14.7,16.67,14.02,0,15,16.08,14,13.62,13.5,12.74,,16,,14.5
01/01/2012,Marshall,51,Akron,67,9,8.26,10.73,13.78,9.38,0,10,8.63,0.01,9.27,9,8.8,,7,,7.5
01/01/2012,Fairfield,72,Canisius,54,16.5,15.17,16.85,15.37,17.53,0,17,19.12,0.01,18.24,17.5,15.23,,15,,19
01/01/2012,Pittsburgh,63,Cincinnati,66,6,3.65,3.94,4.78,3.52,0,7,3.41,0.01,5,,4.62,,2,,2.5
01/01/2012,Northern Iowa,65,Evansville,76,14.5,12.99,18.22,17.69,18.48,0,13,12.68,0.01,17.46,13.5,12.12,,13,,12.5
01/01/2012,Southern Illinois,86,Illinois St.,71,-4,-7,-11.1,-12.19,-11.02,0,-10,-5.63,0.01,-8.01,-1,-3.18,,-6,,
01/01/2012,Michigan,61,Minnesota,56,6.5,5.83,4.17,5.44,3.85,0,11,7.54,0.01,2.63,6,6,,7,,9
01/01/2012,North Carolina,102,Monmouth,65,39,35.77,37.27,31.63,41.22,0,42,44.61,0.01,42.36,41,39.63,,42,,38.5
01/01/2012,Northwestern,68,Penn St.,56,8,10.25,12.96,17.72,12.09,0,13,9.73,0.01,13.25,7.5,7.98,,7,,11.5
01/01/2012,Duke,85,Pennsylvania,55,21.5,21.23,22.04,26.1,20.8,0,25,25.47,0.01,20.58,22,22.14,,28,,23
01/01/2012,South Florida,67,Rutgers,65,4,3.03,3.46,4.99,2.81,0,1,3.27,0.01,2.82,3,3.35,,4,,5
01/01/2012,DePaul,68,Syracuse,87,-14,-13.54,-14.59,-14.08,-14.84,0,-11,-20.06,0.01,-16.15,-13,-13.18,,-19,,
01/01/2012,Marquette,81,Villanova,77,10,10.37,12.72,13.4,12.58,0,15,10.73,0.01,12.97,11,11.14,,8,,9.5
01/02/2012,Fresno St.,72,Boise St.,59,-2,-2.08,-0.63,-0.91,-0.49,0,-11,-0.94,1,-2.9,,-2.44,,-2,,1
01/02/2012,Cal Riverside,52,CS Northridge,63,5.5,8.12,8.48,10.3,7.17,0,6,11.56,8,9.24,4,6.34,,4,,10.5
01/02/2012,Tennessee,76,Chattanooga,63,13,10.36,9.04,8.45,9.87,0,7,12.23,11,11.41,15.5,14.74,,9,,9.5
01/02/2012,NC Wilmington,80,Delaware,75,2.5,3.85,4.97,7.67,3.43,0,1,1.5,5,2.27,2,2.29,,5,,6.5
01/02/2012,Georgia St.,58,Drexel,44,4,5.35,4.17,0.2,6.9,0,10,4.16,5,5.87,4,3.99,,6,,6
01/02/2012,Northern Colorado,55,Idaho St.,57,9.5,11.69,12.56,12.26,12.77,0,11,14.24,10,12.98,8.5,7.92,,11,,13
01/02/2012,SE Missouri St.,74,Jacksonville St.,56,4,4.48,2.84,6.74,0.56,0,5,6.72,4,1.37,2,2.93,,5,,8
