date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,neutral,linemoore,lineopen,linedok,linedunk,linefox,linerpi,lineash
02/22/2010,Samford,77,Georgia Southern,83,9.5,6.92,2.11,2.58,1.66,0,1.63,8,9.71,12.39,9,,
02/22/2010,Kansas,81,Oklahoma,68,21.5,22.34,22.24,23.72,21.14,0,22.95,21.5,20.74,22.85,23,,
02/22/2010,Norfolk St.,82,South Carolina St.,62,1,0.88,-0.98,-1.81,-0.12,0,4.48,1,0.92,-2.18,4,,
02/22/2010,Connecticut,73,West Virginia,62,-2.5,-1.59,-3.53,-4.19,-2.78,0,-1.08,0,-1.4,0.33,-1,,
02/23/2010,Southern Illinois,78,Creighton,83,4.5,4.06,4.01,3.36,4.68,0,4.85,6,4.66,3.38,4,,
02/23/2010,Louisville,60,Georgetown,70,4,1.86,1.16,0.05,2.38,0,4.04,2,2.69,-3.11,4,,
02/23/2010,Northeastern,62,Hofstra,73,11,9.74,9.57,9.01,10.17,0,9.37,12,9.9,13.25,8,,
02/23/2010,Michigan,44,Illinois,51,2.5,-0.18,-0.58,-1.74,0.8,0,1.65,1.5,1.71,-2.16,0.01,,
02/23/2010,Texas Tech,64,Kansas St.,83,-5.5,-5.56,-4.93,-3.71,-6.03,0,-5.33,-4,-5.71,-6.17,-6,,
02/23/2010,Colorado St.,66,New Mexico,72,-7.5,-8.12,-7.94,-8.89,-7.62,0,-9.65,-10.5,-6.11,-10.54,-9,,
02/23/2010,Evansville,55,Northern Iowa,54,-9.5,-13.52,-15.21,-18.74,-12.34,0,-14.21,-9,-11.48,-12.87,-12,,
02/23/2010,Georgia Southern,62,Old Dominion,75,-9.5,-9.58,-10.7,-10.68,-10.85,0,-8.9,-9,-8.64,-6.52,-10,,
02/23/2010,Georgia Southern,62,Old Dominion,75,-9.5,-11.51,-10.7,-10.68,-10.85,0,-8.9,-9,-8.64,-6.52,-15,,
02/23/2010,Seton Hall,76,Rutgers,70,12,13.01,11.94,10.31,13.46,0,13.5,10,13.08,12.21,14,,
02/23/2010,Providence,85,Syracuse,99,-8.5,-9.46,-10.54,-12.88,-8.49,0,-10.11,-8.5,-8.09,-9.17,-8,,
02/23/2010,Florida,75,Tennessee,62,2.5,0.73,0.85,1.5,0.23,0,1.8,3,1.26,1.34,1,,
02/23/2010,Miami-Florida,74,Virginia,62,5.5,5.74,5.78,5.88,5.69,0,4.61,6,5.02,5.45,5,,
02/24/2010,Mississippi St.,74,Alabama,66,7,7.05,7.37,7.44,7.37,0,6.39,8.5,7.48,6.65,5,,
02/24/2010,LSU,65,Arkansas,54,-1.5,-1.19,-2.22,-2.28,-2.19,0,-3.36,-3,-1.56,1.05,-4,,
02/24/2010,Mississippi,85,Auburn,75,9,10.28,11.35,11.36,11.52,0,9.17,8,10.34,8.58,7,,
02/24/2010,Akron,77,Buffalo,67,6,6.99,6.67,6.1,7.21,0,6.64,7,7.05,11.44,6,,
02/24/2010,UC Santa Barbara,74,CS Northridge,69,8,10.23,10.46,12.37,8.67,0,9.8,8,8.66,11.64,11,,
02/24/2010,Cal Poly SLO,68,Cal St. Fullerton,70,-1.5,0.47,0.24,0.38,0.02,0,0.41,-3,0.4,-0.4,3,,
02/24/2010,Northern Illinois,67,Central Michigan,65,-1,-0.94,-0.69,-1.1,-0.28,0,-0.74,1,0.47,-3.91,-1,,
02/24/2010,Maryland,88,Clemson,79,4.5,5.23,4.38,4.12,4.89,0,5.99,6,5.55,8.57,6,,
02/24/2010,Missouri,92,Colorado,63,15,15.08,13.9,13.87,14.24,0,16.51,12,14.14,14.83,16,,
02/24/2010,Temple,49,Dayton,41,4,5.52,6.8,9.61,4.67,0,3.5,4.5,3.87,4.46,5,,
02/24/2010,Cincinnati,74,DePaul,69,13.5,14.15,14.41,15.24,13.57,0,13.52,13.5,13.16,16.58,12,,
02/24/2010,SW Missouri St.,75,Drake,59,9,9.22,9.94,9.03,10.85,0,7.22,7,8.49,4.93,7,,
02/24/2010,Ball St.,67,Eastern Michigan,72,-1,1.82,4.31,6.93,1.62,0,3.21,2,2.36,-0.85,2,,
02/24/2010,North Carolina,67,Florida St.,77,-2.5,-0.9,-1,-1.17,-0.83,0,-0.85,2,0.69,-3.61,-2,,
02/24/2010,Delaware,59,George Mason,61,-3,-4.05,-4.32,-5.44,-3.22,0,-3.34,-5,-1.82,-5.54,-5,,
02/24/2010,New Mexico St.,74,Idaho,57,5,5.58,6.53,10.91,2.61,0,6.37,6.5,3.7,7.49,8,,
02/24/2010,Illinois St.,75,Indiana St.,58,10,7.9,6.8,5.98,7.57,0,8.65,9,7.39,9.69,8,,
02/24/2010,VA Commonwealth,76,James Madison,62,16,17.5,17.35,16.07,18.76,0,20.9,18,17.07,14.17,19,,
02/24/2010,Bowling Green,69,Kent St.,75,-4,-4.2,-4.31,-2.74,-5.96,0,-3.52,-4.5,-4,-1.68,-4,,
02/24/2010,George Washington,81,La Salle,72,6.5,6.9,7.02,6.59,7.46,0,7.58,6,7.02,3.67,9,,
02/24/2010,St. John's,61,Marquette,63,-1.5,-1.91,-0.37,2.1,-2.94,0,-0.88,-4,-2.34,-3.78,-2,,
02/24/2010,Rice,54,Marshall,77,-9,-11.51,-11.27,-12.84,-9.95,0,-10.34,-10.5,-9.43,-13.51,-15,,
02/24/2010,Houston,92,Memphis,75,-2.5,-1.83,-2.77,-3.6,-1.97,0,-0.99,-2,-0.82,-2.94,0.01,,
02/24/2010,Ohio,70,Miami-Ohio,68,4.5,5.61,4.86,3.58,6.19,0,6.92,3,6.23,1.38,8,,
02/24/2010,Davidson,60,NC Greensboro,56,13.5,10.79,10.97,11.96,10,0,11.24,12,10.67,11.67,8,,
02/24/2010,Drexel,69,NC Wilmington,75,13,9.72,10.11,11.47,8.78,0,13.53,14,10.41,10.38,13,,
02/24/2010,Iowa St.,78,Nebraska,74,4.5,5.22,5.27,5.15,5.41,0,6.66,2,5.26,2.56,7,,
02/24/2010,Penn St.,67,Ohio St.,75,-7.5,-8.27,-9.82,-11.36,-8.59,0,-6.07,-8.5,-6.85,-11.55,-7,,
02/24/2010,Texas,69,Oklahoma St.,59,9,9.83,8.86,6.79,11.36,0,8.82,9,9.51,10.85,8,,
02/24/2010,Notre Dame,68,Pittsburgh,53,-1,-1.97,-2.35,-4.41,-0.71,0,-2.5,-2,0.66,-3.83,-3,,
02/24/2010,Minnesota,58,Purdue,59,-2.5,-2.06,-4.35,-7.51,0.25,0,-1.31,-4,-0.59,-6.23,-1,,
02/24/2010,East Carolina,54,SMU,59,-5,-2.47,-1.08,1.36,-3.53,0,-5.07,-4.5,-3.24,-2.83,-7,,
02/24/2010,BYU,82,San Diego St.,68,8,9.82,10.05,9.79,10.37,0,10.67,9,10.36,5.04,11,,
02/24/2010,Villanova,74,South Florida,49,13,12.22,12.78,14.49,11.73,0,15.19,12.5,12.77,6.86,15,,
02/24/2010,Fordham,68,St. Bonaventure,73,-10,-9.04,-9.2,-8.96,-9.45,0,-9.88,-11.5,-8.7,-4.8,-9,,
02/24/2010,NC Charlotte,95,St. Joseph's PA,58,9.5,11.23,13.12,16.08,10.95,0,9.53,8,10.68,8.87,11,,
02/24/2010,UNLV,78,TCU,62,15,15.91,16.65,16.77,16.54,0,16.93,13.5,16.68,12.96,16,,
02/24/2010,Baylor,70,Texas A&M,66,6.5,5.46,5.13,4.24,5.89,0,5.91,7.5,7.56,6.1,5,,
02/24/2010,William & Mary,77,Towson,83,14.5,17.09,18.85,20.98,17.27,0,16.07,14.5,15.56,13.75,17,,
02/24/2010,Central Florida,49,UAB,53,-4,-5.5,-6.8,-7.3,-6.39,0,-3.76,-4,-4.33,-4.73,-4,,
02/24/2010,Southern Miss,56,UTEP,59,-4,-5.32,-4.85,-5.43,-4.25,0,-6.28,-4,-3.39,-6.86,-7,,
02/24/2010,Air Force,43,Utah,54,-5.5,-4.87,-4.5,-3.34,-5.71,0,-8.84,-7,-4.53,-2.64,-5,,
02/24/2010,Boston College,80,Virginia Tech,60,1,-1.34,-2.75,-5.01,-0.55,0,-0.81,1,-0.24,-3.27,-1,,
02/24/2010,Toledo,41,Western Michigan,61,-9,-9.18,-11.41,-11.74,-11.08,0,-7.26,-9,-8.83,-4.85,-8,,
02/24/2010,Bradley,75,Wichita St.,73,-3,-0.02,-1.59,-2.06,-1.19,0,3.88,-2,0.02,2.21,2,,
02/24/2010,Saint Louis,71,Xavier,73,-4.5,-5.85,-4.96,-2.89,-6.87,0,-7.76,-4,-5.78,-1.66,-9,,
02/25/2010,California,95,Arizona,71,11.5,10.55,9.89,8.88,11.52,0,10.37,12,10.89,6.66,11,,
02/25/2010,Stanford,60,Arizona St.,68,-2.5,-3.82,-2.89,-1.65,-4.69,0,-2.99,-3.5,-2.46,-5.96,-2,,
02/25/2010,Eastern Illinois,83,Austin Peay,73,1.5,1.34,1.56,1.8,1.27,0,3,2.5,1.99,-2.71,5,,
02/25/2010,Louisiana Tech,59,Boise St.,72,9,12.56,13.63,16.4,11.15,0,11.08,12,10.62,12.67,14,,
02/25/2010,Pacific,53,Cal Riverside,62,11,12.76,13,13.16,12.83,0,12.97,10,12.61,12.76,14,,
02/25/2010,Mo Kansas City,83,Centenary,69,8,7.29,6.93,6.6,7.38,0,7.12,8,8.07,7.57,7,,
02/25/2010,Wofford,74,Charleston,68,9.5,7.76,7.75,6.74,8.71,0,7.55,10,8.24,6.6,8,,
02/25/2010,Appalachian St.,80,Chattanooga,74,11,11.51,11.74,11.06,12.52,0,15.8,12,11.44,8.24,13,,
02/25/2010,Furman,59,Citadel,44,-1,-0.19,-0.51,-0.54,-0.49,0,-1.72,0,0.03,1.36,1,,
02/25/2010,South Alabama,54,Denver,52,-2.5,-0.51,0.55,1.07,-0.04,0,-2.15,-1,0.24,-2.68,-2,,
02/25/2010,Cleveland St.,54,Detroit,65,5.5,3.37,3.88,4.78,2.97,0,5.33,4.5,3.55,0.98,5,,
02/25/2010,Georgia Southern,98,Elon,88,3.5,6.38,8.95,7.7,10.19,0,10.32,5,1.28,-2.84,6,,
02/25/2010,Georgia Southern,98,Elon,88,3.5,4.45,8.95,7.7,10.19,0,10.32,5,1.28,-2.84,1,,
02/25/2010,Vanderbilt,96,Georgia,94,12.5,12.52,12.14,12.34,11.96,0,13.37,12,11.93,12.51,12,,
02/25/2010,North Dakota St.,52,IUPUI,66,-5.5,-5.57,-6.53,-7.46,-5.63,0,-4.13,-5.5,-4.72,-7.03,-5,,
02/25/2010,Northwestern,74,Iowa,57,9,10.19,11.79,12.85,10.74,0,9.75,11,9.63,10.34,5,,
02/25/2010,UC Davis,65,Long Beach St.,68,-1,-3.35,-2.99,-1.98,-4.08,0,-2.18,-3,-2.11,-3.58,-1,,
02/25/2010,North Texas,65,Louisiana-Lafayette,57,6,5.57,6.91,8.73,5.14,0,7.78,5.5,5.53,2.32,5,,
02/25/2010,San Diego,69,Loyola Marymount,72,3.5,1.11,1.33,0.6,2.06,0,1.17,3,1.79,1.62,-1,,
02/25/2010,Florida International,71,Middle Tenn St.,74,-6.5,-6.96,-5.78,-4.79,-6.76,0,-7.47,-5,-7.22,,-8,,
02/25/2010,Morehead St.,70,Murray St.,65,-1.5,-2.63,-2.28,-2.3,-2.25,0,-0.73,-2,-0.78,-3.32,-1,,
02/25/2010,San Jose St.,79,Nevada,83,-3.5,-3.83,-2.5,-1.42,-3.58,0,-2.16,-2,-2.61,-5.04,-5,,
02/25/2010,Arkansas St.,63,New Orleans,56,12,13.07,13.7,13.78,13.62,0,14.74,15,13.24,10.62,16,,
02/25/2010,Southern Utah,65,Oral Roberts,85,-11.5,-11.24,-11.55,-11.27,-11.93,0,-13.3,-11.5,-10.42,-12.79,-11,,
02/25/2010,USC,44,Oregon,54,11,10.46,10.13,10.13,10.17,0,12.43,10,11.14,8.87,15,,
02/25/2010,UCLA,65,Oregon St.,56,5,3.14,5.49,6.07,4.91,0,2.67,5.5,4.29,-4.44,3,,
02/25/2010,St. Mary's,76,Pepperdine,49,21,22.74,23.52,23.15,23.9,0,23.77,21,21.44,19.45,24,,
02/25/2010,Western Carolina,61,Samford,44,9.5,10.21,11.21,13.15,9.35,0,7.79,11,9.57,12.1,9,,
02/25/2010,Portland,70,San Francisco,59,12.5,12.19,12.67,10.88,14.52,0,13.18,13.5,12.66,8.6,12,,
02/25/2010,Gonzaga,88,Santa Clara,51,20,20.45,21.81,22.54,21.28,0,20.49,21,21.67,15.19,21,,
02/25/2010,Kentucky,82,South Carolina,61,16,14.95,15.35,17.75,13.71,0,17.4,14,14.84,13.94,17,,
02/25/2010,SE Missouri St.,67,Tennessee St.,74,-1,-1.52,0.04,1.33,-1.25,0,-2.86,-1,-0.8,-5.56,0.01,,
02/25/2010,Eastern Kentucky,84,Tennessee-Martin,60,18,18.69,19.98,22.5,18.14,0,17.45,19,17.79,20.47,17,,
02/25/2010,Arkansas-Little Rock,73,Troy St.,76,-2.5,-3.61,-4.33,-5.74,-2.94,0,-4.17,-3.5,-2.78,-4.11,-3,,
02/25/2010,Duke,70,Tulsa,52,18.5,17.86,16.5,15.76,18.27,0,21.47,17,18.37,16.17,19,,
02/25/2010,South Dakota St.,66,Western Illinois,53,9.5,9.06,8.36,7.48,9.25,0,10.67,9.5,8.78,6.19,,,
02/25/2010,Florida Atlantic,69,Western Kentucky,78,-2,-1.37,-0.07,0.33,-0.5,0,-5.2,-3,-0.3,0.11,-3,,
02/25/2010,Indiana,46,Wisconsin,78,-12.5,-12.3,-11.92,-12.01,-12.24,0,-12.74,-9.5,-10.38,-14.72,-12,,
02/25/2010,Illinois-Chicago,78,Wisconsin-Green Bay,71,-3.5,-5.06,-5.97,-7.6,-4.5,0,-5.11,-2,-2.67,-7.03,-4,,
02/25/2010,Loyola-Chicago,61,Wisconsin-Milwaukee,63,-2,-1.14,0.74,2.44,-1,0,-3.08,-2,-0.54,-4.8,-1,,
02/25/2010,Youngstown St.,73,Wright St.,76,-10,-9.46,-8.71,-7.94,-9.79,0,-9.25,-7.5,-8.1,-12.16,-10,,
02/26/2010,Harvard,91,Brown,71,16,16.88,19.24,21.24,17.41,0,16.81,16,17.51,11.7,13,,
02/26/2010,Valparaiso,69,Butler,74,-9,-10.66,-10.51,-10.83,-10.36,0,-11.17,-8,-9.27,-12,-9,,
02/26/2010,Loyola-Maryland,62,Canisius,74,4,4.5,3.44,2.39,4.49,0,4.14,5,4.37,6.13,5,,
02/26/2010,Portland St.,98,Idaho St.,63,9,8.19,7.87,7.66,8.08,0,9.05,7,8.2,11.32,9,,
02/26/2010,Fairfield,71,Iona,54,3,0.97,1.18,1.13,1.21,0,2.61,3.5,1.52,-2.19,2,,
02/26/2010,Manhattan,72,Niagara,74,-3.5,-2.32,-1.66,-2.14,-1.23,0,-1.99,-3.5,-0.83,-7.57,-1,,
02/26/2010,CS Sacramento,59,Northern Arizona,73,-2.5,-1.98,-1.11,-2.01,-0.18,0,-2.2,-2.5,-0.34,-6.15,-2,,
02/26/2010,Columbia,56,Pennsylvania,55,3,6.48,6.69,6.78,6.61,0,2.76,3.5,6.33,4.9,6,,
02/26/2010,Cornell,50,Princeton,47,11,12.04,13.31,15.91,11.5,0,13.42,12,12.47,7.01,11,,
02/26/2010,Rider,54,Siena,80,-6,-6.89,-7.08,-6.53,-7.7,0,-5.88,-6,-6.34,-8.27,-3,,
02/26/2010,Marist,39,St. Peter's,62,-9,-9.86,-11.76,-13.63,-10.17,0,-11.89,-9,-8.76,-7.04,-10,,
02/26/2010,Eastern Washington,57,Weber St.,85,-6,-8.77,-9.84,-10.23,-9.51,0,-9.62,-6,-7.11,-3.42,-9,,
02/26/2010,Dartmouth,45,Yale,55,-3.5,-3.06,-2.87,-1.36,-4.21,0,-0.29,-4,-2.77,-6.32,-2,,
02/27/2010,Bowling Green,68,Akron,74,-3,-2.73,-2.4,-1.6,-3.31,0,-2.6,-2,-1.85,-2.76,-1,,
02/27/2010,Stanford,69,Arizona,71,2.5,1.75,1.56,1.51,1.58,0,2.65,4.5,2.14,-1.6,4,,
02/27/2010,California,62,Arizona St.,46,7,6.06,5.19,4.97,5.68,0,7.35,6,6.3,5.63,7,,
02/27/2010,SE Missouri St.,68,Austin Peay,71,-7.5,-6.71,-7.21,-7.78,-6.64,0,-7.01,-6.5,-5.24,-8.62,-5,,
02/27/2010,Toledo,45,Ball St.,42,-4.5,-6.36,-8.25,-10.55,-5.88,0,-7.04,-7,-4.73,-9.34,-6,,
02/27/2010,Oklahoma,63,Baylor,70,-4.5,-5.36,-5.78,-6.39,-5.19,0,-5.22,-5,-5.11,-5.11,-6,,
02/27/2010,New Mexico St.,95,Boise St.,92,6.5,8.37,9.22,13.07,5.83,0,8.92,9,6.18,13.11,9,,
02/27/2010,Georgia Tech,73,Boston College,68,8,8.08,8.79,8.71,9,0,6.16,10,7.9,8.8,6,,
02/27/2010,Creighton,82,Bradley,71,8,4.88,3.68,3.32,4.01,0,3.32,6,4.23,10.3,4,,
02/27/2010,Dartmouth,57,Brown,76,-1.5,-2.92,-2.72,-1.75,-3.58,0,-0.61,-1.5,-1.99,-6.03,-3,,
02/27/2010,UC Irvine,79,CS Northridge,74,2.5,1.27,1.41,2.28,0.49,0,-0.44,2,0.15,1.4,-1,,
02/27/2010,Southern Utah,70,Centenary,67,4,3.05,2.64,2.33,3.03,0,4.31,4,3.6,-0.45,4,,
02/27/2010,Marshall,121,Central Florida,115,12.5,13.38,12.35,11.62,13.11,0,13.52,13,12.58,14.35,17,,
02/27/2010,Furman,66,Charleston,69,-1,-2.5,-3.67,-5.2,-2.2,0,-2.72,2,-1.46,0.07,-3,,
02/27/2010,Western Carolina,78,Chattanooga,70,12,11.68,11.63,11.88,11.48,0,12.05,12,10.35,12.98,10,,
02/27/2010,West Virginia,74,Cincinnati,68,12.5,11.84,11.57,10.88,12.25,0,13.74,15,11.71,9.8,14,,
02/27/2010,Wofford,75,Citadel,66,10.5,12.47,12.24,13.09,11.45,0,12.36,12,10.74,15.13,14,,
02/27/2010,TCU,73,Colorado St.,67,3.5,1.28,0.32,-1.42,2.01,0,4.06,5,1.1,-1.31,4,,
02/27/2010,Elon,96,Davidson,99,-4.5,-3.86,-4.57,-4.92,-4.24,0,-2.58,-4.5,-2.51,-4.3,0.01,,
02/27/2010,Rutgers,71,DePaul,62,5.5,5.49,6.89,9.92,4.04,0,6.29,4,4.54,7.11,3,,
02/27/2010,Towson,81,Delaware,66,2.5,2.73,3.48,4.42,2.51,0,2.82,3.5,2.54,-0.21,3,,
02/27/2010,Youngstown St.,54,Detroit,62,-1.5,-3.11,-3.5,-4.13,-2.95,0,-1.86,-3,-2.08,-4.75,-3,,
02/27/2010,James Madison,64,Drexel,67,-2,-1.81,-2.36,-2.49,-2.24,0,-1.1,-3,-1.22,-6.15,1,,
02/27/2010,Saint Louis,69,Duquesne,59,4.5,6.01,5.85,5.66,6.04,0,5.05,4.5,5.68,10.66,5,,
02/27/2010,Drake,53,Evansville,56,9.5,9.1,9.13,10.4,7.9,0,10.59,9.5,9.59,13.25,9,,
02/27/2010,Georgia,78,Florida,76,-1.5,-1.71,-2.09,-2.92,-1.33,0,-2.04,1,-0.26,-0.44,-1,,
02/27/2010,San Jose St.,72,Fresno St.,45,1.5,1.72,2.98,4.45,1.49,0,3.47,4,1.52,2.63,1,,
02/27/2010,Hofstra,87,Georgia Southern,74,9,9.77,9.55,10.18,8.95,0,11.67,9,9.1,7.52,13,,
02/27/2010,Hofstra,87,Georgia Southern,74,9,11.56,9.55,10.18,8.95,0,11.67,9,9.1,7.52,17,,
02/27/2010,SMU,94,Houston,83,0,-0.23,-0.25,-0.32,-0.45,0,-0.63,0,-0.08,4.39,0.01,,
02/27/2010,South Dakota St.,76,IUPUI,86,-2.5,-3.51,-3.89,-4.42,-3.38,0,-1.99,-2.5,-2.5,-5.76,-6,,
02/27/2010,Louisiana Tech,60,Idaho,49,7,9.09,9.44,11.73,7.3,0,7.88,10,7.46,8.73,11,,
02/27/2010,Eastern Washington,79,Idaho St.,71,4.5,2.66,3.28,4.09,2.43,0,4.71,-1,3.07,3.3,4,,
02/27/2010,Northern Iowa,61,Illinois St.,55,7.5,8.04,9.38,10.25,8.77,0,7.66,7.5,8.06,4.57,7,,
02/27/2010,Colorado,75,Iowa St.,72,4,1.31,1.65,1.28,2.04,0,1.58,4.5,2.45,,1,,
02/27/2010,Tennessee Tech,72,Jacksonville St.,62,4,3.83,5.59,8.36,2.86,0,5.83,4,3.57,-0.31,5,,
02/27/2010,Oklahoma St.,85,Kansas,77,-5.5,-7.23,-8.11,-9.05,-7.58,0,-6.6,-5,-6.47,-7.38,-5,,
02/27/2010,Tennessee,74,Kentucky,65,-2.5,-1.28,-1.43,-3.77,0.18,0,-2.79,-2,-1.2,-3.35,-3,,
02/27/2010,Auburn,74,LSU,59,8.5,9.22,8.16,7.44,8.97,0,8.87,7,8.43,15.83,9,,
02/27/2010,Pacific,61,Long Beach St.,51,7,6.52,5.5,5.02,5.99,0,6.79,6,6.4,10.93,6,,
02/27/2010,Denver,63,Louisiana-Lafayette,47,7,4.46,5.37,7.01,3.77,0,3.22,4,4.01,3.24,3,,
02/27/2010,St. Mary's,88,Loyola Marymount,80,14,15.2,15.45,14.52,16.38,0,14.92,12,15.02,16.08,13,,
02/27/2010,Virginia Tech,100,Maryland,104,1.5,0.48,1.84,4.23,-1.02,0,-1.3,1,-0.6,2.53,0.01,,
02/27/2010,Dayton,96,Massachusetts,68,15,15.34,15.9,15.19,16.64,0,17.01,17,15.92,12.59,15,,
02/27/2010,Kent St.,66,Miami-Ohio,58,8,9.71,10.04,10.93,9.2,0,10.43,8,8.83,11.1,10,,
02/27/2010,Ohio St.,66,Michigan,55,12.5,13.32,13.86,14.47,13.43,0,13.49,13,12.58,12.24,16,,
02/27/2010,Florida Atlantic,57,Middle Tenn St.,66,2.5,0.41,1.77,2.11,1.43,0,-0.89,2.5,0.82,-1.62,-1,,
02/27/2010,Illinois,60,Minnesota,62,2.5,3.25,4.41,6.57,0.83,0,2.56,5,1.72,9.6,3,,
02/27/2010,Alabama,73,Mississippi,76,1.5,0.4,-0.18,-0.51,0.15,0,1.32,1,0.41,-2.07,4,,
02/27/2010,South Carolina,63,Mississippi St.,76,-1,-0.29,0.85,1.99,-0.51,0,-0.19,0,-0.22,-1.08,0.01,,
02/27/2010,Kansas St.,63,Missouri,53,5.5,4.9,6.84,8.44,4.66,0,3.82,6,4.77,6.62,3,,
02/27/2010,Montana,67,Montana St.,73,11,11.42,10.09,8.9,11.29,0,13.19,11.5,11.35,11.19,15,,
02/27/2010,Eastern Kentucky,74,Murray St.,88,-5.5,-4.95,-4.74,-3.94,-5.58,0,-4.51,-4.5,-5.22,-4.41,-6,,
02/27/2010,George Washington,75,NC Charlotte,70,2,1.15,-0.32,-3.42,2.19,0,2.91,2.5,1.87,-0.53,2,,
02/27/2010,BYU,81,New Mexico,83,8.5,8.87,7.05,4.14,9.24,0,11.41,8,9.52,6.81,11,,
02/27/2010,Arkansas-Little Rock,77,New Orleans,71,7.5,6.67,6.81,6.43,7.17,0,7.95,11,6.63,5.49,6,,
02/27/2010,Wake Forest,68,North Carolina,77,7,7.51,8.38,10.25,6.44,0,7.01,10,5.77,11.6,8,,
02/27/2010,Miami-Florida,66,North Carolina St.,71,7,7.24,6.77,6.76,6.8,0,5.79,9,6.88,7.98,6,,
02/27/2010,Louisiana-Monroe,71,North Texas,74,-3,-4.62,-4.81,-4.88,-4.8,0,-6.59,-5,-5.36,-4.19,-4,,
02/27/2010,George Mason,48,Northeastern,50,-3.5,-1.05,-1.16,1,-3.36,0,-1.52,-3,-2.42,1.94,0.01,,
02/27/2010,CS Sacramento,66,Northern Colorado,78,-9,-9.9,-9.13,-9.36,-9.07,0,-10.83,-8,-7.72,-8.84,-10,,
02/27/2010,Eastern Michigan,66,Northern Illinois,60,9,8.29,8.41,8.7,8.12,0,9.63,11,8.33,7.28,9,,
02/27/2010,Georgetown,64,Notre Dame,78,10.5,9.61,10.29,10.75,9.85,0,9.14,13.5,8.83,12.7,7,,
02/27/2010,Buffalo,72,Ohio,69,6,2.53,3.31,5.68,0.98,0,3.79,5,1.54,3.19,1,,
02/27/2010,Mo Kansas City,72,Oral Roberts,89,-7.5,-7.9,-7.03,-6.6,-7.53,0,-9.13,-7.5,-6.39,-9.76,-8,,
02/27/2010,UCLA,68,Oregon,70,6,4.07,4.6,5.25,3.94,0,8.28,9,5.75,1.76,6,,
02/27/2010,USC,44,Oregon St.,49,8,9.09,9.67,9.47,9.92,0,5.78,6,8.03,8.94,8,,
02/27/2010,Cornell,68,Pennsylvania,48,20.5,24.12,27.09,30.96,24.17,0,23.8,20.5,23.51,18.42,22,,
02/27/2010,San Diego,65,Pepperdine,48,9.5,8.95,8.69,7.93,9.47,0,11.22,8.5,9.62,5.88,10,,
02/27/2010,St. John's,64,Pittsburgh,71,-1.5,-2.6,-1.69,-2.45,-1.21,0,-2.34,-4.5,-0.75,-5.95,-4,,
02/27/2010,Columbia,52,Princeton,67,-6,-6.85,-7.33,-7.6,-7.06,0,-7.84,-6,-6.5,-10.97,-7,,
02/27/2010,South Florida,99,Providence,93,6,5.52,6.18,7.85,4.51,0,5.83,6,4.45,8.99,2,,
02/27/2010,St. Bonaventure,81,Rhode Island,74,-5.5,-4.69,-5.69,-8.45,-3.49,0,-4.3,-5,-2.27,-8.32,-4,,
02/27/2010,UTEP,78,Rice,64,20.5,22.88,23.59,24.98,22.4,0,25.22,20,21.65,20.44,27,,
02/27/2010,Indiana St.,75,SW Missouri St.,72,-1,-0.75,0.06,1.84,-1.64,0,-0.05,0,0.04,-0.42,-1,,
02/27/2010,Appalachian St.,82,Samford,68,8,10.16,11.7,12.76,10.65,0,13.02,7.5,10.83,5.89,12,,
02/27/2010,Gonzaga,75,San Francisco,69,19.5,19.11,19.1,18.9,19.43,0,19.94,17,18.56,17.95,19,,
02/27/2010,Portland,68,Santa Clara,55,14.5,16.17,16,14.85,17.2,0,17.43,15,16.42,16.82,16,,
02/27/2010,Wichita St.,76,Southern Illinois,55,7,8.66,9.34,10.57,8.13,0,6.35,8,7.41,9.66,8,,
02/27/2010,Memphis,76,Southern Miss,69,11.5,11.18,9.85,9.53,10.44,0,10.37,11,9.93,13.98,10,,
02/27/2010,Eastern Illinois,66,Tennessee St.,61,8,8.12,8.63,10.42,6.82,0,8.9,6,6.64,11.04,8,,
02/27/2010,Morehead St.,73,Tennessee-Martin,63,23,22.17,23.82,25.93,22.32,0,24.61,21,22.47,21.33,24,,
02/27/2010,Texas A&M,74,Texas,58,1.5,-0.2,0.51,2.47,-1.79,0,0.36,0,-0.3,1.87,1,,
02/27/2010,Nebraska,83,Texas Tech,79,4.5,1.65,0.25,-2.12,2.59,0,2.21,0,2.88,-1.01,3,,
02/27/2010,Arkansas St.,57,Troy St.,64,2.5,2.61,1.98,0.98,2.99,0,2.98,5,2.71,3.64,5,,
02/27/2010,UAB,76,Tulane,55,14.5,17,20.19,23.85,17.02,0,16.1,14,15.69,15.86,14,,
02/27/2010,East Carolina,73,Tulsa,85,-10.5,-9.93,-9.75,-9.55,-10.05,0,-9.73,-12,-8.9,-10.76,-11,,
02/27/2010,Cal Poly SLO,60,UC Santa Barbara,57,-3,-4.36,-4.47,-5.45,-3.69,0,-5.22,-5,-2.62,-6.55,-4,,
02/27/2010,Air Force,47,UNLV,77,-12.5,-13.09,-13.65,-13.56,-13.76,0,-14.47,-13,-12.08,-14.74,-11,,
02/27/2010,Old Dominion,73,VA Commonwealth,70,6.5,4.94,6.2,6.3,6.12,0,3.39,6,5.07,3.21,3,,
02/27/2010,Arkansas,72,Vanderbilt,89,-2,-5.34,-6.82,-8.15,-5.5,0,-3.67,1,-4.34,-3.7,-1,,
